Date,Close,High,Low,Open,Volume,RSI,EMA_short,EMA_long,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,ADX,ATR,OBV,MFI,wavelet_cA,wavelet_cD,target
2017-04-28,14.85612678527832,14.985921729482628,14.63980187827114,14.67765860805758,4813800.0,46.94844754204268,14.994036517348688,15.476499494217736,-0.3064547484611033,-0.3787951558483534,0.07234040738725,16.0829977917836,14.949009561538697,13.815021331293792,19.27786286963236,0.6479998069490673,-10952600.0,42.96554143137708,21.00973598407481,2.6476217052096023e-16,0.0
2017-05-02,15.175207138061523,15.240105129036838,14.926433740946392,14.980515228172726,7808800.0,50.59363510174231,15.010506573777128,15.464684107701808,-0.2540303667624304,-0.3538421980311688,0.0998118312687383,15.99881155811192,14.920123529434203,13.841435500756486,18.370036440801027,0.6291411310068852,-3143800.0,52.99636715497879,21.44362072032768,3.7484533722243656e-05,0.0
2017-05-03,14.234192848205566,14.985922316311704,14.228784596378793,14.926433609254309,7963600.0,41.530648582211946,14.939932598725166,15.416429548505876,-0.2851288672803278,-0.3400995318810006,0.0549706646006727,15.924369132633636,14.852298641204834,13.780228149776033,18.572449453552853,0.6518040889123027,-11107400.0,45.74975985594574,20.13018857536643,-9.194034422677078e-16,0.0
2017-05-04,13.709603309631348,14.03409116335108,13.552767118251406,14.03409116335108,7726700.0,37.49798937584024,14.82808448153482,15.349495186197071,-0.3480920560363909,-0.3416980367120786,-0.0063940193243122,15.910272976805036,14.765571355819702,13.620869734834368,19.55116336573341,0.6539199204152926,-18834100.0,44.64394817724124,19.41685291680916,-6.162709197552949e-05,1.0
2017-05-05,14.08817195892334,14.277456630871402,13.628481939001803,13.628481939001803,4286600.0,41.88361075858171,14.760819706751958,15.300031530225551,-0.3632561201492024,-0.3460096533995034,-0.0172464667496989,15.687138253084376,14.66794137954712,13.648744506009862,19.97191654480156,0.6535666898048859,-14547500.0,50.71376864966306,19.92368385335372,1.8301332671555315e-15,1.0
2017-05-08,14.077356338500977,14.142253291240898,13.752868480245974,14.061131584556763,4552200.0,41.793383833311495,14.698686673274596,15.252083483491257,-0.3718599108108886,-0.3511797048817804,-0.0206802059291081,15.590990253169409,14.601171827316284,13.61135340146316,20.36261592536485,0.6346965556041743,-19099700.0,50.68851478724506,19.9089767973616,-1.2705843044809315e-06,1.0
2017-05-09,14.33154010772705,14.504600049645305,14.158480165808797,14.277458617997942,3980000.0,44.80285193038032,14.665309712770274,15.215983743265207,-0.3540862847436248,-0.3517610208541493,-0.0023252638894754,15.52661369017354,14.561242008209229,13.595870326244915,19.991636892308936,0.6198784952856139,-15119700.0,56.28284868294661,20.267858390041564,9.751314339334629e-16,1.0
2017-05-10,14.363984107971191,14.628982190304589,14.15847574893327,14.537043995901712,4532500.0,45.19237184234958,14.637916475970355,15.182571992861522,-0.3335377824236598,-0.3481163731680514,0.0145785907443916,15.430605403888276,14.516654205322263,13.602703006756254,19.40543237217354,0.6092090628631642,-10587200.0,63.58224576737154,20.311975667605445,3.8114168139180647e-06,1.0
2017-05-11,14.234192848205566,14.445109511856971,14.158479385667846,14.396437308453123,3413600.0,43.85895171401575,14.60121432799174,15.145380653855408,-0.3239912468275125,-0.3432913478999436,0.019300101072431,15.33508819521786,14.468716859817505,13.602345524417151,18.861099603476383,0.58616771024359,-14000800.0,57.92344437808645,20.13018857536643,-9.194034422677078e-16,1.0
2017-05-12,14.012458801269531,14.439701385097557,13.920520589022898,14.428884882123011,3855800.0,41.60069121832527,14.54769109828972,15.100952345910862,-0.3305077455111558,-0.3407346274221861,0.0102268819110302,15.2715439328978,14.41937494277954,13.56720595266128,18.7413137364776,0.5813829306600949,-17856600.0,52.540320905430434,19.82867512386761,-2.604860276388468e-05,0.0
2017-05-15,14.412659645080566,14.412659645080568,14.017866583395074,14.098988289950954,7381800.0,46.91356670071144,14.535415511634342,15.073960475290066,-0.2999219407511795,-0.3325720900879848,0.0326501493368052,15.27408293840955,14.422490882873536,13.570898827337524,18.630084002835872,0.5684413530280193,-10474800.0,54.8054973811411,20.38257873994033,3.226585665316861e-16,1.0
2017-05-16,14.74255657196045,14.829086534622698,14.428885199430164,14.504598658880004,7050000.0,50.88055006044115,14.554246517118534,15.060964243786945,-0.2462242255812778,-0.3153025171866433,0.0690782916053655,15.304144580479283,14.442101669311525,13.58005875814376,17.60190868287252,0.5575831770647417,-3424800.0,56.04941899602829,20.831171828989493,3.875523006420349e-05,0.0
2017-05-17,14.515417098999023,14.861536995833532,14.40184586315104,14.780415273952777,5442000.0,48.20934581265188,14.55071657001676,15.039570238108986,-0.2194667801934482,-0.2961353697880043,0.0766685895945561,15.311743475911936,14.450093841552734,13.58844420719353,16.57876816741887,0.5505908881802953,-8866800.0,48.94968731962442,20.527899724906742,7.615436059538183e-16,0.0
2017-05-18,14.526229858398438,14.81826818817748,13.520317878176238,13.520317878176238,20151200.0,48.34836284060193,14.548490505324184,15.01943924282622,-0.1951393674709116,-0.2759361693245858,0.0807968018536741,15.307825804600531,14.48008394241333,13.652342080226129,17.092289790274652,0.6039737040246488,11284400.0,43.43471597171119,20.542602890486386,1.270248204161481e-06,2.0
2017-05-19,14.737149238586426,15.126534094828074,14.601946034562696,14.683067750673215,6492700.0,51.10539706208247,14.565641299257116,15.008369046581524,-0.1570301406508409,-0.2521549635898368,0.0951248229389958,15.317642036301482,14.519050073623657,13.720458110945833,16.915942675737863,0.6037115991964336,17777100.0,44.46768346465414,20.841476323925253,6.366435156834882e-16,1.0
2017-05-22,15.099494934082031,15.234698147663885,14.55868207975462,14.73715028042192,7988700.0,55.49990549247018,14.614173447877564,15.01194261079723,-0.0964778973118107,-0.2210195503342316,0.1245416530224208,15.375599116648026,14.540022230148317,13.704445343648604,16.529816442575882,0.608876204104493,25765800.0,44.52977339833066,21.334193174559097,4.256720704900151e-05,1.0
2017-05-23,15.283370971679688,15.33745246194625,14.688476641784764,15.007556299686987,5465400.0,57.583306650009405,14.675009586405029,15.0225868602436,-0.0332690438639051,-0.1834694490401663,0.1502004051762611,15.449698953943454,14.561925029754638,13.674151105565825,15.955929833650192,0.611740462394278,31231200.0,51.83415687131577,21.61395050692868,1.7551064768195346e-15,1.0
2017-05-24,14.883164405822754,15.213059421561027,14.74796124304788,15.213059421561027,4327900.0,51.88911609096466,14.69393275180664,15.01711931301141,-0.0152926135800441,-0.1498340819481419,0.1345414683680977,15.369029152410132,14.539481067657473,13.70993298290481,15.42303512536205,0.6062882671255301,26903300.0,53.51063927263176,21.06975053109537,-4.701498034156331e-05,1.0
2017-05-25,14.980513572692873,15.110308508781436,14.683065941577931,14.877758861470005,3999300.0,53.103915831368944,14.719985553705389,15.015683793783232,0.0067315045246445,-0.1185209646535846,0.1252524691782291,15.366457672090714,14.538669872283936,13.710882072477158,15.05512173743407,0.5934992885596712,30902600.0,48.86504923312966,21.18564546581649,8.83407930141189e-16,1.0
2017-05-26,15.067044258117676,15.099492735828097,14.780413115706518,14.86694307727998,2957000.0,54.21066269703334,14.751536345015596,15.017697929639484,0.030812888150244,-0.0886541940928188,0.1194670822430629,15.425475359519409,14.566521739959716,13.707568120400024,14.713487877215227,0.5738978836712361,33859600.0,53.10401419007326,21.303309694578424,1.0165346652933702e-05,1.0
2017-05-29,15.067044258117676,15.067044258117676,15.067044258117676,15.067044258117676,0.0,54.21066269703333,14.780218882570331,15.019633079775884,0.0493289250289858,-0.0610575702684579,0.1103864952974438,15.45495530603904,14.577067613601685,13.69917992116433,14.396256435583451,0.5329051776947192,33859600.0,50.896194319549245,21.30801833470569,1.1158608759220812e-15,0.0
2017-05-30,15.467247009277344,15.629490444253545,15.099494123044783,15.223880825294444,3075700.0,59.35572243315666,14.84267598499824,15.037186567207314,0.0951986443281587,-0.0298063273491345,0.1250049716772933,15.51728487325423,14.591669607162476,13.666054341070724,14.002295566897557,0.5350152497262299,36935300.0,50.16265305237712,21.85221312332235,4.7014532205698085e-05,0.0
2017-05-31,14.69388484954834,15.288779177645084,14.531641410757691,15.25092244402851,9452200.0,48.10660807557876,14.82914951813916,15.0237237547501,0.0683588658596328,-0.0101732887073811,0.0785321545670139,15.526346105832094,14.614654207229616,13.702962308627136,13.603190487077482,0.5636288460686173,27483100.0,46.59108802648165,20.780291238179807,1.4155343563970746e-15,0.0
2017-06-01,14.42347526550293,14.802044581633709,14.326128810982537,14.683065123211716,6907500.0,44.90220424235745,14.792270040626777,15.000184598309032,0.0249803960717276,-0.0031425517515593,0.0281229478232869,15.468621865706432,14.650347805023191,13.832073744339954,13.61399338116312,0.5573636263959426,20575600.0,44.98734178649349,20.41258890229356,-3.1766848329610464e-05,1.0
2017-06-02,14.4829683303833,14.596538532468609,14.272050619838444,14.54786529399815,2607700.0,45.75826584534198,14.764151703331914,14.979901607409984,-0.0045443758921184,-0.0034229165796711,-0.0011214593124472,15.451374151034235,14.670087623596192,13.888801096158147,13.724150117597988,0.5407296468412441,23183300.0,39.05484419038182,20.482010236248087,8.922983879555701e-16,1.0
2017-06-05,14.326131820678713,14.412661791426896,14.180112108221662,14.2504183541537,3460900.0,43.82514218539794,14.724331713999804,14.954263576557778,-0.040135706542312,-0.0107654745721993,-0.0293702319701126,15.43298278495008,14.68252639770508,13.932070010460077,14.001565485408616,0.523738687935558,19722400.0,32.245461777829085,20.26874430791864,-1.842464879329053e-05,1.0
2017-06-06,14.374802589416504,14.688473937388002,14.228782902037072,14.228782902037072,5873900.0,44.60721821521096,14.692556339037688,14.931539616277728,-0.0636806967929555,-0.0213485190163505,-0.0423321777766049,15.431326371952148,14.68468952178955,13.938052671626954,13.54185534735822,0.5191638556080845,25596300.0,39.08118278897172,20.32904077838871,1.92597673920325e-15,1.0
2017-06-07,14.304498672485352,14.62357830031224,14.23960068397881,14.547863808468186,5915000.0,43.66162810965197,14.657278369351111,14.906949775344694,-0.0870102101998711,-0.0344808572530546,-0.0525293529468164,15.433891974421712,14.68171525001526,13.929538525608804,13.114981647739995,0.5095076956598948,19681300.0,46.91360285932473,20.233441672429517,-8.259078072072722e-06,1.0
2017-06-08,14.61276149749756,14.7533729434479,14.234192140591368,14.250416895265122,5173400.0,48.78784680129131,14.653231381000788,14.895412980135005,-0.0797059829798154,-0.0435258823984068,-0.0361801005814086,15.425372836363897,14.70064368247986,13.97591452859582,12.376481952036276,0.510198631888226,24854700.0,45.786078672193206,20.665565493484426,3.3393426912553537e-17,1.0
2017-06-09,14.764188766479492,14.893984743922063,14.564088611666058,14.688475305903442,5224300.0,51.13973294309998,14.663318416044309,14.89026693254067,-0.0609952993646345,-0.0470197657916523,-0.0139755335729821,15.39066353095976,14.738230180740356,14.085796830520952,11.65669594243897,0.4973198819144959,30079000.0,43.35459608999344,20.871475948611568,1.778918858973697e-05,0.0
2017-06-12,14.515417098999023,14.877761752817149,14.347765402909642,14.812863756401349,5193200.0,47.296851395471386,14.649872841767465,14.875566939068449,-0.0654858620364855,-0.050712985040619,-0.0147728769958665,15.387024471625354,14.74336805343628,14.099711635247203,11.2124649562685,0.499653915342568,24885800.0,34.90216555608277,20.527899724906742,7.615436059538183e-16,0.0
2017-06-13,14.261231422424316,14.542453243841962,14.142251967672266,14.412658318991117,4573400.0,43.68472461462801,14.61454180364536,14.851475350180442,-0.0885347515826548,-0.0582773383490261,-0.0302574132336287,15.396404343711744,14.719301795959472,14.0421992482072,11.285075136581936,0.4925501554016486,20312400.0,34.87342676449506,20.18225862141076,-2.986091585448908e-05,1.0
2017-06-14,14.11521339416504,14.455924982762522,13.958377196948817,14.407251751317382,7635700.0,41.71388413365481,14.569148311874422,14.822602332297484,-0.117232217138568,-0.0700683141069345,-0.0471639030316334,15.42146679419094,14.699291610717774,13.977116427244608,11.758268441671314,0.4929071290025097,12676700.0,33.164440006452764,19.961926217818565,8.766858766717789e-16,1.0
2017-06-15,14.11521339416504,14.11521339416504,14.11521339416504,14.11521339416504,0.0,41.71388413365481,14.52788150117357,14.794861589625624,-0.1383800067662637,-0.0837306526388003,-0.0546493541274633,15.44168708238723,14.678740787506104,13.91579449262498,12.197662224968592,0.4576994769309019,12676700.0,30.0363979115506,19.961926217818565,8.766858766717789e-16,1.0
2017-06-16,13.823174476623535,14.066540642143773,13.7366445136649,13.958377672686217,13039700.0,37.76219543911825,14.463817226214475,14.75675621264515,-0.1766683595061895,-0.1023181940122782,-0.0743501654939113,15.481246024433949,14.633042049407958,13.78483807438197,13.390548436201636,0.4520472914715618,-363000.0,25.216533126796847,19.54892081989061,9.525800287457642e-16,1.0
2017-06-19,14.272050857543944,14.542457283986346,14.007052683412631,14.055725922693757,5766200.0,46.19875080663615,14.4463839199717,14.737748159503926,-0.1688452395622679,-0.1156236031222761,-0.0532216364399917,15.425426773977062,14.591669845581055,13.757912917185047,13.085702725763452,0.4711355426066511,5403200.0,27.464526489882317,20.159301899286383,5.273255370055242e-05,1.0
2017-06-20,13.904296875,14.13684654876158,13.801543183608407,14.126031076496227,4380800.0,41.26367209373974,14.397103279519728,14.705063795405731,-0.1901283522927599,-0.1305245529563729,-0.059603799336387,15.344262483064323,14.52271614074707,13.701169798429817,13.23490825989828,0.4710906948444285,1022400.0,29.4711793230812,19.66364521588684,1.5627690114206059e-15,2.0
2017-06-21,14.315315246582031,14.482967966667118,13.95297060902313,14.007052098356429,2751800.0,47.95526054751839,14.38966800379812,14.689779538589118,-0.1718486605190214,-0.1387893744689026,-0.0330592860501188,15.303231775042343,14.494323682785032,13.685415590527722,12.48686874957596,0.4787750089031921,3774200.0,35.06764977529436,20.222547060495632,4.828511650938733e-05,2.0
2017-06-22,14.61276149749756,14.877759634724486,14.234192140591368,14.304498379325794,4726200.0,52.19938278912575,14.409949230498068,14.686759223252194,-0.1318406693352916,-0.1373996334421804,0.0055589641068888,15.256006118965464,14.475936079025267,13.695866039085072,12.255726064053494,0.4905459007053296,8500400.0,40.56784562437582,20.665565493484426,3.3393426912553537e-17,2.0
2017-06-23,14.731741905212402,14.866945117666464,14.47756023714548,14.612763449599544,4854600.0,53.82157314884955,14.439203110017552,14.68852324999573,-0.0895016047515806,-0.1278200277040604,0.0383184229524798,15.201188844451504,14.459170961380003,13.717153078308508,12.041093570354064,0.4833201135493049,13355000.0,46.37807470828096,20.827354780635204,1.397743567145256e-05,1.0
2017-06-26,14.85612678527832,14.96428975454117,14.764188570860451,14.785821577320432,4047300.0,55.520991229054175,14.477105262313987,14.695095937653871,-0.0453875710724567,-0.1113335363777397,0.065945965305283,15.16119681973584,14.448625087738035,13.736053355740236,12.051479354402582,0.4654078089621237,17402300.0,45.12179217489851,21.00973598407481,2.6476217052096023e-16,1.0
2017-06-27,15.099494934082031,15.65653254538598,15.083270177105492,15.332044626485802,7473000.0,58.7218202003045,14.533686141565628,14.710954721827523,0.0091059266841035,-0.087245643765371,0.0963515704494746,15.049603486372838,14.43023748397827,13.810871481583703,13.306496663171282,0.4893362340439477,24875300.0,54.48221539923853,21.340667437970357,2.8590107480583023e-05,1.0
2017-06-28,15.570001602172852,15.618673807035902,15.326635420264624,15.418573641038998,8527200.0,64.10057330173011,14.627896637984469,14.744642834782244,0.0892297867492342,-0.05195055766245,0.1411803444116842,15.262617288736424,14.474043321609496,13.685469354482567,14.471869878456504,0.4914678511089422,33402500.0,56.76571050935186,22.019307431963664,7.530868290084314e-16,1.0
2017-06-29,15.629487991333008,15.883670639494056,15.418571352661871,15.748467454393394,4333400.0,64.72639048364805,14.718950397379787,14.77934264484306,0.155733380103646,-0.0104137701092307,0.1661471502128768,15.46911841517957,14.534343957901,13.599569500622431,15.961232461661371,0.489584382232031,37735900.0,56.41222513151427,22.10019688832241,6.988269698169703e-06,1.0
2017-06-30,15.683566093444824,15.786320780813185,15.499689718793322,15.656525874856516,4749000.0,65.31829134510684,14.8066427333857,14.81480238792548,0.2103765183121346,0.0337442875750422,0.1766322307370923,15.654092369265744,14.594373846054078,13.53465532284241,17.34421200320875,0.4750877165025904,42484900.0,63.08289199994144,22.17991187572449,8.396061623727746e-16,1.0
2017-07-03,16.035097122192383,16.06754559693248,15.737650535451593,15.824180489104128,2172000.0,68.96407331951544,14.9183204050954,14.862657083386928,0.2788330018990788,0.0827620304398495,0.1960709714592292,15.902337419527178,14.67982211112976,13.457306802732344,19.047257058484963,0.4685799870015236,44656900.0,68.02080351056863,22.65792296717037,4.129673477810437e-05,1.0
2017-07-04,16.018875122070312,16.018875122070312,15.878263674394349,15.9323441276002,1058400.0,68.60566703391943,15.0183708339113,14.907998967256864,0.3279953522563303,0.1318086948031457,0.1961866574531846,16.106465824131604,14.762025737762452,13.4175856513933,20.628656038384303,0.4463123770584172,43598500.0,75.89302607991554,22.6541104515928,1.9929804334628546e-15,1.0
2017-07-05,15.64571762084961,16.143265538340643,15.5321463735812,16.024286038200522,6447900.0,60.78056666617226,15.0754023599966,14.936929110535011,0.3330074744929092,0.1720484507410984,0.1609590237518108,16.20888613760712,14.829086685180664,13.449287232754209,20.94154767262281,0.4580842904656333,37150600.0,68.91206654736744,22.146691732183488,-4.383734321539525e-05,1.0
