ticker,k,sharpe_val,adjusted_sharpe,features_used
PETR4.SA,1,0.14203584975637001,0.14203584975637001,MACD_signal
PETR4.SA,2,0.5585537506558519,0.5585537506558519,"MACD_signal, BB_lower"
PETR4.SA,3,0.8556988134251234,0.8556988134251234,"MACD_signal, BB_lower, EMA_long"
PETR4.SA,5,0.96723479312053,0.96723479312053,"MACD_signal, BB_lower, EMA_long, BB_middle, OBV"
PETR4.SA,8,0.5069359948895753,0.5069359948895753,"MACD_signal, BB_lower, EMA_long, BB_middle, OBV, EMA_short, BB_upper, ATR"
PETR4.SA,10,0.23693604945842023,0.23693604945842023,"MACD_signal, BB_lower, EMA_long, BB_middle, OBV, EMA_short, BB_upper, ATR, ADX, MACD_hist"
PETR4.SA,12,0.05806459667406646,0.05806459667406646,"MACD_signal, BB_lower, EMA_long, BB_middle, OBV, EMA_short, BB_upper, ATR, ADX, MACD_hist, wavelet_cA, MFI"
