ticker,k,sharpe_val,adjusted_sharpe,features_used
BBAS3.SA,1,-0.14567424630503792,-0.14567424630503792,EMA_long
BBAS3.SA,2,0.5209160072618856,0.5209160072618856,"EMA_long, BB_upper"
BBAS3.SA,3,0.2147812072225066,0.2147812072225066,"EMA_long, BB_upper, BB_lower"
BBAS3.SA,5,-0.5922699614154943,-0.5922699614154943,"EMA_long, BB_upper, BB_lower, BB_middle, ATR"
BBAS3.SA,8,-0.2591662420720493,-0.2591662420720493,"EMA_long, BB_upper, BB_lower, BB_middle, ATR, OBV, MACD_signal, ADX"
BBAS3.SA,10,0.3109585321215483,0.3109585321215483,"EMA_long, BB_upper, BB_lower, BB_middle, ATR, OBV, MACD_signal, ADX, wavelet_cD, RSI"
BBAS3.SA,12,-0.7149543453928974,-0.7149543453928974,"EMA_long, BB_upper, BB_lower, BB_middle, ATR, OBV, MACD_signal, ADX, wavelet_cD, RSI, EMA_short, MFI"
