ticker,k,sharpe_val,adjusted_sharpe,features_used
BBDC4.SA,1,0.26026281293410614,0.26026281293410614,BB_upper
BBDC4.SA,2,0.30119135940713226,0.30119135940713226,"BB_upper, EMA_long"
BBDC4.SA,3,-0.2718972093665991,-0.2718972093665991,"BB_upper, EMA_long, ATR"
BBDC4.SA,5,0.19427941591399966,0.19427941591399966,"BB_upper, EMA_long, ATR, BB_lower, BB_middle"
BBDC4.SA,8,-0.08946641193544022,-0.08946641193544022,"BB_upper, EMA_long, ATR, BB_lower, BB_middle, OBV, MACD_hist, MACD_signal"
BBDC4.SA,10,0.1459958187189845,0.1459958187189845,"BB_upper, EMA_long, ATR, BB_lower, BB_middle, OBV, MACD_hist, MACD_signal, EMA_short, wavelet_cD"
BBDC4.SA,12,-0.2198439754527476,-0.2198439754527476,"BB_upper, EMA_long, ATR, BB_lower, BB_middle, OBV, MACD_hist, MACD_signal, EMA_short, wavelet_cD, wavelet_cA, RSI"
