Price,Close,High,Low,Open,Volume
Ticker,VIVT3.SA,VIVT3.SA,VIVT3.SA,VIVT3.SA,VIVT3.SA
Date,,,,,
2017-05-03,11.29940128326416,11.314400077388475,11.00244392525908,11.242409756032714,41200
2017-05-04,10.801471710205078,11.287403802770509,10.801471710205078,11.146423377171576,18400
2017-05-05,11.239415168762207,11.254412824623888,10.915460309760492,10.915460309760492,38600
2017-05-08,11.254410743713379,11.305402993064321,11.089434271243013,11.305402993064321,7800
2017-05-09,11.068439483642578,11.158426563947028,10.9994482063531,11.158426563947028,20000
2017-05-10,11.365389823913574,11.419382267030505,11.242407291091027,11.248406578575919,6600
2017-05-11,11.326401710510254,11.33840029255978,10.96345318537032,11.33840029255978,22800
2017-05-12,11.608359336853027,11.608359336853027,11.341397256208504,11.410387366827516,16600
2017-05-15,11.530372619628906,11.623359910844844,11.31740294491417,11.46138249166136,53400
2017-05-16,11.467378616333008,11.54536823110965,11.254409000419132,11.476376977942849,10600
2017-05-17,11.113423347473145,11.34739093769412,10.948446978023533,11.34739093769412,15400
2017-05-18,10.792472839355469,10.843466219412223,10.099570465889581,10.762477541143694,94600
2017-05-19,11.398387908935547,11.398387908935547,10.321540163347796,10.657492328695586,81800
2017-05-22,11.11642837524414,11.161421325892086,10.894459261606569,11.044438052261118,68000
2017-05-23,10.978449821472168,11.212417572723242,10.888462752951444,11.212417572723242,39200
2017-05-24,11.068439483642578,11.185422802463146,10.936457364564765,11.185422802463146,33000
2017-05-25,11.068439483642578,11.068439483642578,10.89746368778978,11.035443953873125,35200
2017-05-26,11.068439483642578,11.068439483642578,10.97845125909032,11.05344068338533,6600
2017-05-29,11.068439483642578,11.068439483642578,11.068439483642578,11.068439483642578,0
2017-05-30,11.26041030883789,11.26041030883789,11.01144491334434,11.065437381180349,10400
2017-05-31,11.326401710510254,11.326401710510254,11.218417904807811,11.248413215683863,30200
2017-06-01,11.248411178588867,11.278406484032748,11.203417076175489,11.257409541372521,34000
2017-06-02,11.248411178588867,11.326399659291493,11.19141964054647,11.248411178588867,43400
2017-06-05,11.059432983398438,11.305398048058992,11.059432983398438,11.305398048058992,18200
2017-06-06,10.948453903198242,11.089434360713723,10.939455540121967,11.086434143523237,33200
2017-06-07,10.993448257446289,11.083435323001243,10.981449676906262,10.981449676906262,2400
2017-06-08,10.909460067749023,10.933457230434469,10.8104746322908,10.858467813413995,14600
2017-06-09,10.681488990783691,11.047437583435357,10.681488990783691,11.047437583435357,20000
2017-06-12,10.648497581481934,10.942455968956777,10.648497581481934,10.942455968956777,21000
2017-06-13,10.798471450805664,10.798471450805664,10.708484417565058,10.723482065730623,4400
2017-06-14,10.921455383300781,10.921455383300781,10.843466916388998,10.921455383300781,2600
2017-06-15,10.921455383300781,10.921455383300781,10.921455383300781,10.921455383300781,0
2017-06-16,10.993448257446289,10.993448257446287,10.834469925909993,10.834469925909993,600
2017-06-19,10.801471710205078,10.942452135804011,10.801471710205078,10.936452847028809,15200
2017-06-20,10.75347900390625,10.852465556557261,10.75347900390625,10.852465556557261,4400
2017-06-21,10.67249584197998,10.882465323009992,10.666496550486572,10.882465323009992,17000
2017-06-22,10.777478218078613,10.777478218078613,10.657494703028737,10.678491646525325,2400
2017-06-23,10.741482734680176,10.837469081098497,10.741482734680176,10.837469081098497,15200
2017-06-26,10.948453903198242,10.948453903198242,10.867465202768981,10.876463565845258,18600
2017-06-27,10.837471961975098,10.837471961975098,10.729487007487451,10.813474796867704,35000
2017-06-28,10.831472396850586,10.852469343664792,10.732485809656945,10.744484391907287,17000
2017-06-29,10.888460159301758,10.906458026417843,10.720484643207833,10.801472184611756,29400
2017-06-30,10.89445972442627,10.987446990511435,10.783475735016331,10.828468687575672,146400
2017-07-03,10.814180374145508,10.910306330242747,10.718054418048268,10.910306330242747,21800
2017-07-04,10.814180374145508,10.901294879956064,10.694022356068064,10.88026739867928,7400
2017-07-05,10.994420051574707,10.994420051574707,10.739085607386338,10.742089043215016,10800
2017-07-06,10.63995361328125,10.841218164249344,10.630942161088301,10.76912310896966,206400
2017-07-07,10.492764472961426,10.742090943690746,10.492764472961426,10.666992429653469,10200
2017-07-10,10.459716796875,10.682008814503172,10.459716796875,10.528807264890151,66000
2017-07-11,10.63394832611084,10.757109823375364,10.513790264720582,10.513790264720582,45200
2017-07-12,10.931339263916016,11.024461831669834,10.633949797003979,10.636953233293683,20200
2017-07-13,10.892284393310547,11.024458467976782,10.88026950590526,11.018450451318133,14400
2017-07-14,10.90129566192627,10.967381545288717,10.901295661926268,10.967381545288717,400
2017-07-17,10.988415718078613,10.994422591123469,10.81418660605421,10.820194625011512,22600
2017-07-18,11.144617080688477,11.144617080688477,10.886279200031373,10.886279200031373,33400
2017-07-19,10.89829158782959,11.144614522692125,10.78414271766241,11.144614522692125,199600
2017-07-20,11.111574172973633,11.111574172973633,10.81418361924311,10.844222559820599,211600
2017-07-21,11.174654960632324,11.174654960632324,10.95236293757964,11.027461423678092,7600
2017-07-24,11.261770248413086,11.306828655601306,11.165643125405065,11.252757650245812,10200
2017-07-25,11.17765998840332,11.231730997770887,11.093550038681379,11.195684040163217,13800
2017-07-26,11.249756813049316,11.300823248839379,10.997425778415812,11.300823248839379,23400
2017-07-27,11.499080657958984,11.499080657958984,11.240741663714424,11.300820686129073,16800
2017-07-28,11.411966323852539,11.448013275920548,11.342874709013602,11.448013275920548,20600
2017-07-31,11.354890823364258,11.460029391027602,11.195682400165879,11.460029391027602,44400
2017-08-01,11.132599830627441,11.472044157822651,11.132599830627441,11.354890704550682,20400
2017-08-02,11.264775276184082,11.45702725755167,11.18066532081381,11.18066532081381,23800
2017-08-03,11.279794692993164,11.321849670475563,11.279794692993164,11.309834781132158,1800
2017-08-04,11.354890823364258,11.354890823364258,11.1746549158156,11.351887388133626,8400
2017-08-07,11.478053092956543,11.505088595561352,11.42698666909859,11.487065691099502,5200
2017-08-08,11.408960342407227,11.574176760511707,11.351885913145479,11.351885913145479,4200
2017-08-09,11.442004203796387,11.460028251123221,11.411965270830171,11.411965270830171,5000
2017-08-10,11.396947860717773,11.432995965500137,11.300821873122459,11.300821873122459,7600
2017-08-11,11.432994842529297,11.496077300834111,11.345880316730051,11.472045233339678,6600
2017-08-14,11.460029602050781,11.56216359045222,11.363903630133189,11.56216359045222,22200
2017-08-15,11.469042778015137,11.529121805973586,11.387936262158053,11.460031324890622,7000
2017-08-16,11.565167427062988,11.565167427062988,11.354891426479439,11.505088406051685,17200
2017-08-17,11.457026481628418,11.475050533378031,11.285802000699517,11.475050533378031,8200
2017-08-18,11.354890823364258,11.562163377548362,11.30983241943307,11.562163377548362,18400
2017-08-21,11.514101028442383,11.56516745156738,11.321847931616466,11.321847931616466,17400
2017-08-22,11.50508975982666,11.562165352163744,11.417975226405325,11.475050818742409,372200
2017-08-23,11.655287742614746,11.655287742614746,11.490071260856771,11.547145712107781,50600
2017-08-24,11.925641059875488,11.925641059875488,11.592203563631085,11.62524708429128,22800
2017-08-25,12.009754180908203,12.009754180908203,11.820505605410338,11.874576626981156,26800
2017-08-28,12.072834968566895,12.126905982573716,11.808489062213793,11.874574965845959,35000
2017-08-29,12.286115646362305,12.286115646362305,12.03678806439197,12.072835025261723,51200
2017-08-30,12.424298286437988,12.427301722783712,12.180978689588823,12.283112714029073,188000
2017-08-31,12.361213684082031,12.361213684082033,12.211016682554485,12.316154125258896,21800
2017-09-01,12.135915756225586,12.613542171458072,12.135915756225588,12.613542171458072,47200
2017-09-04,11.934652328491211,12.186983309929015,11.901608808340345,12.186983309929015,29400
2017-09-05,12.111889839172363,12.111889839172363,11.868570209283117,11.952681335245623,21400
2017-09-06,12.370219230651855,12.370219230651855,12.105872313334688,12.111880328036401,67000
2017-09-07,12.370219230651855,12.370219230651855,12.370219230651855,12.370219230651855,0
2017-09-08,12.316154479980469,12.328170515467674,12.138921967236945,12.328170515467674,15200
2017-09-11,12.403265953063965,12.5504583407125,12.268088452021072,12.31615143617944,432400
2017-09-12,12.370219230651855,12.436306246459058,12.313144809853041,12.313144809853041,12400
2017-09-13,12.992037773132324,12.992037773132324,12.391249899230251,12.613541916775267,33800
2017-09-14,13.184288024902344,13.184288024902344,12.796779620727895,12.82681969813199,90200
2017-09-15,13.214332580566406,13.232355487204938,12.916942015996753,13.016072586157362,14400
2017-09-18,13.190303802490234,13.211331296091272,13.055126239403233,13.211331296091272,11200
2017-09-19,13.112199783325195,13.163266218058052,13.052120748530092,13.052120748530092,8600
2017-09-20,13.082154273986816,13.175276796640954,12.88089090859111,13.082154273986816,22200
2017-09-21,13.202315330505371,13.202315330505371,12.88690188832512,13.001050772904444,11200
2017-09-22,13.127219200134277,13.12721920013428,12.907931698083228,13.073148183638153,27200
2017-09-25,13.124211311340332,13.124211311340332,12.85686087820094,12.95899486741383,26200
2017-09-26,13.202315330505371,13.202315330505371,13.061129796632127,13.064134378070147,23600
2017-09-27,12.733699798583984,13.067137277988937,12.733699798583986,13.067137277988937,43400
2017-09-28,12.916938781738281,12.916938781738281,12.751722352084471,12.820812817361087,12200
2017-09-29,12.952983856201172,13.151243772258423,12.73670104062799,13.151243772258423,21000
2017-10-02,13.097563743591309,13.097563743591307,12.838205863451835,12.88645841205233,8800
2017-10-03,13.359936714172363,13.359936714172363,12.883442947341914,13.025184159716709,35000
2017-10-04,13.269463539123535,13.269463539123535,13.151848023641254,13.194068859923968,9400
2017-10-05,13.197076797485352,13.329772095315425,13.088509486211928,13.269456155431834,25600
2017-10-06,13.812302589416504,13.812302589416504,13.088514485640209,13.088514485640209,6600
2017-10-09,13.390091896057129,13.44437614256143,13.106607241994416,13.44437614256143,25200
2017-10-10,13.239303588867188,13.540882247835176,13.175971196156134,13.540882247835176,64000
2017-10-11,13.477548599243164,13.477548599243162,13.178986398927353,13.326759283810198,12200
2017-10-12,13.477548599243164,13.477548599243162,13.477548599243162,13.477548599243162,0
2017-10-13,13.266447067260742,13.381046141046221,13.136768138643813,13.378030860338773,42600
2017-10-16,13.251365661621094,13.326760325229289,13.13978188160172,13.326760325229289,18200
2017-10-17,13.13676929473877,13.154863281438617,13.01915262903224,13.15184800046581,42400
2017-10-18,13.269463539123535,13.269463539123535,12.982963528078884,13.13676931788764,45800
2017-10-19,13.028196334838867,13.178985641606838,12.970895661991126,13.076448866987374,35600
2017-10-20,12.931694030761719,13.185020166220633,12.931694030761719,13.148829896561248,49200
2017-10-23,12.943754196166992,12.998038441386653,12.735665356445747,12.919628504086685,22000
2017-10-24,13.007086753845215,13.010102033983275,12.786934489968859,12.907565252821435,21600
2017-10-25,12.711542129516602,13.266446960150537,12.711542129516602,13.088515488631193,32200
2017-10-26,13.266447067260742,13.266447067260742,12.814079032670918,12.814079032670918,29600
2017-10-27,13.341839790344238,13.341839790344238,13.049308135912622,13.178987045582437,23400
2017-10-30,13.203113555908203,13.203113555908203,12.81709323371321,13.17597143010191,54800
2017-10-31,13.064387321472168,13.064387321472168,12.84725032042269,12.937724837814157,273000
2017-11-01,12.877405166625977,13.040257870498293,12.762804987927208,12.820104502061119,59800
2017-11-02,12.877405166625977,12.877405166625978,12.877405166625978,12.877405166625978,0
2017-11-03,12.802013397216797,13.055339498838043,12.717570596388914,13.055339498838043,21000
2017-11-06,12.563765525817871,12.756775662583605,12.56376552581787,12.741696961354625,80000
2017-11-07,12.515517234802246,12.530595941143408,12.379806576868683,12.485359822119921,14000
2017-11-08,12.648200988769531,12.666296111655482,12.45820737540473,12.666296111655482,29800
2017-11-09,12.663283348083496,12.726614565116506,12.54265147241325,12.726614565116506,6800
2017-11-10,12.400915145874023,12.666304709527774,12.319488763261008,12.663289428881978,96200
2017-11-13,12.337580680847168,12.337580680847168,12.09933330686488,12.301391570378682,49800
2017-11-14,12.301393508911133,12.44313469326214,12.12044562719161,12.44313469326214,29600
2017-11-15,12.301393508911133,12.301393508911133,12.301393508911133,12.301393508911133,0
2017-11-16,12.425037384033203,12.461226490516266,12.259169399685636,12.298373785696057,15000
2017-11-17,12.485359191894531,12.485359191894533,12.319489979219698,12.42504321914291,51400
2017-11-20,12.485359191894531,12.485359191894533,12.485359191894533,12.485359191894533,0
2017-11-21,12.415992736816406,12.530592948415642,12.388851762143425,12.412977456440945,20600
2017-11-22,12.081242561340332,12.642177950289105,12.069179137810753,12.512500173855987,61200
2017-11-23,12.168702125549316,12.19886069086585,12.09632386965291,12.09632386965291,22000
2017-11-24,12.171714782714844,12.268219860937197,12.123462243603669,12.123462243603669,44800
2017-11-27,11.960613250732422,12.256160289453563,11.927439403964357,12.174733888413304,66200
2017-11-28,12.084256172180176,12.111398296155482,12.017908502366934,12.093303163361536,13200
2017-11-29,11.900293350219727,12.008861849176624,11.900293350219727,12.005846568841715,12600
2017-11-30,11.743474960327148,11.909344176922119,11.625859443419095,11.770617091185278,27800
2017-12-01,12.039016723632812,12.04806486359813,11.821880921792523,11.821880921792523,13800
2017-12-04,11.915369987487793,12.19885460794633,11.915369987487793,12.06615928758495,18800
2017-12-05,11.885215759277344,12.029973387948274,11.858073631999584,12.029973387948274,6600
2017-12-06,12.310441970825195,12.50043686667459,11.791726258539214,11.999816289851399,43200
2017-12-07,12.40694522857666,12.479324609317567,12.02092493244177,12.162667263242463,33400
2017-12-08,12.412973403930664,12.512494880298885,12.253137136294198,12.512494880298885,4400
2017-12-11,12.192821502685547,12.48535307953805,12.123458570629671,12.48535307953805,7600
2017-12-12,12.201874732971191,12.29837983131986,11.89728073201411,12.045053660546722,52800
2017-12-13,12.515517234802246,12.566785066448508,12.277269763144607,12.566785066448508,37800
2017-12-14,12.376789093017578,12.506468015248798,12.256157162894612,12.358693958369729,3800
2017-12-15,12.50646686553955,12.61503536258334,12.40996179048535,12.48234002156038,9800
2017-12-18,12.428055763244629,12.663287890131214,12.428055763244629,12.455197887484188,16600
2017-12-19,12.533610343933105,12.533610343933105,12.346630734186952,12.467262666253415,34800
2017-12-20,12.593923568725586,12.633129114259617,12.4491659587898,12.602971710268037,50400
2017-12-21,12.500433921813965,12.633128099320043,12.069176406880304,12.437102688260914,294800
2017-12-22,12.660270690917969,12.66027069091797,12.497417955366094,12.657255410821604,14800
2017-12-25,12.660270690917969,12.66027069091797,12.66027069091797,12.66027069091797,0
2017-12-26,12.847247123718262,12.8894690915297,12.575827090373533,12.663285155193597,27600
2017-12-27,12.612178802490234,12.793626930324658,12.578350484731818,12.793626930324658,77800
2017-12-28,12.670602798461914,12.756713314258706,12.54758677032268,12.639848204843211,151200
2017-12-29,12.670602798461914,12.670602798461914,12.670602798461914,12.670602798461914,0
2018-01-02,12.732120513916016,12.778250679741792,12.581425823280302,12.778250679741792,12800
2018-01-03,12.363067626953125,12.744415317403744,12.363067626953125,12.744415317403744,59800
2018-01-04,12.498383522033691,12.5783443110091,12.34153916391741,12.39689627223329,42000
2018-01-05,12.52914047241211,12.575270622547286,12.424577156336774,12.424577156336774,8800
2018-01-08,12.661380767822266,12.67060773608744,12.378445435279492,12.378445435279492,13600
2018-01-09,12.627551078796387,12.6982849041873,12.344614604064615,12.526062651169347,27000
2018-01-10,12.467630386352539,12.544515130462011,12.396896562551994,12.507609608608439,19200
2018-01-11,12.968924522399902,12.968924522399902,12.366148110395745,12.3692241586639,5200
2018-01-12,12.85205364227295,12.85820456235951,12.670605605807571,12.778243774402265,11600
2018-01-15,12.762871742248535,12.852058356465648,12.762871742248535,12.852058356465648,7000
2018-01-16,12.9627685546875,13.058104888236665,12.762867747210928,12.762867747210928,18200
2018-01-17,13.04580307006836,13.13498965652321,12.85512922947063,12.944315815925481,23000
2018-01-18,13.04580307006836,13.208799528491943,12.916637260583222,13.205723481693848,5800
2018-01-19,12.633702278137207,13.230327496671359,12.510686212813313,13.230327496671359,40200
2018-01-22,12.759797096252441,12.759797096252443,12.618328226171814,12.639855868172855,4800
2018-01-23,12.759797096252441,12.759797096252443,12.759797096252443,12.759797096252443,0
2018-01-24,13.531721115112305,13.531721115112305,12.910491959501913,13.070412440733476,42400
2018-01-25,13.531721115112305,13.531721115112305,13.531721115112305,13.531721115112305,0
2018-01-26,13.377943992614746,13.5040349120552,13.20879780895091,13.5040349120552,45200
2018-01-29,13.377943992614746,13.377943992614746,13.042726498516762,13.196495969696242,8000
2018-01-30,13.374872207641602,13.377947081581274,13.208800858861595,13.21187573280127,16800
2018-01-31,13.393321990966797,13.531714762948752,13.307211454252727,13.374870403481253,9600
2018-02-01,13.531721115112305,13.639359336533246,13.430232643628022,13.470213057228069,21400
2018-02-02,13.562470436096191,13.703939278190859,13.313364578458023,13.362570775178868,64000
2018-02-05,13.777745246887207,13.79004708691318,13.436376811758713,13.531714312207944,15800
2018-02-06,14.217530250549316,14.217530250549316,13.497888821063396,13.614753989453318,40800
2018-02-07,14.02685546875,14.054534028618935,13.940744915010338,14.054534028618935,5600
2018-02-08,13.762368202209473,14.085283869527155,13.611673598438284,13.903835839599237,43000
2018-02-09,13.873087882995605,13.873087882995605,13.365647939172103,13.76237362811277,32600
2018-02-14,14.11296272277832,14.11296272277832,13.67010704158648,13.96226928896711,17600
2018-02-15,14.1467924118042,14.1467924118042,13.759293831500896,14.023776356347378,42000
2018-02-16,13.694710731506348,13.986873004127267,13.694710731506348,13.986873004127267,109400
2018-02-19,13.64550495147705,13.756219177966628,13.593223885172621,13.608600600369915,84000
2018-02-20,13.534789085388184,13.68548369167017,13.534789085388185,13.580920398559902,13800
2018-02-21,13.310286521911621,13.559393515112431,13.304135601604036,13.559393515112431,61200
2018-02-22,13.242630958557129,13.31643966825014,13.13191672084932,13.31643966825014,24400
2018-02-23,13.362568855285645,13.377945569582579,13.224176080277031,13.224176080277031,108400
2018-02-26,13.251855850219727,13.424078116371932,13.251855850219727,13.377946796083672,18400
2018-02-27,13.039660453796387,13.313370110104259,12.9227952480893,13.313370110104259,15000
2018-02-28,12.953539848327637,13.070404974231321,12.827448929620594,13.039651549441489,26400
2018-03-01,13.15959358215332,13.162668455840292,12.91663749999777,12.919712373684744,35400
2018-03-02,13.162671089172363,13.162671089172365,12.805925838538,13.008901564361546,33200
2018-03-05,13.525568962097168,13.52556896209717,13.239557516136458,13.319518336065538,101800
2018-03-06,13.500962257385254,13.500962257385254,13.442529097907466,13.500962257385254,16000
2018-03-07,13.531721115112305,13.531721115112305,13.421006845554405,13.500967672754498,24400
2018-03-08,13.691633224487305,13.691633224487303,13.445602316556515,13.470204820765641,13600
2018-03-09,13.962268829345703,13.962268829345701,13.491733437077807,13.614749486610014,41600
2018-03-12,13.331814765930176,13.833103648820298,13.331814765930178,13.833103648820298,105400
2018-03-13,13.190347671508789,13.414851003268298,13.101161078939501,13.414851003268298,26800
2018-03-14,13.202651023864746,13.37794818205196,13.076560064937656,13.344118700091562,364400
2018-03-15,13.113469123840332,13.282615421133201,12.919719131509863,13.282615421133201,19600
2018-03-16,13.051958084106445,13.051958084106445,12.892037622323576,13.008902800774226,58200
2018-03-19,12.978142738342285,13.02427287272488,12.870503411780465,12.978142738342287,43800
2018-03-20,12.790546417236328,13.125763957397904,12.716736544733761,13.125763957397904,82400
2018-03-21,12.861281394958496,12.861281394958496,12.65523081992755,12.744416241848041,48000
2018-03-22,12.793622970581055,12.84898008893386,12.701361497715803,12.793622970581055,37200
2018-03-23,12.787471771240234,12.839752836435549,12.670606626517333,12.839752836435549,30600
2018-03-26,12.9627685546875,12.9627685546875,12.741340112334141,12.762867747210928,830000
2018-03-27,13.297987937927246,13.328741371115377,13.076559464834215,13.085785260157,165800
2018-03-28,13.162671089172363,13.224179133730367,13.14114344955232,13.187274776262914,10400
2018-03-29,13.593222618103027,13.59322261810303,13.341040758236,13.470206561655086,10400
2018-04-02,13.839256286621094,13.839256286621096,13.531717258029515,13.593225298381489,41400
2018-04-03,13.783894538879395,13.783894538879393,13.667029418771712,13.722386519182303,178400
2018-04-04,13.977649688720703,13.977649688720703,13.556321529812918,13.608602603814111,141600
2018-04-05,13.962268829345703,13.996097128457464,13.833101860020086,13.993022255144757,14600
2018-04-06,13.99302864074707,13.993028640747072,13.79620381021056,13.96227520091394,464800
2018-04-09,13.989948272705078,14.020701700462498,13.826951820720172,13.909987483466884,65600
2018-04-10,14.223674774169922,14.22367477416992,13.99302058864284,13.99302058864284,19000
2018-04-11,14.1467924118042,14.33439136845023,14.1467924118042,14.266732420632174,313800
2018-04-12,13.906917572021484,14.235984293744522,13.740846187272897,14.07913870598136,64200
2018-04-13,13.94714069366455,13.94714069366455,13.785956207466675,13.842844707816228,12000
2018-04-16,13.921855926513672,13.934498082984627,13.722746181774543,13.722746181774543,21800
2018-04-17,14.193652153015137,14.193652153015137,13.450943156909158,13.621607397364738,35800
2018-04-18,14.222102165222168,14.316915938532475,13.953462939905876,13.953462939905876,52400
2018-04-19,14.206296920776367,14.206296920776365,14.060915753559751,14.076717844670728,8400
2018-04-20,13.827041625976562,14.060916689095487,13.827041625976564,14.026151362964885,26200
