Price,Close,High,Low,Open,Volume
Ticker,VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA
Date,,,,,
2017-02-10,17.165979385375977,17.165979385375977,16.799631856538564,16.831033757787516,5036400
2017-02-13,18.741273880004883,18.76220648520779,17.80447141932756,17.90390778245023,11344600
2017-02-14,18.00335121154785,18.61044085491869,17.80970908653392,18.594738901053148,4651000
2017-02-15,17.699800491333008,18.186519001298258,17.6317640339095,18.160351747345683,6626600
2017-02-16,17.673633575439453,18.024279177264802,17.595129815646608,17.678866227756657,5231900
2017-02-17,17.830638885498047,17.951009851690596,17.474758639175068,17.58989695311295,5909200
2017-02-20,19.06575584411621,19.133792314151794,18.72557549037217,18.78314465759967,6047300
2017-02-21,18.599966049194336,19.51059914874623,18.46389315155713,19.2803245480806,6307900
2017-02-22,18.155122756958008,18.490070499815413,17.809709706404735,18.490070499815413,6845300
2017-02-23,17.359622955322266,18.448198461102507,17.16598284962564,18.41679655351637,12566100
2017-02-24,17.124114990234375,17.74690449395517,16.747300099144816,16.825803866933057,9984400
2017-03-01,17.359622955322266,17.46952863365684,17.192150107730512,17.296821136583816,3262200
2017-03-02,16.46468734741211,17.584662614404554,16.407119187645126,17.427657090361105,6860100
2017-03-03,16.65309715270996,16.899073773241938,16.412355181705895,16.68973171366998,6887300
2017-03-06,16.27627944946289,16.543189614824712,16.056471136707078,16.43328495933846,6393900
2017-03-07,16.18207550048828,16.679261271299257,16.119272698554084,16.323381056177716,6653500
2017-03-08,15.763394355773926,16.407118369766554,15.611621491643112,16.33908191404697,5789100
2017-03-09,15.794793128967285,16.00413412175939,15.213871000529677,15.412745692344622,8743900
2017-03-10,15.51741886138916,16.234413031249222,15.51741886138916,16.0460056001176,5574100
2017-03-13,16.22918128967285,16.422821396032816,16.06694209278968,16.087875699701907,5780300
2017-03-14,16.312915802001953,16.485622281209764,15.852365523520055,16.093107464990485,4101000
2017-03-15,17.43812370300293,17.43812370300293,16.52225585307028,16.700195972343106,7401600
2017-03-16,17.024675369262695,17.710268635493055,16.893837096836307,17.595130316899084,4529000
2017-03-17,16.380952835083008,17.150282587504872,16.380952835083008,17.108413378138394,14673300
2017-03-20,16.553659439086914,16.689731375766986,16.171611885071847,16.302450170546887,3340900
2017-03-21,15.198173522949219,16.208244102303343,15.151071667129672,16.166375896932273,6509400
2017-03-22,15.386578559875488,15.742458772531407,14.80565738753813,14.889393790725798,7020200
2017-03-23,15.302844047546387,15.506951430759273,14.878928329251627,15.19817402973684,7074400
2017-03-24,15.177233695983887,15.444143787664746,14.941724497966538,15.438910139018093,3917800
2017-03-27,15.381343841552734,15.50171578621388,14.261368778045618,14.648649865443252,6849000
2017-03-28,15.601154327392578,15.70059168758128,15.365646051008902,15.527885218946555,4456400
2017-03-29,15.758161544799805,15.972736227559595,15.465083101533493,15.742460593055144,3106200
2017-03-30,15.752927780151367,15.904699653050319,15.569754003990479,15.700592272931575,2264400
2017-03-31,15.590690612792969,15.883768093441393,15.329014041231224,15.454618675794833,4009400
2017-04-03,15.444149017333984,15.70059189855775,15.224340690825505,15.60115453703286,4092200
2017-04-04,16.040771484375,16.072172389247587,15.334244636332796,15.470316555069699,2444400
2017-04-05,15.412747383117676,16.4751534124144,15.318543676472967,16.22394419350631,6253600
2017-04-06,15.130136489868164,15.643022235710577,14.994064578033434,15.559285828153314,5813500
2017-04-07,15.25574016571045,15.459848520054825,14.617249847684858,14.758555401104044,7506100
2017-04-10,15.192939758300781,15.318544373469862,14.852759469224015,15.250507916367809,3787400
2017-04-11,14.999297142028809,15.329010096347234,14.559680535082,15.21910544550221,5097200
2017-04-12,14.350340843200684,14.65388557591599,14.27707173475046,14.444544553046251,6287000
2017-04-13,14.350340843200684,14.60155007064437,14.27707173475046,14.329406241805343,4377900
2017-04-17,14.355573654174805,14.376507256129416,13.963058884913226,14.261369949837357,5372400
2017-04-18,13.926427841186523,14.004930615171984,13.68568486965193,13.895025933018797,7202100
2017-04-19,13.957826614379883,14.360808723555488,13.889791153532324,14.078197582611523,6326900
2017-04-20,14.680051803588867,14.706220053504387,14.193334333760236,14.282304387039662,4599100
2017-04-24,14.845314979553223,15.121128659399298,14.65062199940891,15.115721437967535,3353600
2017-04-25,15.332043647766113,15.332043647766113,14.666844126970831,14.77500607202061,4663300
2017-04-26,14.996737480163574,15.461836780528824,14.996737480163572,15.299593366294582,5958400
2017-04-27,14.51000690460205,15.229287863639392,14.28827374643014,15.083268164886615,9359600
2017-04-28,14.85612678527832,14.985921729482627,14.63980187827114,14.67765860805758,4813800
2017-05-02,15.175207138061523,15.240105129036838,14.926433740946393,14.980515228172726,7808800
2017-05-03,14.234192848205566,14.985922316311704,14.228784596378793,14.926433609254307,7963600
2017-05-04,13.709603309631348,14.034091163351079,13.552767118251406,14.034091163351079,7726700
2017-05-05,14.08817195892334,14.277456630871402,13.628481939001803,13.628481939001803,4286600
2017-05-08,14.077356338500977,14.142253291240898,13.752868480245974,14.061131584556765,4552200
2017-05-09,14.33154010772705,14.504600049645303,14.158480165808797,14.277458617997942,3980000
2017-05-10,14.363984107971191,14.628982190304589,14.15847574893327,14.537043995901712,4532500
2017-05-11,14.234192848205566,14.445109511856973,14.158479385667846,14.396437308453125,3413600
2017-05-12,14.012458801269531,14.439701385097557,13.920520589022898,14.428884882123013,3855800
2017-05-15,14.412659645080566,14.412659645080568,14.017866583395074,14.098988289950954,7381800
2017-05-16,14.74255657196045,14.829086534622698,14.428885199430164,14.504598658880003,7050000
2017-05-17,14.515417098999023,14.861536995833532,14.40184586315104,14.780415273952777,5442000
2017-05-18,14.526229858398438,14.818268188177479,13.520317878176238,13.520317878176238,20151200
2017-05-19,14.737149238586426,15.126534094828074,14.601946034562697,14.683067750673217,6492700
2017-05-22,15.099494934082031,15.234698147663883,14.55868207975462,14.73715028042192,7988700
2017-05-23,15.283370971679688,15.33745246194625,14.688476641784765,15.007556299686987,5465400
2017-05-24,14.883164405822754,15.213059421561029,14.747961243047879,15.213059421561029,4327900
2017-05-25,14.980513572692871,15.110308508781435,14.683065941577933,14.877758861470005,3999300
2017-05-26,15.067044258117676,15.099492735828097,14.780413115706518,14.866943077279979,2957000
2017-05-29,15.067044258117676,15.067044258117676,15.067044258117676,15.067044258117676,0
2017-05-30,15.467247009277344,15.629490444253543,15.099494123044785,15.223880825294444,3075700
2017-05-31,14.69388484954834,15.288779177645084,14.531641410757693,15.25092244402851,9452200
2017-06-01,14.42347526550293,14.802044581633709,14.326128810982537,14.683065123211716,6907500
2017-06-02,14.4829683303833,14.596538532468607,14.272050619838444,14.54786529399815,2607700
2017-06-05,14.326131820678711,14.412661791426897,14.180112108221662,14.2504183541537,3460900
2017-06-06,14.374802589416504,14.688473937388002,14.228782902037073,14.228782902037073,5873900
2017-06-07,14.304498672485352,14.623578300312241,14.23960068397881,14.547863808468186,5915000
2017-06-08,14.612761497497559,14.7533729434479,14.234192140591368,14.250416895265122,5173400
2017-06-09,14.764188766479492,14.893984743922065,14.564088611666058,14.688475305903442,5224300
2017-06-12,14.515417098999023,14.877761752817147,14.347765402909642,14.812863756401347,5193200
2017-06-13,14.261231422424316,14.542453243841962,14.142251967672266,14.412658318991117,4573400
2017-06-14,14.115213394165039,14.455924982762522,13.958377196948815,14.407251751317382,7635700
2017-06-15,14.115213394165039,14.115213394165039,14.115213394165039,14.115213394165039,0
2017-06-16,13.823174476623535,14.066540642143773,13.7366445136649,13.958377672686217,13039700
2017-06-19,14.272050857543945,14.542457283986346,14.007052683412631,14.055725922693755,5766200
2017-06-20,13.904296875,14.13684654876158,13.801543183608407,14.126031076496227,4380800
2017-06-21,14.315315246582031,14.482967966667118,13.95297060902313,14.007052098356427,2751800
2017-06-22,14.612761497497559,14.877759634724486,14.234192140591368,14.304498379325794,4726200
2017-06-23,14.731741905212402,14.866945117666464,14.477560237145479,14.612763449599543,4854600
2017-06-26,14.85612678527832,14.96428975454117,14.764188570860453,14.785821577320432,4047300
2017-06-27,15.099494934082031,15.65653254538598,15.083270177105492,15.332044626485802,7473000
2017-06-28,15.570001602172852,15.618673807035902,15.326635420264623,15.418573641038998,8527200
2017-06-29,15.629487991333008,15.883670639494056,15.418571352661873,15.748467454393394,4333400
2017-06-30,15.683566093444824,15.786320780813183,15.499689718793322,15.656525874856516,4749000
2017-07-03,16.035097122192383,16.06754559693248,15.737650535451593,15.824180489104128,2172000
2017-07-04,16.018875122070312,16.018875122070312,15.878263674394349,15.9323441276002,1058400
2017-07-05,15.64571762084961,16.143265538340643,15.5321463735812,16.024286038200522,6447900
2017-07-06,15.640303611755371,15.67275208552461,15.380713758564683,15.597038636223589,4847500
2017-07-07,15.624079704284668,15.889077822691501,15.375306339399309,15.748467418245784,4652000
2017-07-10,16.067548751831055,16.089181760251083,15.478063713645872,15.629490646511615,5053400
2017-07-11,16.24601936340332,16.273059594717733,16.029693386813197,16.132448122541636,4949900
2017-07-12,16.17030143737793,16.381219116771565,15.9377517838138,16.332545885489843,8527700
2017-07-13,15.780914306640625,16.35417546367202,15.69438435959884,16.283870268519948,7776800
2017-07-14,15.964795112609863,16.06754880841099,15.84581562891796,15.926938379260118,3751600
2017-07-17,16.072956085205078,16.370403744866667,16.029691102356665,16.14326232703285,4661400
2017-07-18,16.17030143737793,16.246015925770884,15.964793040925027,16.17030143737793,4000600
2017-07-19,16.17030143737793,16.316321131223106,16.07836322623673,16.229791171504147,4403100
2017-07-20,15.532143592834473,16.13244614437728,15.494286861028813,16.13244614437728,5930800
2017-07-21,15.413165092468262,15.705204505138683,15.315818621578122,15.5213280671281,5482100
2017-07-24,15.753873825073242,15.770098577757597,15.413162270848884,15.478060250067916,4207500
2017-07-25,16.554277420043945,16.57590939210255,15.98642345436859,15.98642345436859,11658200
2017-07-26,16.04050636291504,16.711114060857074,16.03509811153827,16.711114060857074,10680100
2017-07-27,16.062137603759766,16.337951173043393,15.829587977700141,16.040504600629397,5584000
2017-07-28,16.408260345458984,16.413668597211856,15.862039296641594,15.970202268661918,5155700
2017-07-31,16.927438735961914,17.046418201650834,16.786828328087044,17.035601699039393,6300800
2017-08-01,16.797645568847656,16.90040029144484,16.60295365892284,16.90040029144484,4329100
2017-08-02,16.82468605041504,16.911216013385445,16.51642292839315,16.602952891363557,6171300
2017-08-03,16.592134475708008,16.889581060195358,16.570501471699558,16.84090783269475,5056500
2017-08-04,16.88958168029785,17.030193116960124,16.624583560575342,16.743561992434906,4577600
2017-08-07,17.53314781188965,17.53855709451976,17.08427431632266,17.08968256743434,7800300
2017-08-08,17.33304786682129,17.641310962910143,17.068049748577913,17.35468087150325,9706400
2017-08-09,17.262739181518555,17.441207308061244,17.143760774329504,17.30600415063441,7870700
2017-08-10,17.035606384277344,17.322236561682075,16.976116635071644,17.19244262072191,7393600
2017-08-11,16.65703582763672,16.91121853433188,16.527240863832642,16.91121853433188,13613400
2017-08-14,16.927438735961914,17.019376945122232,16.516421951911816,16.64621688869371,16902200
2017-08-15,16.830095291137695,17.00856347919247,16.59754561516844,16.927440731561457,17847800
2017-08-16,17.159988403320312,17.343864821842445,16.938255257135115,16.981520236109827,26011500
2017-08-17,16.87335777282715,17.327640553508385,16.82468454407427,17.246517817907968,14095900
2017-08-18,17.06264305114746,17.33304944518478,16.986929590902943,17.19784624816612,24390300
2017-08-21,17.170804977416992,17.43580413519842,17.149171972080357,17.300599914881392,19990400
2017-08-22,17.23029136657715,17.516921411030076,17.149168643827263,17.495288409891902,19230300
2017-08-23,17.59804916381836,17.603456384130176,17.08968483846679,17.16539830105499,15451900
2017-08-24,18.322734832763672,18.38763177903941,17.484475561326573,17.608862234620375,20534600
2017-08-25,18.295696258544922,18.56610263259587,18.07396105130771,18.452530387586418,16366000
2017-08-28,18.58233070373535,18.652636955092877,18.19835405784887,18.225394288974876,15021800
2017-08-29,18.62558937072754,18.74456882953325,18.338959288735758,18.38763251615293,15689600
2017-08-30,18.571510314941406,18.771610459073102,18.517429863998885,18.658040274271624,14021600
2017-08-31,18.971712112426758,19.025792561790585,18.630999504931314,18.88518009258559,56429700
2017-09-01,19.290788650512695,19.458441335696516,19.069055518772437,19.198851478759394,22554600
2017-09-04,19.52334213256836,19.572015369278226,19.096101569267525,19.133958301926622,15002800
2017-09-05,19.252933502197266,19.842419495305236,19.025793132412506,19.739665813217414,24227100
2017-09-06,19.361099243164062,19.517935461761546,19.18263207889303,19.371915747519466,18117700
2017-09-07,19.361099243164062,19.361099243164062,19.361099243164062,19.361099243164062,0
2017-09-08,18.6472225189209,19.528747838722342,18.64181529940464,19.301605421339836,23042000
2017-09-11,18.97711753845215,19.042014484162134,18.782424638285484,18.820281361869366,19131800
2017-09-12,19.069059371948242,19.32324206080568,19.052835647310435,19.12854911300315,16114100
2017-09-13,18.804058074951172,18.99875097960879,18.59854866858627,18.95548497277965,21951600
2017-09-14,18.182125091552734,18.441714978468287,18.03610539334329,18.38763452566643,24324600
2017-09-15,18.27947425842285,18.46335071337483,18.009067828378026,18.041517342676848,34216900
2017-09-18,18.522838592529297,18.555288103559942,18.268655913715406,18.284881700749292,18617700
2017-09-19,18.34436798095703,18.382226772464758,18.025290430428402,18.279471026869597,17106900
2017-09-20,17.938756942749023,18.468755224134785,17.7224330924432,18.322735542084033,24175400
2017-09-21,17.581819534301758,17.72243198812367,17.392535919199197,17.65753504337946,26157600
2017-09-22,17.257335662841797,17.51151832866456,17.22488718498814,17.38713163729345,16957700
2017-09-25,16.813867568969727,17.46284324641266,16.765194341585588,17.197844105535275,21014300
2017-09-26,17.035606384277344,17.268156096788253,16.986933140657907,17.01938162589795,17114500
2017-09-27,17.268152236938477,17.44121216156061,16.781420941059093,17.29519246334124,26241300
2017-09-28,17.170804977416992,17.22488645924011,16.916623353822352,17.041010039952592,17561400
2017-09-29,17.23570442199707,17.522335577878057,17.09509296995273,17.38172309431516,16047100
2017-10-02,17.251924514770508,17.538555610323044,17.235700794326814,17.441209161587526,13596900
2017-10-03,17.673763275146484,17.673763275146484,17.176215435192496,17.35468362607172,23474600
2017-10-04,17.635906219482422,17.88467961914413,17.635906219482422,17.781925927032685,17562500
2017-10-05,17.452030181884766,17.949576992667335,17.43580645724014,17.84682329818934,17253100
2017-10-06,17.38172149658203,17.387130779395672,17.214069832505302,17.343864769034234,12450500
2017-10-09,17.035606384277344,17.360093299715246,16.90581141179843,17.333053067268338,13520900
2017-10-10,16.938257217407227,17.143766664959646,16.73274880137339,17.116725405271914,20181500
2017-10-11,16.81927490234375,17.03019152182237,16.61917375273501,16.732744954274658,23041300
2017-10-12,16.81927490234375,16.81927490234375,16.81927490234375,16.81927490234375,0
2017-10-13,17.79814910888672,17.90090279786664,17.306009544973033,17.360089999586233,31395900
2017-10-16,18.03610610961914,18.192942317224865,17.75488526823682,18.052331896533705,35861900
2017-10-17,17.61968231201172,18.0198826354739,17.61968231201172,17.90631244068359,19842700
2017-10-18,17.452030181884766,17.81978306943589,17.19244027238466,17.717027311920678,21210600
2017-10-19,17.846820831298828,17.884677558928324,17.14917188549192,17.170804890719328,18549800
2017-10-20,17.819782257080078,18.268655810428616,17.819782257080078,18.252432086523584,24301000
2017-10-23,17.689987182617188,17.95498637718009,17.652130449542092,17.846823398521003,11948700
2017-10-24,18.295696258544922,18.295696258544922,17.603454538109393,17.781923735240735,19996200
2017-10-25,18.144269943237305,18.31192266239305,17.884680033698775,18.187535959679,16724100
2017-10-26,17.668350219726562,18.333551667530735,17.668350219726562,18.317325883389348,25302400
2017-10-27,17.603452682495117,17.77651257860219,17.322229835561952,17.46284229054688,17377200
2017-10-30,17.49529266357422,17.808965067232236,17.219479052630998,17.408762701019775,19401600
2017-10-31,17.360088348388672,17.67916795154647,17.311415118651485,17.53314826233491,14629600
2017-11-01,17.74947738647461,17.998250799745968,17.679171139058866,17.738660882023165,29709500
2017-11-02,17.74947738647461,17.74947738647461,17.74947738647461,17.74947738647461,0
2017-11-03,18.13886260986328,18.13886260986328,17.846823189810188,17.954986167204357,29217800
2017-11-06,18.571510314941406,18.571510314941406,18.295696714275394,18.328144159626124,26333200
2017-11-07,18.1280460357666,18.517431927665996,18.1280460357666,18.517431927665996,20239700
2017-11-08,18.35518455505371,18.36059383802023,18.090187454729907,18.284880380784855,11580800
2017-11-09,17.738656997680664,18.2307964957495,17.738656997680664,18.22538927622647,19246700
2017-11-10,17.722434997558594,17.863045412220792,17.576415299811103,17.72784221760686,12199100
2017-11-13,17.92253303527832,18.08477643708283,17.625086454797255,17.76028963347381,12424700
2017-11-14,17.392539978027344,17.900903279392296,17.27356153055187,17.857639327145378,23389800
2017-11-15,17.392539978027344,17.392539978027344,17.392539978027344,17.392539978027344,0
2017-11-16,17.630496978759766,17.733252734157393,17.322233838641218,17.554783514595513,16280300
2017-11-17,17.803556442260742,17.938759642689956,17.479069586445483,17.625089290473483,13771300
2017-11-20,17.803556442260742,17.803556442260742,17.803556442260742,17.803556442260742,0
2017-11-21,18.414674758911133,18.414674758911133,17.927944494402468,18.003657953568013,23741300
2017-11-22,18.7878360748291,18.912222761301265,18.539060638847833,18.603959655036135,22150200
2017-11-23,19.036611557006836,19.117732241674872,18.695898904897007,18.83651139251441,11962000
2017-11-24,19.355688095092773,19.388135538537902,18.987935273777808,19.02579199982169,30784900
2017-11-27,19.150182723999023,19.350282898633605,18.97171555825393,19.177222953592246,15112700
2017-11-28,19.604461669921875,19.820787589425414,19.063648934199893,19.17181189395166,28591400
2017-11-29,19.307016372680664,19.782932189682974,19.269159643684265,19.620686707656116,18176000
2017-11-30,19.00415802001953,19.512523280291873,18.890587847717438,19.307013875861845,25417200
2017-12-01,19.18803596496582,19.453035118027305,18.86895636256292,19.036609056380343,17204100
2017-12-04,19.91813850402832,19.999259194717073,19.38814008894931,19.44762983327679,22600100
2017-12-05,19.480079650878906,20.22640198245979,19.480079650878906,19.907322309489782,25898800
2017-12-06,19.339462280273438,19.463851023409227,19.123138426507065,19.242117887052512,20400800
2017-12-07,19.112323760986328,19.19885372341545,18.874366880065494,18.955487559384466,19876200
2017-12-08,19.18803596496582,19.442218615551642,19.177219462490157,19.366505161258903,21502200
2017-12-11,19.339462280273438,19.46925824296273,19.188035376333293,19.37732106929531,14785300
2017-12-12,19.566606521606445,19.566606521606445,19.047426748567812,19.26915990557621,17624400
2017-12-13,19.52875518798828,19.728855393982833,19.496305669568518,19.70181516015183,21135300
2017-12-14,19.59906005859375,19.782936523877154,19.355693845271972,19.420590814478626,17718000
2017-12-15,19.950584411621094,20.161501079346632,19.663954279895325,19.745074964308213,32954100
2017-12-18,20.46435546875,20.56170193319891,20.19394908151125,20.27507182289768,24339300
2017-12-19,20.46976661682129,20.604969836385596,20.356196407516247,20.39405314395126,14041000
2017-12-20,21.17281723022461,21.20526467065512,20.53465810329377,20.53465810329377,19218100
2017-12-21,21.486492156982422,21.486492156982422,21.134965077086193,21.145779517543346,11772500
2017-12-22,21.74880599975586,21.770670089517097,21.43725001841849,21.50284020262784,10140000
2017-12-25,21.74880599975586,21.74880599975586,21.74880599975586,21.74880599975586,0
2017-12-26,21.781600952148438,21.86359024961427,21.327932538707657,21.650420578292444,9986600
2017-12-27,21.787073135375977,21.97837876097012,21.66135771211769,21.75427699167058,9943000
2017-12-28,22.005706787109375,22.005706787109375,21.82533321803237,21.8690593224761,9963300
2017-12-29,22.005706787109375,22.005706787109375,22.005706787109375,22.005706787109375,0
2018-01-02,22.803726196289062,22.814658242053646,22.104089862877416,22.104089862877416,14156500
2018-01-03,22.667085647583008,22.891187441246487,22.57416427285294,22.86385836105829,12744200
2018-01-04,22.75999641418457,23.159006673723276,22.69440622927976,22.852917754117904,18433000
2018-01-05,23.115283966064453,23.115283966064453,22.579626193186783,22.72173862881772,15251300
2018-01-08,23.629074096679688,23.629074096679684,23.175405698893897,23.175405698893897,14542800
2018-01-09,23.541624069213867,23.913305324491947,23.46510182578745,23.820386053209806,15986200
2018-01-10,23.213668823242188,23.476031669687085,23.186337665947764,23.36124831531892,12149500
2018-01-11,23.667333602905273,23.667333602905277,23.28472039573006,23.28472039573006,10236300
2018-01-12,23.803983688354492,23.86410889571131,23.366712296315526,23.476030665593886,15014300
2018-01-15,23.7602596282959,23.89690708033795,23.650941249647328,23.77665665531706,7253400
2018-01-16,23.120744705200195,23.57988015273226,23.120744705200195,23.492425881063028,20121900
2018-01-17,23.585346221923828,23.623607333846802,23.153539861565427,23.175403949828333,16490700
2018-01-18,23.426836013793945,23.836778308710805,23.328449696207954,23.776653105177772,10772100
2018-01-19,23.437767028808594,23.721993924339184,23.284720494246436,23.612675566815998,11173100
2018-01-22,23.312053680419922,23.590813535593483,23.077019921024338,23.55801739995418,11580900
2018-01-23,22.371919631958008,23.016895732525988,22.306329442853922,22.951305543421903,22075600
2018-01-24,22.836524963378906,23.027832676145064,22.486707766986452,22.52496889252469,22096600
2018-01-25,22.836524963378906,22.836524963378906,22.836524963378906,22.836524963378906,0
2018-01-26,22.645212173461914,22.891177963467246,22.251666909453387,22.874778854084024,19259500
2018-01-29,22.89664649963379,23.087954181608048,22.432046001406327,22.464840055117904,16752900
2018-01-30,22.667085647583008,22.934913552532567,22.53590314357443,22.792801084508845,13180300
2018-01-31,22.656152725219727,23.328458080296404,22.656152725219727,22.820129285103658,22859700
2018-02-01,22.84198760986328,23.213668830376424,22.721737189969456,22.738134216291503,21949700
2018-02-02,22.30086326599121,22.765465843765263,22.273534193198522,22.765465843765263,17892300
2018-02-05,22.05489730834961,22.978635392750785,22.04396734735781,22.191544756567573,22452800
2018-02-06,23.213668823242188,23.213668823242188,21.825330269697698,21.869056368234567,26037000
2018-02-07,22.798259735107422,23.350316592940526,22.792794754617553,23.191805052764717,20560700
2018-02-08,22.732669830322266,23.02782882228469,22.448442884551927,22.787327976208072,18928800
2018-02-09,22.956769943237305,23.175406681488397,22.426577208276804,22.62881692093513,22760500
2018-02-14,24.32871437072754,24.350578466102295,23.645477028328063,23.722001362139718,25905800
2018-02-15,25.115800857543945,25.121265837921925,24.569211076466054,24.60200512888302,31043100
2018-02-16,25.159526824951172,25.246981106065853,24.853437883587056,25.04474347193963,21107300
2018-02-19,25.389095306396484,25.58040089241584,25.121265400894874,25.197787635302618,12756100
2018-02-20,24.875303268432617,25.389099064201385,24.727725843131818,25.17046228918385,18417600
2018-02-21,24.48722267150879,25.12126675736222,24.438029506008323,24.875300929859897,24312600
2018-02-22,24.962759017944336,24.968226084429915,24.66213499856061,24.722260219452345,14081800
2018-02-23,25.186857223510742,25.367230760658366,24.951823459140762,25.143129041732855,17489800
2018-02-26,25.908357620239258,25.908357620239258,25.52027727359501,25.547608431935533,20374600
2018-02-27,25.870092391967773,26.017669781180256,25.531205265053973,25.946614618988853,15063400
2018-02-28,24.62386703491211,25.738910589756838,24.405232392931843,25.68425245053036,39459100
2018-03-01,24.295913696289062,24.940889738675292,24.033550878465327,24.711320969908066,25776000
2018-03-02,23.913305282592773,23.98436254496769,23.361250466644663,23.940634357329355,25236200
2018-03-05,23.88597869873047,24.017159105175715,23.437775154071783,23.76572825525986,16100600
2018-03-06,23.771194458007812,24.552816056938774,23.73293124868717,24.323249311464274,22342000
2018-03-07,23.687448501586914,23.78142547652504,23.328130231854345,23.499496660472584,19334700
2018-03-08,22.919055938720703,23.65427993866429,22.80296860465437,23.593471684983328,19983100
2018-03-09,23.27284812927246,23.366825100540545,22.39389721673397,22.64818648037818,21077800
2018-03-12,23.471853256225586,23.565830215701904,23.18439742247682,23.377878405510845,11838200
2018-03-13,23.289432525634766,23.65980700349729,23.24520757431651,23.62664039877034,13838900
2018-03-14,23.54924964904785,23.958322064332453,23.532666344631586,23.68744947588208,17936000
2018-03-15,23.438688278198242,23.670862943411752,23.289432232520248,23.604527626030993,16039100
2018-03-16,23.383407592773438,23.54924694417375,23.245207781812883,23.438688782414715,26802000
2018-03-19,22.720048904418945,22.9522256918298,22.48234505222391,22.9522256918298,21861500
2018-03-20,22.996448516845703,23.173344112455144,22.62607402252651,22.72004888511072,9322500
2018-03-21,23.493967056274414,23.598998149842373,22.902472054382088,23.079367637634277,19798000
2018-03-22,23.17887306213379,23.355768656034762,23.007504532958922,23.1844001268599,15229500
2018-03-23,22.996448516845703,23.328129340184784,22.670296867047952,22.79744255335646,14983200
2018-03-26,23.21756935119629,23.42763366435091,23.00197797319422,23.21756935119629,9850900
2018-03-27,22.58737564086914,23.433157741745926,22.509984090300232,23.433157741745926,11659800
2018-03-28,22.963275909423828,23.051723684113615,22.145133466353006,22.449172560051558,19038400
2018-03-29,23.333656311035156,23.632168418210124,23.073842092208203,23.145704477861493,20347700
2018-04-02,23.770366668701172,24.030182979186065,23.394463027099846,23.394463027099846,18944000
2018-04-03,23.698501586914062,24.074405219123506,23.460797757465105,23.991486602724198,13693900
2018-04-04,23.521610260009766,23.549249803805846,22.990923427581706,23.107010776782463,12440000
2018-04-05,23.9085636138916,24.151794484566672,23.78694712417335,23.941732322567884,14686600
2018-04-06,23.62664031982422,23.825646273806168,23.35576776580937,23.720615177918884,11282700
2018-04-09,23.74272918701172,23.897512308582133,23.333656797310347,23.8090645092902,11918100
2018-04-10,24.78751564025879,24.78751564025879,24.140739494630242,24.21260397942487,22479700
