Price,Close,High,Low,Open,Volume
Ticker,BBAS3.SA,BBAS3.SA,BBAS3.SA,BBAS3.SA,BBAS3.SA
Date,,,,,
2017-01-02,8.565834045410156,8.696467106229457,8.534730681442422,8.677805325147746,3936400
2017-01-03,8.957731246948242,8.957731246948242,8.634257918505597,8.634257918505597,15157800
2017-01-04,8.911081314086914,9.019942811495833,8.879977944363302,8.911081314086914,8312600
2017-01-05,8.88930606842041,8.9888363426222,8.842651326544225,8.932850415071885,10914200
2017-01-06,8.98572826385498,8.998169847961172,8.876867369162719,8.889308360021529,7384800
2017-01-09,8.646700859069824,8.845762007142557,8.568942755685214,8.643591056992019,30980400
2017-01-10,8.764893531799316,8.861313414144051,8.715128392960276,8.789776101218836,10895200
2017-01-11,8.85820484161377,8.86131523758716,8.590717313623314,8.817770880454441,11368400
2017-01-12,9.08215045928955,9.172349587937061,9.013722920404376,9.057267879671532,18930200
2017-01-13,8.8457612991333,9.100807762901503,8.8115475465434,9.016828875588402,10998400
2017-01-16,8.851984024047852,8.973287093669507,8.795998676430978,8.864425607905405,6978000
2017-01-17,8.9950590133667,9.038603369120532,8.827101195606453,8.848873966730723,9938800
2017-01-18,8.920412063598633,9.051045735405419,8.920412063598633,9.038604150829817,8610600
2017-01-19,8.929742813110352,9.019942523100113,8.805329931441213,8.939074001703318,8048200
2017-01-20,9.128803253173828,9.159906619300385,8.945294045599239,8.945294045599239,19709400
2017-01-23,9.542475700378418,9.554916689941257,9.14746434486566,9.175457312941198,16268600
2017-01-24,9.362075805664062,9.673108220515047,9.268765725260417,9.548695373224104,16146400
2017-01-26,9.953042984008789,9.953042984008789,9.564252242445946,9.642010390758514,27061000
2017-01-27,9.763309478759766,9.921936116721847,9.750868487893708,9.887722946904649,10744400
2017-01-30,9.492709159851074,9.704211290546542,9.396288686991696,9.648225362627478,11303400
2017-01-31,9.67622184753418,9.67622184753418,9.421175277095047,9.542477769560621,11088600
2017-02-01,9.722871780395508,9.87527756773147,9.688658030479239,9.7633057267307,10845600
2017-02-02,9.632676124572754,9.78197217254469,9.480270273718869,9.598462953644676,12769600
2017-02-03,9.607793807983398,9.847288977178039,9.421174781166844,9.586021627737962,16378600
2017-02-06,9.368297576904297,9.794411697632327,9.284318673725261,9.735315366515898,12235200
2017-02-07,9.4553861618042,9.561137240032217,9.368297457320402,9.53625466828723,8444000
2017-02-08,9.554917335510254,9.635785849498134,9.349635951251543,9.483380009260445,8855200
2017-02-09,9.523816108703613,9.673111577260993,9.427395599502114,9.567360472054318,12547800
2017-02-10,9.697990417480469,9.78507911061549,9.489598683804594,9.635783699600687,12886800
2017-02-13,9.760196685791016,9.85350676398429,9.669997596109479,9.735314116922257,9782400
2017-02-14,9.791303634643555,9.813075816229414,9.595353407123374,9.775752245867215,12225200
2017-02-15,9.90949821472168,10.027690927651408,9.800636692785636,9.806857486781425,18362000
2017-02-16,10.229856491088867,10.25473965514789,9.64200538488197,9.710432306302431,34150800
2017-02-17,10.236076354980469,10.33871761768545,10.083669955159438,10.148987661650999,21409600
2017-02-20,10.400925636291504,10.42580880404685,10.22363721876626,10.298285535537556,10017600
2017-02-21,10.575102806091309,10.575102806091309,10.394703423999411,10.400924215088226,14832200
2017-02-22,10.603094100952148,10.68396199936713,10.48179166008248,10.54399837466791,13697200
2017-02-23,10.372931480407715,10.808377374406092,10.307614952256342,10.6093168010907,17344600
2017-02-24,10.29517650604248,10.404038605952277,10.093006068772805,10.239190554430579,13117000
2017-03-01,10.450690269470215,10.562662145852952,10.29517403815968,10.544000957452285,11335200
2017-03-02,10.352925300598145,10.502337181210072,10.318686314843992,10.424519037621234,13738800
2017-03-03,10.857183456420898,10.857183456420898,10.384049186970726,10.387161389029732,22167200
2017-03-06,10.944343566894531,10.947455770148984,10.770030499379523,10.776256093299054,18027400
2017-03-07,10.810491561889648,10.984804553551132,10.742011245985118,10.984804553551132,10397600
2017-03-08,10.555249214172363,10.79804135629197,10.52100905312263,10.776252378789453,14417800
2017-03-09,10.446305274963379,10.623730500681893,10.365373761969828,10.514784415869086,8723800
2017-03-10,10.486771583557129,10.757579551867346,10.452532601130002,10.511673957042882,11601000
2017-03-13,10.59882640838623,10.692207903466919,10.49299373065208,10.583263023774471,7597200
2017-03-14,10.577652931213379,10.820960404268472,10.552698898302085,10.571414125502926,13404200
2017-03-15,10.664990425109863,10.746093683512449,10.356177375619618,10.649394010780178,19174600
2017-03-16,10.521506309509277,10.736739781285067,10.396733748017928,10.64004125436714,11298800
2017-03-17,10.234522819519043,10.636915511166606,10.20332880354595,10.580767472345078,22519400
2017-03-20,10.21580982208252,10.421685636548645,10.044246841682488,10.197093406247259,15928800
2017-03-21,9.972504615783691,10.374898151589768,9.919475945719979,10.324988885055145,14967400
2017-03-22,10.3093900680542,10.390493351043736,9.928831850369702,9.972502299703837,17915400
2017-03-23,10.3093900680542,10.402969772331703,10.169019916672694,10.25948081311083,11056200
2017-03-24,10.356180191040039,10.446641084647014,10.262600489691307,10.29379332683073,9336400
2017-03-27,10.390493392944336,10.39361220079628,10.175258763314575,10.247003243214328,8150400
2017-03-28,10.32498550415039,10.390492361845693,10.234525806254718,10.353059531753981,9166800
2017-03-29,10.69930648803711,10.69930648803711,10.284436029669456,10.321867673372962,18763800
2017-03-30,10.627561569213867,10.808483354508947,10.580771124070532,10.730500072557023,13016800
2017-03-31,10.533980369567871,10.646276469984535,10.512145148923551,10.543337981292499,13808800
2017-04-03,10.56517505645752,10.696187593250544,10.47159535299421,10.530862220870526,7270000
2017-04-04,10.605729103088379,10.677473598346992,10.48095534355033,10.543342223319355,11750200
2017-04-05,10.424805641174316,10.68371073526867,10.33434592907694,10.636920285273366,9555000
2017-04-06,10.181495666503906,10.449758309004508,10.097273591072534,10.418565476591533,11873800
2017-04-07,10.137825965881348,10.340582961171123,9.981859412560096,10.159661188151894,10659800
2017-04-10,10.228289604187012,10.23452841078998,10.069203010638029,10.159663921485045,15373800
2017-04-11,10.23764705657959,10.349943193788688,10.122232111083871,10.247004671370124,18889800
2017-04-12,10.069201469421387,10.231406846478956,10.044247436759726,10.19709401037998,21608200
2017-04-13,9.54515266418457,10.028649310217482,9.54515266418457,10.006814089132057,23700600
2017-04-17,9.988099098205566,10.034888354369459,9.588824472308843,9.663688353108498,19233400
2017-04-18,10.084797859191895,10.190853972594242,9.863325045185874,9.897637282171035,15643200
2017-04-19,9.716716766357422,10.162781827176827,9.707359153345099,10.112871384629923,12078600
2017-04-20,9.794700622558594,9.938190178472814,9.685523902943151,9.829013458857371,8913200
2017-04-24,10.075439453125,10.122229896702944,9.857086627943822,10.019291396803633,15247800
2017-04-25,10.137825965881348,10.137825965881348,9.92259195570777,10.0130522472522,10072600
2017-04-26,10.016176223754883,10.27196137762177,10.016176223754883,10.091039532728642,13037600
2017-04-27,10.156540870666504,10.262598158754473,10.028648363554266,10.10039282462404,12500200
2017-04-28,10.247002601623535,10.315628269374518,10.097274845564474,10.137826484683728,8129400
2017-05-02,10.571414947509766,10.596370172292037,10.243885356791445,10.315629843144555,15989800
2017-05-03,10.537100791931152,10.593248850745708,10.381134226319713,10.552698400436666,8382600
2017-05-04,10.094156265258789,10.55893596204842,10.094156265258789,10.55893596204842,15072400
2017-05-05,10.328109741210938,10.415450667416753,10.106637426942834,10.153426698868431,9927800
2017-05-08,10.069201469421387,10.312510129972996,10.044247436759726,10.200214008169254,9507000
2017-05-09,10.106635093688965,10.278198097670257,10.031770609988264,10.081679869145198,9771600
2017-05-10,10.40296745300293,10.40296745300293,10.234524498829773,10.259478525772737,11147000
2017-05-11,10.727377891540527,10.870866815544003,10.449757654685477,10.449757654685477,27938800
2017-05-12,11.039311408996582,11.039311408996582,10.733617136207606,10.792883992486097,21332000
2017-05-15,10.839678764343262,11.033077016310653,10.758576655431368,11.033077016310653,12296000
2017-05-16,10.839678764343262,10.88334922221357,10.771053079158074,10.824082342236828,17371400
2017-05-17,10.546462059020996,10.767934348349142,10.418569492936923,10.767934348349142,12964800
2017-05-18,8.447147369384766,9.283128078084776,7.860713469456534,7.860713469456534,65887200
2017-05-19,8.727887153625488,9.017985003847352,8.659262092430092,8.843302651281272,35617800
2017-05-22,8.32237434387207,8.637426813737314,8.153930201681398,8.56880115804551,27283000
2017-05-23,8.518033981323242,8.546301241186244,8.38611750597953,8.480343303050892,17227600
2017-05-24,8.66879653930664,8.932629521738765,8.66879653930664,8.700205341800574,24206000
2017-05-25,8.70334529876709,8.844684604215328,8.546301892301514,8.709627178803245,18383800
2017-05-26,9.064545631408691,9.108517593605479,8.731613177689134,8.763021978861005,20298000
2017-05-29,9.064545631408691,9.064545631408691,9.064545631408691,9.064545631408691,0
2017-05-30,9.10851764678955,9.136785508101983,8.99858714158265,9.020573122809418,8749400
