Close,High,Low,Open,Volume
ABEV3.SA,ABEV3.SA,ABEV3.SA,ABEV3.SA,ABEV3.SA
11.734330177307129,11.986140120460423,11.698357916393997,11.755914357207283,4265400
11.97175121307373,11.993335393958064,11.827860790606392,11.871027780121208,9535500
11.878222465515137,11.986140625051448,11.820666022278848,11.986140625051448,9426500
11.942975044250488,12.050893216514744,11.856639683086676,11.885418594225952,11555800
11.84224796295166,11.971750293805943,11.770303443369281,11.935778034014753,7863200
11.892611503601074,12.043696647218937,11.777498621153045,11.842248416807985,8753100
11.755912780761719,11.993333238810612,11.734328603755962,11.957360982721292,7887800
11.806275367736816,11.863831805119755,11.633606055587999,11.82785954635056,9694800
12.180392265319824,12.245143425550106,11.906998172735605,11.950166527724885,18340400
12.309896469116211,12.324284550726949,12.065281242433606,12.295507015251621,10099300
12.266728401184082,12.374647935498206,12.158810239123842,12.331479572871004,8201000
12.37464714050293,12.37464714050293,12.086863563825444,12.216365898879554,18257800
12.417815208435059,12.619263455184248,12.266728680309688,12.389036299362068,18812200
12.446592330932617,12.590484126999877,12.338674170009106,12.425009522100236,10832000
12.482566833496094,12.590485001918891,12.35306448248715,12.590485001918891,9858700
12.475369453430176,12.518536437170255,12.353061855955227,12.453785275433301,6555000
12.497041702270508,12.605398662211705,12.37423834177767,12.482595301718865,11136000
12.504263877868652,12.61984333333866,12.497039989674803,12.540383318837899,7789000
12.511488914489746,12.562054758672328,12.294777760045553,12.497041136775888,13214700
12.258658409118652,12.511489009772959,12.200868675639033,12.45369927629334,6124600
12.424803733825684,12.460921796602568,12.215315111835574,12.229762888072639,7057100
12.511488914489746,12.590950314100043,12.446475292593304,12.475370848021019,10992500
12.39590835571289,12.525935588043888,12.359790292427967,12.453698083658244,6398900
12.533161163330078,12.56927923147679,12.236988595515909,12.330896399386946,13562500
12.330896377563477,12.562055320051673,12.302002198660443,12.562055320051673,6596100
12.294777870178223,12.468147070849746,12.294777870178223,12.352567603735396,9300200
12.251436233520508,12.35256931461484,12.14308064032012,12.302003462975733,13096700
12.200868606567383,12.338119739485444,12.157526651157017,12.273106117461937,11002200
12.381462097167969,12.44647572130376,12.128632867546518,12.200869002972095,12688200
12.460923194885254,12.547608484219118,12.323672060863274,12.432027639168655,9005500
12.554830551147461,12.663187503435148,12.446474976675656,12.482594420043513,10668300
13.017148971557617,13.060490923086226,12.612619497904616,12.641515050800885,18161900
12.981029510498047,13.046043126598995,12.894345607573978,12.92323978261007,12169400
12.930464744567871,13.00992614369323,12.858227234255352,12.966584188632083,7025800
12.887123107910156,13.009926465130777,12.843781151778154,12.988254798156806,3507600
13.053267478942871,13.074939144352356,12.894346066054164,12.952135795996952,8323600
13.204968452453613,13.29165237205675,13.082165084835786,13.089388974438725,11232800
13.096609115600586,13.428901088107068,13.08216271682572,13.226636349285045,10925500
12.887123107910156,13.067716199245426,12.85100504076948,13.002702576139454,12946300
12.937688827514648,13.11828191709784,12.872675205039425,12.995478561068634,8762400
12.432026863098145,12.619843830083747,12.388684910044804,12.497040481586078,19515700
12.562053680419922,12.598173121604287,12.33811865634006,12.475369777209046,12016300
12.460923194885254,12.554830995332336,12.287553994033457,12.525936817431669,11989900
12.15030288696289,12.439251555690156,12.15030288696289,12.424805155615744,17651100
12.36701774597168,12.446477783669435,12.099739316035063,12.157529060640792,21297600
12.497041702270508,12.554831437925023,12.323672495306965,12.352568052042214,13084700
12.497041702270508,12.619845062763348,12.460923634167429,12.533161148189567,12386500
12.540386199951172,12.634294012414648,12.497042860830083,12.533162310097657,6258700
12.352569580078125,12.576504661213557,12.352569580078125,12.504267138255504,7321400
12.497041702270508,12.525937259005756,12.287554427203887,12.287554427203887,12800100
12.48259449005127,12.562054510274436,12.37423753715587,12.504264778377637,5855300
12.432026863098145,12.61261994160555,12.352566845469662,12.52593603549887,17182600
12.742648124694824,12.843781193082652,12.367015540649577,12.533160854536508,14252900
12.583724975585938,12.7859897068311,12.554829423487018,12.7859897068311,10175600
12.504263877868652,12.61984333333866,12.388684422398645,12.547607207031747,8537200
12.598174095153809,12.706529671448703,12.374237675953005,12.417581008723687,9162800
12.735424995422363,12.735424995422363,12.583727450514901,12.590951339960405,7812100
12.851005554199219,12.879899733502965,12.641516898529058,12.663188566368866,8736700
12.95936107635498,12.95936107635498,12.778767978660353,12.822109936318586,9862500
13.132728576660156,13.132728576660154,12.916016060924305,12.959359390760962,9521200
13.197742462158203,13.241084415061007,13.053267448727734,13.125504955442969,9191600
13.176072120666504,13.269981302176598,13.125506274229982,13.161624342308647,12291400
13.002705574035645,13.176074816351502,13.002705574035645,13.147180631540323,13499300
13.08216381072998,13.08216381072998,12.916017121675981,13.009926299552058,5538800
12.916015625,13.132728133421658,12.865449786379678,13.060490630614439,8734100
12.98825454711914,13.038820391265126,12.836557014681185,12.916017036418054,9731500
13.038820266723633,13.096609999169335,12.94491246818033,13.002702200626032,8071400
13.002705574035645,13.103837287599163,12.937691935940165,13.074943102787984,15477000
12.72819995880127,13.046042764454254,12.56927717815902,13.002700814195348,24885700
12.764321327209473,12.872676919830434,12.684859916306582,12.74987354744238,19716200
12.829333305358887,12.937688884018849,12.64151632603418,12.692082170887767,15008500
13.046043395996094,13.103833125077411,12.800436702946534,12.858226432027852,11646300
13.118282318115234,13.176072053435814,13.009926736616144,13.009926736616144,11850500
13.07494068145752,13.139954307513214,12.99547927676367,13.125506528875057,24670100
12.98825454711914,13.139953457373014,12.944912591824856,12.995478435970842,11200800
13.024374961853027,13.132730547070516,12.973807736123248,13.11105887890061,9175400
13.233860969543457,13.29165070128669,12.981030376485853,13.024373708655192,12074400
13.154398918151855,13.226636423695817,13.074938902087732,13.219412535359838,8025000
13.147177696228027,13.17607187458813,13.009926560023663,13.161624096500102,12905300
13.190519332885742,13.291651021418202,13.089387644353282,13.147177377488392,10489400
13.414453506469727,13.457795459055834,13.197742365723355,13.269979871910756,11291100
13.407232284545898,13.45779813558904,13.248310841579439,13.414456174382934,9659800
13.746747016906738,13.891220667578082,13.342217488268611,13.43612667013017,35564100
13.652836799621582,13.74674597436112,13.623942622805025,13.681732354254018,8540800
13.645612716674805,13.67450827089582,13.558928809643476,13.609494651714394,9409800
13.688956260681152,13.768416280391737,13.580599308484741,13.681732372013666,11333100
13.862326622009277,13.905668579846294,13.681733523569715,13.725075481406732,11358800
14.107932090759277,14.14405015610693,13.811759545897722,13.833429833979963,22824200
14.2235107421875,14.295748246579503,14.071811845182717,14.13682546135394,10667500
14.259628295898438,14.339089685671615,14.071811342317314,14.230734121863668,10826700
14.31742000579834,14.346315561653014,14.165722471009108,14.216288315938852,13418200
14.187394142150879,14.389658919389438,14.09348633210702,14.209065811153033,12218500
13.580597877502441,13.876770392582383,13.038818684870977,13.183293687365662,47330400
13.450572967529297,13.717849949640799,13.291650178128673,13.493914920176815,27409800
13.414453506469727,13.602270471430634,13.320545712897188,13.320545712897188,25852800
13.645612716674805,13.710626335856231,13.414453794170113,13.414453794170113,16500500
13.623943328857422,13.826206710503133,13.609495550792456,13.782864754124187,10225100
13.667284965515137,13.753970254061134,13.55892938819458,13.69617914315319,8864900
13.746747016906738,13.782865085120578,13.602271988419409,13.725075349288844,11820600
13.746747016906738,13.746747016906738,13.746747016906738,13.746747016906738,0
13.57337760925293,13.681733190112578,13.57337760925293,13.660061522814262,9445200
13.515585899353027,13.63838925298623,13.450573655962181,13.58782340934007,15346500
13.400006294250488,13.602271044534048,13.385559894657003,13.522809646598382,17828200
13.414453506469727,13.551704630444203,13.226636541508817,13.443349060071018,27939700
13.660061836242676,13.710627683283008,13.363889265449878,13.378337043980256,16514200
13.775640487670898,13.855101887035199,13.616719066758213,13.623942955592778,15896400
13.6094970703125,13.876774105276473,13.5372595497382,13.833432144058335,12376100
13.385560035705566,13.573377010558849,13.385560035705566,13.530033677874005,13847400
13.08216381072998,13.486691944384049,12.988254632853904,13.45057387770305,19905900
13.060492515563965,13.147177807006596,12.95213693462265,13.0460447373542,14460500
13.284425735473633,13.306097399801137,13.08216237968003,13.08216237968003,13088100
13.132728576660156,13.356663602886304,13.002701342781807,13.262755810538504,25729100
13.132728576660156,13.132728576660154,13.132728576660154,13.132728576660154,0
12.843781471252441,13.161624327881015,12.814885914568402,13.161624327881015,45495200
12.908795356750488,12.995479272921784,12.757096436726714,12.887123688799663,18928600
13.053267478942871,13.197742492707762,12.865450512174847,12.923240242117636,22831800
13.096609115600586,13.197742173919504,12.995477435097479,13.060491051939708,11833200
13.147177696228027,13.23386160912429,13.074940183603838,13.118282140051969,7722900
13.176072120666504,13.226637967103025,13.082164316972388,13.219414077924096,4632600
13.314537048339844,13.401988071016858,13.241660269436371,13.285385780774877,7566700
13.329113960266113,13.380127293387586,13.161496935712456,13.314538325085955,23318500
13.336400985717773,13.41656559279334,13.219798679067388,13.387415711135313,8752100
13.299962997436523,13.380127602771934,13.190648511075853,13.336400696220378,6348800
13.3436861038208,13.423850694676753,13.299960595176127,13.314536228060637,6962800
13.321826934814453,13.43842924317093,13.263525780636215,13.380128088992691,5363900
13.292675971984863,13.34368930932654,13.256238271029149,13.256238271029149,2688500
13.278097152709961,13.394699435828578,13.21250819470463,13.278097152709961,9175800
12.957443237304688,13.292674496926821,12.913716332999076,13.278098862158284,19322100
13.132344245910645,13.234370890326659,12.993878521339784,13.023029785463661,14318800
13.3436861038208,13.394699428907732,13.117769354146317,13.154207046348736,10145800
13.496731758117676,13.576894984439251,13.278101365399642,13.343690344214123,10168100
13.591468811035156,13.678921234472114,13.467578688671454,13.55503111210841,13173900
13.613329887390137,13.671631029498513,13.518589662708482,13.657055396469202,6512600
13.664345741271973,13.722646894167701,13.598756770513136,13.620620224102458,5519500
13.729936599731445,13.78823776064288,13.63519634449454,13.700785324271068,10153300
13.664345741271973,13.759084593474109,13.591468952650029,13.759084593474109,6024000
13.71535873413086,13.759084250209499,13.598756431248422,13.759084250209499,10751400
13.686209678649902,13.766372897959481,13.63519495180485,13.671634042408458,7844500
13.7080717086792,13.737222981089094,13.598757217160445,13.649770553868585,3845600
13.71535873413086,13.788235520934656,13.671633218052218,13.71535873413086,4274500
13.75908374786377,13.839248349422036,13.729933868211972,13.75908374786377,13671700
13.72264575958252,13.81009817670013,13.664344611507115,13.737221394103623,6330200
13.9266996383667,14.145328583047018,13.759082631435597,13.759082631435597,19358200
13.919412612915039,14.00686363975552,13.788234682645305,13.817384561589128,10988300
13.955850601196289,14.116179803774585,13.897549452079375,13.912125086860863,15242400
14.021439552307129,14.065165066594542,13.91212507158408,13.963138403254234,8865400
14.138043403625488,14.159906858175642,13.94856430088505,13.970427755435205,14957200
14.036012649536133,14.138039294431291,14.014149201340548,14.116177236244491,9970100
14.036012649536133,14.07245033985332,13.919410372510583,14.050588281666522,8045200
14.101603507995605,14.159904654379718,13.963137764079976,14.028726727513222,11358100
14.130753517150879,14.254643628116485,14.057878126002041,14.072452370226417,9884300
14.152617454528809,14.174480906629686,14.006863887207704,14.057878608776415,4751100
14.138043403625488,14.174482494542412,14.006865456342938,14.116181339084523,10295700
14.225496292114258,14.269221812620213,14.14533167951231,14.240071928952654,11513400
14.363958358764648,14.451410775701756,14.18176709765393,14.21091836663597,14955300
14.414976119995117,14.502427165369028,14.349387140960033,14.400400482429697,11605500
14.436834335327148,14.509711113705158,14.356671130119379,14.47327341952062,14771800
14.422262191772461,14.465987709162833,14.3420975848825,14.39311092017279,5673300
14.400395393371582,14.451408716813287,14.32023080510101,14.44412090060607,13220100
14.385820388793945,14.43683371446201,14.342094879651155,14.400396021844498,13183900
14.393109321594238,14.55343712755813,14.305656906517308,14.465986102490183,17661900
14.458699226379395,14.502424741759048,14.298371409981286,14.349384742925727,8926700
14.429548263549805,14.509712868461348,14.385822747238555,14.480562987590215,13754800
14.465987205505371,14.502424903727185,14.407686054345016,14.407686054345016,6472500
14.465987205505371,14.502424903727185,14.393110419052654,14.465987205505371,4165300
14.502422332763672,14.51699796547209,14.429545559230418,14.436833375584628,4590700
14.4878511428833,14.575303575943037,14.385824462654666,14.546152301586703,8532700
14.47327709197998,14.509714795410247,14.407688113798073,14.407688113798073,11193000
14.400395393371582,14.546147547489477,14.400395393371582,14.524285488876641,17630300
14.378538131713867,14.436839296449289,14.283799260272337,14.40040158974318,12235200
14.444124221801758,14.531576646387833,14.363959615098615,14.502425374856097,18386200
14.670039176940918,14.77206722450152,14.495135739705692,14.524287007582709,20127000
14.670039176940918,14.670039176940918,14.670039176940918,14.670039176940918,0
14.648179054260254,14.844945968439053,14.495137657673695,14.830370332571926,14593900
14.764779090881348,14.86680574624489,14.670038862321833,14.691902312760705,11151500
15.31135368347168,15.457105857716353,14.82308105023356,14.859518746292478,28439700
15.435242652893066,15.537269306308765,15.253051406074233,15.304064732782082,11039100
15.442533493041992,15.566423620735454,15.333219001549919,15.435245674941298,8081100
15.639299392700195,15.639299392700195,15.369657066624237,15.544560535162233,26245400
15.44981861114502,15.646584105440505,15.391517466537294,15.610146411314027,13922900
15.595571517944336,15.653872665319476,15.427955892991934,15.449819344510985,10078900
15.653874397277832,15.653874397277832,15.449821053892702,15.566423361543963,17051700
15.566421508789062,15.81420173055885,15.500832544790649,15.668448168338156,9042900
15.683025360107422,15.755902148455462,15.56642305475421,15.580997300416518,12365600
15.668448448181152,15.726749596108908,15.566421786809833,15.683024082665344,8295000
15.435242652893066,15.741324003149064,15.384229326185217,15.741324003149064,24397700
