Close,High,Low,Open,Volume,RSI,EMA_short,EMA_long,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,ADX,wavelet_cA,wavelet_cD
17.438125610351562,17.438125610351562,16.52225766024304,16.700197798978614,7401600.0,57.39812578034007,16.66473255644055,16.445533294677734,-0.07177092230892868,0.03473090914265199,-0.10650183145158067,19.02455798249591,17.075179672241212,15.125801361986516,26.17163180336028,22.304867066571365,-0.178882253970411
17.024673461914062,17.710266651334422,16.893835204146058,17.595128345639896,4529000.0,53.69506412408634,16.697454456938143,16.46824467378504,-0.03130678853548119,0.021523369607025354,-0.05283015814250654,18.928536114230855,17.026245880126954,15.123955646023052,25.15624275498651,22.304867066571365,-0.178882253970411
16.380949020385742,17.150278593650746,16.380949020385742,17.108409394034513,14673300.0,48.45364254790666,16.66868123543338,16.464821314828207,-0.05059858460657196,0.007098978764305888,-0.05769756337087785,18.856050925797238,16.960303115844727,15.064555305892217,23.47725728708378,22.304867066571365,-0.178882253970411
16.55365753173828,16.689729452739847,16.171610021743565,16.302448292143133,3340900.0,49.86758513951956,16.65822453509746,16.468305088040367,-0.05135930045629422,-0.004592677079814134,-0.04676662337648009,18.77850265119644,16.904304218292236,15.030105785388029,21.964779258221238,22.304867066571365,-0.178882253970411
15.19817352294922,16.208244102303343,15.151071667129672,16.166375896932273,6509400.0,40.48200450023169,16.525492624902167,16.4184960070564,-0.15949979020826888,-0.03557409970550508,-0.1239256905027638,18.735810954884087,16.772681045532227,14.809551136180367,21.743517275429635,22.304867066571365,-0.178882253970411
15.38658046722412,15.742460723995608,14.805659222874706,14.889395636442492,7020200.0,42.1128476154924,16.421955156022346,16.378028730984546,-0.22737796992696246,-0.07393487374979657,-0.1534430961771659,18.335471974183523,16.588722372055052,14.841972769926583,21.87535932445892,22.304867066571365,-0.178882253970411
15.302845001220703,15.506952397153574,14.878929256507485,15.198174976888112,7074400.0,41.5676963008076,16.320217869222198,16.33586466315067,-0.28464743030026796,-0.11607738505989085,-0.1685700452403771,17.993610272664718,16.42386612892151,14.854121985178303,21.997784084271824,22.304867066571365,-0.178882253970411
15.177242279052734,15.444152521677283,14.941732947849609,15.438918870070886,3917800.0,40.716274469168724,16.21631099738861,16.29042849122526,-0.3362924106483014,-0.16012039017757296,-0.17617202047072844,17.719543556196772,16.27497229576111,14.830401035325446,22.11146421838381,22.304867066571365,-0.178882253970411
15.381348609924316,15.501720591901975,14.261373199213644,14.648654406672318,6849000.0,42.767774676839984,16.14040532580095,16.254778299801693,-0.3566406234366539,-0.19942443682938915,-0.15721618660726477,17.58036297967277,16.17605867385864,14.771754368044512,22.90063793820577,22.304867066571365,-0.178882253970411
15.601156234741213,15.700593607086814,15.365647929565023,15.527887117337531,4456400.0,44.97607729260201,16.091382681159153,16.229146061956182,-0.3509841634029698,-0.22973638214410527,-0.12124778125886451,17.454612916088493,16.099910831451417,14.745208746814342,23.272649652275305,22.304867066571365,-0.178882253970411
15.758159637451172,15.972734294239103,15.465081229658717,15.742458687606936,3106200.0,46.562131676247645,16.061089677185702,16.21067600609324,-0.3300281564549543,-0.24979473700627508,-0.08023341944867923,17.250916865379832,16.01983776092529,14.788758656470751,23.13364647914409,22.304867066571365,-0.178882253970411
15.752928733825684,15.904700615912828,15.569754946575546,15.700593223437526,2264400.0,46.514025284021955,16.033075045971156,16.192725132670983,-0.3102659079221617,-0.2618889711894524,-0.048376936732709264,17.20292083343983,15.98424973487854,14.76557863631725,23.004572104093675,22.304867066571365,-0.178882253970411
15.590690612792969,15.883768093441391,15.329014041231224,15.454618675794832,4009400.0,44.962422645357606,15.992858279318593,16.16911593581302,-0.3041889432803089,-0.2703489656076237,-0.03383997767268515,17.12082624017046,15.93112940788269,14.741432575594919,23.174216144695777,22.304867066571365,-0.178882253970411
15.4441499710083,15.700592868067384,15.224341630926686,15.601155500402252,4092200.0,43.54933853618918,15.94297570583584,16.14068589797754,-0.3076510997485151,-0.277809392435802,-0.029841707312713128,17.08620907447094,15.88952283859253,14.692836602714122,23.457285565269217,22.304867066571365,-0.178882253970411
16.040769577026367,16.07217047816519,15.334242812994647,15.470314715551744,2444400.0,50.386035850641534,15.95186605776225,16.136767610881417,-0.25926403325636826,-0.27410032059991524,0.014836287343546972,17.07380802682009,15.882457542419434,14.69110705801878,22.969958303616085,22.304867066571365,-0.178882253970411
15.41275119781494,16.475157490060074,15.318547467854556,16.223948208977014,6253600.0,44.303620767951976,15.902855615948859,16.108374810369007,-0.2684976947935578,-0.27297979543864376,0.0044821006450859735,17.072971802696724,15.864925432205201,14.656879061713678,21.784372683082346,22.304867066571365,-0.178882253970411
15.13013744354248,15.64302322171282,14.994065523130942,15.559286808877532,5813500.0,41.855014356839945,15.83260850936646,16.070012560689534,-0.29521692916159914,-0.27742722218323485,-0.017789706978364295,17.081475477426913,15.831692552566528,14.58190962770614,21.157575691031614,22.304867066571365,-0.178882253970411
15.25574016571045,15.459848520054823,14.617249847684858,14.758555401104044,7506100.0,43.353468729685304,15.78016593267046,16.03808030990604,-0.30276691638057684,-0.2824951610227032,-0.020271755357873622,17.08662409628876,15.818608713150024,14.550593330011289,21.081574479449408,22.304867066571365,-0.178882253970411
15.192936897277832,15.318541488793972,14.85275667226132,15.250505044504044,3787400.0,42.760082224979634,15.726781474907494,16.004937430979442,-0.31024176064214437,-0.28804448094659146,-0.022197279695552907,17.048086726359294,15.766796588897705,14.485506451436118,21.01100192583736,22.304867066571365,-0.178882253970411
