Date,ATR,Open,High,Low,Close
2017-05-02,0.1275971711289455,3.951925749001785,4.030626895617586,3.892899822026244,3.932250261306762
2017-05-03,0.1283207355905453,3.946303860091039,4.005329783410862,3.921006997517579,3.9800329208374015
2017-05-04,0.1251780248978837,3.9350618282469054,3.9350618282469054,3.8170099519551135,3.822631597518921
2017-05-05,0.127881235182484,3.8479288197291193,3.9940884113311768,3.839496618076649,3.9940884113311768
2017-05-08,0.130993776513182,3.971601031221703,4.033437781421562,3.929439500972121,3.957547187805176
2017-05-09,0.1290655267943434,3.977223711670319,4.00252058450258,3.946305460461363,3.9744131565094
2017-05-10,0.1238619265976915,4.030627929647422,4.145868990912836,4.022195728789054,4.140247344970703
2017-05-11,0.127261491440959,4.182409180850717,4.193652205474448,4.114951033108331,4.165544509887695
2017-05-12,0.1237928972213275,4.356674692551136,4.379160734036052,4.314513431780609,4.342620849609375
2017-05-15,0.1302088491446867,4.4325658680266296,4.460673289561289,4.398836533297368,4.40726900100708
2017-05-16,0.1293405342023458,4.432565924450127,4.435376479001013,4.362296967636813,4.412890434265137
2017-05-17,0.1253218897139068,4.373540644002135,4.418512740198789,4.35948679692697,4.387594223022461
2017-05-18,0.1205864649680434,3.4993939425485263,3.935061521785766,3.4993939425485263,3.696146965026856
2017-05-19,0.1754160232184642,3.8647922012266815,3.906953463472703,3.783280230977547,3.82825231552124
2017-05-22,0.1779439143061344,3.7523622580436617,3.797334345801449,3.6539856150324126,3.76641583442688
2017-05-23,0.1776812561763267,3.7804704519424703,3.8226319938782014,3.760795226538701,3.7917134761810303
2017-05-24,0.1694066498308391,3.864793411067632,3.960359254666444,3.84792874005702,3.9491162300109854
2017-05-25,0.1693523018775944,3.926630176744528,3.9884666782598246,3.831064333241985,3.861982583999634
2017-05-26,0.1684987335304691,3.7860913972118166,3.876035574469923,3.766415907395512,3.845117330551148
2017-05-29,0.1642930859264649,3.845117330551147,3.845117330551147,3.845117330551147,3.845117330551148
2017-05-30,0.152557865503146,3.808576558137508,3.833873419137512,3.75517201423645,3.75517201423645
2017-05-31,0.148085540561114,3.71301158874044,3.741119277930701,3.639931811289596,3.64274263381958
2017-06-01,0.1457394450172383,3.698957951104125,3.735497841873974,3.6033921241760254,3.6033921241760254
2017-06-02,0.1447656073515748,3.59496048268039,3.6680402755737305,3.564042232481598,3.6680402755737305
2017-06-05,0.1418536384759003,3.642743770740117,3.721444949759213,3.63150074516596,3.704580545425415
2017-06-06,0.1381458217699969,3.7186341263519553,3.746741824314784,3.662418998481172,3.704580545425415
2017-06-07,0.1343013220602551,3.732686256568577,3.749550921191691,3.6005808339156453,3.617445230484009
2017-06-08,0.1353490910042402,3.5921493649655165,3.642743104827861,3.572474140821193,3.60901403427124
2017-06-09,0.1307005105044136,3.642742276275283,3.6820929836683183,3.606202391136342,3.6118240356445312
2017-06-12,0.1267855163635252,3.645553585981569,3.662417985651573,3.5893384736568894,3.625878095626831
2017-06-13,0.1229493731943222,3.6399315460495263,3.659607034270881,3.5893380844704854,3.637120723724365
2017-06-14,0.1191864858090417,3.63712150402164,3.665229197193848,3.544366491830114,3.547177314758301
2017-06-15,0.119306215777234,3.547177314758301,3.547177314758301,3.547177314758301,3.547177314758301
2017-06-16,0.1107843432217173,3.535933354307269,3.53874417649077,3.431935346010556,3.451610565185547
2017-06-19,0.111102745045005,3.4600438812361034,3.5050159749945062,3.4347470114832963,3.454422235488892
2017-06-20,0.1081860463640196,3.4066397863425952,3.4094506096019246,3.305452561500488,3.333559989929199
2017-06-21,0.1110991626229042,3.3588563964921656,3.406639313042621,3.25766918570846,3.2717230319976807
2017-06-22,0.1138042315308511,3.3054515012011336,3.38415265083313,3.294208479825134,3.38415265083313
2017-06-23,0.113706044909751,3.403827993476929,3.415071015256725,3.3363698627981533,3.35323452949524
2017-06-26,0.1112056954489525,3.401018356599295,3.4572334806639824,3.384153685352461,3.448801279067993
2017-06-27,0.110690928000366,3.468476398990608,3.5078268506003565,3.4094504535211385,3.431936502456665
2017-06-28,0.1098113186488555,3.4488010361648067,3.4628546151500266,3.3757212460003823,3.39539647102356
2017-06-29,0.1081914651131975,3.4459894419048567,3.457232463409653,3.398206533495777,3.423503398895264
2017-06-30,0.1048803599184043,3.443178665141199,3.507825972636739,3.426313998633139,3.476907730102539
2017-07-03,0.1034119466200522,3.4516109694811736,3.488150857982418,3.4347465705143154,3.4740970134735107
2017-07-04,0.0998399709663416,3.4684768236434342,3.493773698806763,3.462855176693859,3.4937736988067627
2017-07-05,0.0949170103339532,3.479719423458372,3.5190701431229674,3.406639630390486,3.431936502456665
2017-07-06,0.0961679747909909,3.451610925346661,3.474096969051477,3.3953958160846214,3.420692682266236
2017-07-07,0.0949203446606955,3.4094496383942188,3.420692660174015,3.330748485935647,3.35323452949524
2017-07-10,0.0945649054942593,3.3251270833260573,3.375720819049383,3.2998302154643944,3.36728835105896
2017-07-11,0.0932310267864543,3.358855787996193,3.4993936893186675,3.3448019442529904,3.4656646251678467
2017-07-12,0.0976139352349702,3.552798198407708,3.651174567295399,3.5162583123449296,3.637120723724365
2017-07-13,0.1038922214415832,3.642742093391304,3.665228134185623,3.597770011802668,3.617445230484009
2017-07-14,0.1012897857945383,3.6427434035679696,3.67085109869767,3.628689556003121,3.6680402755737305
2017-07-17,0.0978695059673328,3.662418303853725,3.668039949602018,3.6174462100866673,3.623067855834961
2017-07-18,0.0944926887901706,3.65398538962056,3.659607034270881,3.6062024823119088,3.637120723724365
2017-07-19,0.0915578218736565,3.653985861399328,3.729876465648544,3.645553661389906,3.71863317489624
2017-07-20,0.091643387591551,3.735497912087847,3.752362580473544,3.6624181291745113,3.682093620300293
2017-07-21,0.0915220349992282,3.653986448956365,3.6652294734617294,3.5612314297734,3.566852807998657
2017-07-24,0.0936177603940614,3.606202817491503,3.631499684659633,3.5893384180826127,3.6202566623687744
2017-07-25,0.0915484115559839,3.656797463190128,3.7242556137474816,3.656797463190128,3.715823411941528
2017-07-26,0.0924377358290356,3.7383091368911954,3.749552161005935,3.6483646759184407,3.670850992202759
2017-07-27,0.0930627179189255,3.668040062339288,3.701769133701244,3.653986215591431,3.653986215591431
2017-07-28,0.0898284465039888,3.648364469519757,3.690526008605957,3.6286892454457575,3.690526008605957
2017-07-31,0.087829040550861,3.715822491066165,3.74111935826968,3.6736609563753726,3.735497713088989
2017-08-01,0.0863739949325358,3.7383087914266286,3.743930168937097,3.676472030482601,3.6877150535583496
2017-08-02,0.0850228623269615,3.69052581942083,3.825442094248965,3.6764719737791967,3.797334671020508
2017-08-03,0.0895905236228763,3.814198896248607,3.839495763631284,3.7411193847656254,3.741119384765625
2017-08-04,0.0902180847116464,3.7692266569254382,3.788901878305773,3.7270653916662098,3.76641583442688
2017-08-07,0.0881908277064976,3.752361955534202,3.828252280493613,3.746740310990293,3.808577060699463
2017-08-08,0.0877137664062707,3.794524299254381,3.847928597373831,3.783281275015821,3.7917134761810303
2017-08-09,0.0860661632599663,3.797334326746503,3.825441747426684,3.777658837410112,3.800145149230957
2017-08-10,0.0833316451711525,3.822631139293496,3.8394955378537214,3.69614680981789,3.7073898315429688
2017-08-11,0.0876185796614867,3.6933367165114737,3.7102011171770863,3.637121332813257,3.639932155609131
2017-08-14,0.0865800942830826,3.6483644941285127,3.715822903510485,3.6286892699218014,3.676472187042236
2017-08-15,0.0866196328049112,3.676471743195461,3.721443831984245,3.668039543561262,3.696146965026856
2017-08-16,0.0842471082062021,3.7383089254040898,3.760794972361467,3.6820938080106473,3.690526008605957
2017-08-17,0.083850969359389,3.687715501331612,3.7270662209022216,3.65960807425676,3.6680402755737305
2017-08-18,0.0826800534512514,3.698958075663322,3.822631597518921,3.698958075663322,3.822631597518921
2017-08-21,0.0878165726293899,3.833873604113803,3.839494980132395,3.732686155231709,3.7495508193969727
2017-08-22,0.0891731620773396,3.850737875233884,3.898520776087286,3.8338734796707614,3.876034736633301
2017-08-23,0.093444361692552,3.873225156477503,3.915386695012132,3.8366852636360864,3.8676037788391113
2017-08-24,0.092391295241373,3.873223809524102,3.9041423139748974,3.845116394997145,3.878845453262329
2017-08-25,0.0900080540796858,3.8985217941265953,3.918197016773032,3.8816573941595935,3.9013326168060303
2017-08-28,0.0863897333247585,3.915386568657573,3.943493992052109,3.867603654026569,3.898521900177002
