Date,ATR,Open,High,Low,Close
2017-05-02,0.2482245430363445,11.239408219472123,11.365389823913574,10.996442225445934,11.365389823913574
2017-05-03,0.2568476184242942,11.242409756032714,11.314400077388475,11.00244392525908,11.29940128326416
2017-05-04,0.2644260670121657,11.146423377171576,11.287403802770507,10.801471710205078,10.801471710205078
2017-05-05,0.2811048888726597,10.915460309760492,11.254412824623888,10.915460309760492,11.239415168762209
2017-05-08,0.293378904983099,11.30540299306432,11.30540299306432,11.089434271243013,11.25441074371338
2017-05-09,0.2878496061858281,11.158426563947028,11.158426563947028,10.9994482063531,11.068439483642578
2017-05-10,0.2855005298411462,11.24840657857592,11.419382267030503,11.242407291091029,11.365389823913574
2017-05-11,0.2901749765230589,11.33840029255978,11.33840029255978,10.96345318537032,11.326401710510254
2017-05-12,0.2981579523816444,11.410387366827516,11.608359336853027,11.341397256208504,11.608359336853027
2017-05-15,0.2970007862360107,11.46138249166136,11.623359910844844,11.31740294491417,11.530372619628906
2017-05-16,0.2976405133570581,11.476376977942849,11.54536823110965,11.254409000419132,11.467378616333008
2017-05-17,0.2971632788808768,11.34739093769412,11.34739093769412,10.948446978023531,11.113423347473145
2017-05-18,0.3130038759829196,10.762477541143694,10.843466219412225,10.09957046588958,10.792472839355469
2017-05-19,0.3630645192401086,10.657492328695586,11.398387908935549,10.321540163347796,11.398387908935549
2017-05-22,0.4140490354077974,11.044438052261118,11.161421325892086,10.894459261606569,11.11642837524414
2017-05-23,0.420469007687882,11.212417572723242,11.212417572723242,10.888462752951444,10.978449821472168
2017-05-24,0.4135751371224473,11.185422802463146,11.185422802463146,10.936457364564763,11.068439483642578
2017-05-25,0.4018173014635856,11.035443953873123,11.068439483642578,10.89746368778978,11.068439483642578
2017-05-26,0.3853286224913864,11.05344068338533,11.068439483642578,10.97845125909032,11.068439483642578
2017-05-29,0.3642328797814486,11.068439483642578,11.068439483642578,11.068439483642578,11.068439483642578
2017-05-30,0.3382162455113451,11.065437381180349,11.26041030883789,11.01144491334434,11.26041030883789
2017-05-31,0.3318411847957884,11.248413215683865,11.326401710510254,11.218417904807811,11.326401710510254
