Date,ATR,Open,High,Low,Close
2017-05-02,0.1406416326751409,4.906253086932073,5.039895946912367,4.8934022251069225,5.024475574493408
2017-05-03,0.1416102246244412,5.024476277941878,5.055317027097634,4.993635528786123,5.014196395874023
2017-05-04,0.1359010298878033,5.014196120330546,5.029616494061033,4.916533385720085,4.960224628448486
2017-05-05,0.1342711783487422,4.965366278971313,5.009056796590196,4.965366278971313,4.998776912689209
2017-05-08,0.1281683919053828,4.998776170796397,5.0244764282107575,4.947374553015454,4.985925674438477
2017-05-09,0.1245207835689485,5.001345814254608,5.060457432949578,4.988495686151795,5.006485939025879
2017-05-10,0.1209501389219594,5.07587756707457,5.160689805612604,5.070737074895822,5.116998195648193
2017-05-11,0.1233254051837284,5.124708255405297,5.183819867717466,5.099008001974752,5.142699241638184
2017-05-12,0.1205744380807987,5.165829542517309,5.212091027449108,5.088727680382108,5.176109790802002
2017-05-15,0.1207736458655274,5.214661744097236,5.250642989066126,5.147839747141381,5.237792491912842
2017-05-16,0.1194900455840429,5.260922453760719,5.343164820170637,5.204381447264515,5.304614067077637
2017-05-17,0.1208681403927629,5.263492872530407,5.325174377929484,5.204381981332452,5.268633365631104
2017-05-18,0.1208627301216392,4.214906822220908,5.057888554315887,4.1532249451206535,4.824012279510498
2017-05-19,0.1919017080065543,4.9088224364785376,4.975644415752425,4.775179580882763,4.92167329788208
2017-05-22,0.1925133599253478,4.806020267148723,4.829150640915941,4.620975438757667,4.7571892738342285
2017-05-23,0.2002408241538524,4.77753713988932,4.831709842495998,4.715624899872765,4.795594215393066
2017-05-24,0.1942296897588082,4.885882354226452,5.009706082022202,4.81881079931327,4.849766731262207
2017-05-25,0.1956498452495459,4.847185707390813,4.901358755519472,4.751738465530191,4.78011417388916
2017-05-26,0.1923620198738127,4.829128928631287,4.945213836709179,4.798173002347016,4.932315349578857
2017-05-29,0.1904147086556846,4.932315349578857,4.932315349578857,4.932315349578857,4.932315349578857
2017-05-30,0.1768136580374214,4.901360822020831,4.95037420144625,4.862665718611,4.88588285446167
2017-05-31,0.1704490026658378,4.898780348353757,4.937475443889,4.751739501953125,4.751739501953125
2017-06-01,0.1715409268994119,4.785276200858439,4.8652455207505945,4.759479955558416,4.782696723937988
2017-06-02,0.1673955763207017,4.803332229348035,4.880722049489065,4.7878542653198295,4.811071395874023
2017-06-05,0.1624405584085856,4.7955930628220464,4.860085502165665,4.774956515498648,4.811071395874023
2017-06-06,0.1569183032841879,4.793015104507672,4.83170983934091,4.751740523872828,4.785275936126709
2017-06-07,0.1514219470116089,4.811072470597193,4.854926896318765,4.780116166601824,4.839448928833008
2017-06-08,0.1459497172048469,4.831709842495998,4.834289319275431,4.754320003755129,4.795594215393066
2017-06-09,0.1416053749100634,4.823971039983806,4.867825466420259,4.756899477428323,4.785275936126709
2017-06-12,0.1394139902016257,4.787856038123561,4.808493700159799,4.705307235098148,4.754320621490479
2017-06-13,0.1368263098344846,4.772377445166391,4.823971039983806,4.756899477428323,4.785275936126709
2017-06-14,0.1320280318815448,4.854926104331031,4.893620832221197,4.75431914757377,4.844607830047607
2017-06-15,0.1325475785076792,4.844607830047607,4.844607830047607,4.844607830047607,4.844607830047607
2017-06-16,0.1230798943285593,4.798174163049045,4.888462118707396,4.7930148407536,4.883303165435791
2017-06-19,0.1211061360160762,4.891041492665649,5.017444682664559,4.875563528439837,4.973589897155762
2017-06-20,0.1225900658881223,4.947794385132603,4.981329794697334,4.831709451893838,4.854926586151123
2017-06-21,0.1245207999535061,4.878143547172583,4.9684322422307945,4.84976708961075,4.927156925201416
2017-06-22,0.1241025394296874,4.955532448433403,4.958111555405662,4.857504980110234,4.896199703216553
2017-06-23,0.1224242562772403,4.896200318565382,4.919417450566074,4.854926114275763,4.865244388580322
2017-06-26,0.1182861905638882,4.909100198490975,5.0174463531680935,4.893622229111943,5.001968383789063
2017-06-27,0.1207087458513084,5.001967887917572,5.014866378966685,4.940056016539097,4.9658522605896
2017-06-28,0.1174302898924712,4.97875151045941,5.017446620480481,4.942635877626987,5.009707450866699
2017-06-29,0.1143860365325443,5.030343908716818,5.061299841710092,4.994228284534168,5.038083076477051
2017-06-30,0.1110064308642142,5.038082163188445,5.125790255079429,5.038082163188445,5.094834327697754
2017-07-03,0.1093422637946977,5.094834929191055,5.128370336635159,5.048401032636583,5.12321138381958
2017-07-04,0.1072441952378319,5.115473482582032,5.128371235906436,5.069039577885271,5.118052959442139
2017-07-05,0.1038218711509271,5.110314104372003,5.187703950281746,5.056141027723236,5.112893581390381
2017-07-06,0.1058033748228973,5.115473011346694,5.146428944959553,4.986489585602612,5.030344009399414
2017-07-07,0.1096702308610432,5.081937373605771,5.0974153419671495,4.963272949501869,4.981330394744873
2017-07-10,0.111418242404203,5.043241383991111,5.0458215984681125,4.963272079323099,5.022604465484619
2017-07-11,0.1093561907428323,5.020024498315732,5.115472504364853,4.981329400622716,5.081936359405518
2017-07-12,0.1111266845284969,5.156746625804149,5.2186584858902725,5.066458311999988,5.195441722869873
2017-07-13,0.114060505197196,5.205761041589724,5.277992297562384,5.198022242038274,5.275412082672119
2017-07-14,0.1118097958754327,5.275411353222731,5.311526976215228,5.267672185717534,5.296048641204834
2017-07-17,0.10695586691988,5.2934695569430135,5.339903455106255,5.270252423349483,5.332164287567139
