Date,ATR,Open,High,Low,Close
2017-05-02,0.6479998069490673,14.980515228172726,15.240105129036838,14.926433740946392,15.175207138061523
2017-05-03,0.6291411310068852,14.926433609254309,14.985922316311704,14.228784596378793,14.234192848205566
2017-05-04,0.6518040889123027,14.03409116335108,14.03409116335108,13.552767118251406,13.709603309631348
2017-05-05,0.6539199204152926,13.628481939001803,14.277456630871402,13.628481939001803,14.08817195892334
2017-05-08,0.6535666898048859,14.061131584556763,14.142253291240898,13.752868480245974,14.077356338500977
2017-05-09,0.6346965556041743,14.277458617997942,14.504600049645305,14.158480165808797,14.33154010772705
2017-05-10,0.6198784952856139,14.537043995901712,14.628982190304589,14.15847574893327,14.363984107971191
2017-05-11,0.6092090628631642,14.396437308453123,14.445109511856971,14.158479385667846,14.234192848205566
2017-05-12,0.58616771024359,14.428884882123011,14.439701385097557,13.920520589022898,14.012458801269531
2017-05-15,0.5813829306600949,14.098988289950954,14.412659645080568,14.017866583395074,14.412659645080566
2017-05-16,0.5684413530280193,14.504598658880004,14.829086534622698,14.428885199430164,14.74255657196045
2017-05-17,0.5575831770647417,14.780415273952777,14.861536995833532,14.40184586315104,14.515417098999023
2017-05-18,0.5505908881802953,13.520317878176238,14.81826818817748,13.520317878176238,14.526229858398438
2017-05-19,0.6039737040246488,14.683067750673215,15.126534094828074,14.601946034562696,14.737149238586426
2017-05-22,0.6037115991964336,14.73715028042192,15.234698147663885,14.55868207975462,15.099494934082031
2017-05-23,0.608876204104493,15.007556299686987,15.33745246194625,14.688476641784764,15.283370971679688
2017-05-24,0.611740462394278,15.213059421561027,15.213059421561027,14.74796124304788,14.883164405822754
2017-05-25,0.6062882671255301,14.877758861470005,15.110308508781436,14.683065941577931,14.980513572692873
2017-05-26,0.5934992885596712,14.86694307727998,15.099492735828097,14.780413115706518,15.067044258117676
2017-05-29,0.5738978836712361,15.067044258117676,15.067044258117676,15.067044258117676,15.067044258117676
2017-05-30,0.5329051776947192,15.223880825294444,15.629490444253545,15.099494123044783,15.467247009277344
2017-05-31,0.5350152497262299,15.25092244402851,15.288779177645084,14.531641410757691,14.69388484954834
2017-06-01,0.5636288460686173,14.683065123211716,14.802044581633709,14.326128810982537,14.42347526550293
2017-06-02,0.5573636263959426,14.54786529399815,14.596538532468609,14.272050619838444,14.4829683303833
2017-06-05,0.5407296468412441,14.2504183541537,14.412661791426896,14.180112108221662,14.326131820678713
2017-06-06,0.523738687935558,14.228782902037072,14.688473937388002,14.228782902037072,14.374802589416504
2017-06-07,0.5191638556080845,14.547863808468186,14.62357830031224,14.23960068397881,14.304498672485352
2017-06-08,0.5095076956598948,14.250416895265122,14.7533729434479,14.234192140591368,14.61276149749756
2017-06-09,0.510198631888226,14.688475305903442,14.893984743922063,14.564088611666058,14.764188766479492
2017-06-12,0.4973198819144959,14.812863756401349,14.877761752817149,14.347765402909642,14.515417098999023
