ticker,k,sharpe_val,adjusted_sharpe,features_used
B3SA3.SA,1,-0.709031739976286,-0.709031739976286,EMA_long
B3SA3.SA,2,-0.6396717125108425,-0.6396717125108425,"EMA_long, wavelet_cA"
B3SA3.SA,3,0.9144623431499759,0.9144623431499759,"EMA_long, wavelet_cA, ATR"
B3SA3.SA,5,0.3883327396347889,0.3883327396347889,"EMA_long, wavelet_cA, ATR, BB_upper, ADX"
B3SA3.SA,8,0.1339827564144661,0.1339827564144661,"EMA_long, wavelet_cA, ATR, BB_upper, ADX, MACD_signal, OBV, RSI"
B3SA3.SA,10,0.6722282855945824,0.6722282855945824,"EMA_long, wavelet_cA, ATR, BB_upper, ADX, MACD_signal, OBV, RSI, MACD, BB_lower"
