ticker,k,sharpe_val,adjusted_sharpe,features_used
ABEV3.SA,1,0.0,0.0,ATR
ABEV3.SA,2,0.49034095760304713,0.49034095760304713,"ATR, EMA_long"
ABEV3.SA,3,-0.8009850381577549,-0.8009850381577549,"ATR, EMA_long, BB_lower"
ABEV3.SA,5,0.0,0.0,"ATR, EMA_long, BB_lower, BB_middle, BB_upper"
ABEV3.SA,8,0.9447017549372643,0.9447017549372643,"ATR, EMA_long, BB_lower, BB_middle, BB_upper, EMA_short, wavelet_cA, OBV"
ABEV3.SA,10,0.7728669721605006,0.7728669721605006,"ATR, EMA_long, BB_lower, BB_middle, BB_upper, EMA_short, wavelet_cA, OBV, MFI, MACD"
