Date,wavelet_cD,ATR,EMA_long
2017-11-10,2.912167035296065e-15,0.379868659292154,18.25077413819937
2017-11-13,1.0591526241021578e-05,0.377573698317245,18.23390234019879
2017-11-14,1.1986939218999737e-15,0.3570440386177571,18.22122780731684
2017-11-15,1.1986939218999737e-15,0.3625122752785027,18.19558189046089
2017-11-16,2.942091015256665e-15,0.3366185413300382,18.17094169583459
2017-11-17,2.925223191808067e-05,0.3518249726047999,18.164608275150243
2017-11-20,7.212112851373574e-16,0.3567461078036277,18.168288100924645
2017-11-21,4.286869213657998e-05,0.3312642429605114,18.17182361980593
2017-11-22,6.652664530371055e-16,0.3465468669841072,18.189530766695054
2017-11-23,-6.557160587180623e-06,0.3481653374259072,18.19947271249217
2017-11-24,-1.6132928326584306e-16,0.3413890882735205,18.20683588981133
2017-11-27,1.3111408279416896e-05,0.3412293904139753,18.207176402031124
2017-11-28,2.0582494042464816e-15,0.3401610929789734,18.211880364957945
2017-11-29,-4.437981470711578e-05,0.3388625054123718,18.217578450609487
2017-11-30,2.2221807727262903e-15,0.3523757033190385,18.208238368499764
2017-12-01,-1.2606132266963085e-06,0.3523511225003355,18.188994052717028
2017-12-04,1.268082860939046e-15,0.354791522745404,18.170083602517607
2017-12-05,-1.2611509928976694e-05,0.3662598827221869,18.16218786793282
2017-12-06,2.163633855412073e-15,0.3787502422593259,18.150391840176876
2017-12-07,-7.061988458098838e-06,0.3897347920324311,18.146468264188204
2017-12-08,8.326672684688674e-16,0.4005475887630868,18.14034114581241
2017-12-11,5.55131402415511e-06,0.3952498717508677,18.1405168329175
2017-12-12,1.6783449630075609e-15,0.3863436271452807,18.142538750425445
2017-12-13,-4.7929518714425086e-05,0.3958655887460562,18.150207536838373
2017-12-14,3.0184188481996443e-16,0.4132966679401201,18.14157592341935
2017-12-15,7.315858845618681e-06,0.410463433752759,18.122167375196064
2017-12-18,1.3634926521177704e-15,0.4039250181177571,18.105962100740804
2017-12-19,-1.164330698634128e-05,0.3956986810374099,18.090222984605173
2017-12-20,1.8604909279851256e-15,0.3812874307330203,18.0712143609844
2017-12-21,8.759088455601288e-05,0.3682133339164104,18.05548562852813
2017-12-22,2.0729945537922845e-15,0.3982480612035858,18.06961298966045
2017-12-25,2.0729945537922845e-15,0.3855018383217641,18.079806066065466
2017-12-26,1.9359513991901167e-15,0.3579659927273523,18.089599413984008
2017-12-27,-1.1646892091425607e-05,0.3508675151755148,18.1018822980538
2017-12-28,2.940356291780688e-16,0.3402741598306321,18.109795575901835
2017-12-29,2.940356291780688e-16,0.3261279194284732,18.11925785745444
2018-01-02,2.77642492330088e-15,0.3028330680407252,18.128349069142228
2018-01-03,1.5194131340402588e-05,0.3216978708676153,18.159316715964508
2018-01-04,1.2984405217686401e-15,0.3224316752933293,18.194141996667916
2018-01-05,6.583824822120436e-06,0.3338914691148938,18.243156195184383
2018-01-08,7.806255641895632e-18,0.332214500598251,18.292446057479733
2018-01-09,-2.481812684299641e-05,0.325114211842881,18.337267033095
2018-01-10,1.3760693973186022e-15,0.3225248614838765,18.37204562370892
2018-01-11,4.71022552914987e-05,0.3130371932669152,18.40292484590837
2018-01-12,1.5664552988070568e-15,0.319316642187094,18.448316627164683
2018-01-15,1.4181562699552149e-05,0.3103660250977559,18.49125164119208
2018-01-16,1.9268441009412385e-15,0.297127639609664,18.537236968485825
2018-01-17,3.849239691245494e-05,0.2999243625857861,18.58851997117216
2018-01-18,2.690989792109022e-15,0.3136075323369183,18.650641272064263
2018-01-19,1.924642252582433e-05,0.3109158190372386,18.708466815991624
2018-01-22,5.173812767100827e-16,0.3056447707959092,18.77044946450283
2018-01-23,-9.116702871774225e-06,0.3226148504707055,18.849782720581416
2018-01-24,1.7277845820729e-15,0.3174320558823247,18.922961562938365
2018-01-25,1.7277845820729e-15,0.3680505119653249,19.03249500961235
2018-01-26,7.246807320893113e-16,0.3417611896820874,19.137733027005005
2018-01-29,-6.128336984764825e-05,0.402035510615067,19.281618637752818
2018-01-30,-7.259817746962939e-16,0.4105803788405256,19.39940427687242
2018-01-31,3.899789699009313e-05,0.4098926557012899,19.50919007716951
2018-02-01,5.30825383648903e-16,0.4289621571905879,19.627688692570608
2018-02-02,-3.343739612611703e-05,0.4417555152345701,19.74602174995544
2018-02-05,1.4510961876545993e-15,0.4499387393457158,19.848552341490773
2018-02-06,9.119100413066978e-05,0.4877250336616444,19.916282829238305
2018-02-07,3.183217578417441e-15,0.5237365343276494,20.011798279212837
2018-02-08,-1.2665286532216602e-05,0.5340728326675702,20.08276633148137
2018-02-09,1.5525775109992425e-15,0.5436708311474509,20.14672344153855
2018-02-14,0.0001104450450069,0.5430341030636643,20.210370966823454
2018-02-15,2.8839777788114418e-15,0.5760196975049573,20.30839088661504
2018-02-16,-8.682658456971807e-05,0.5558221666535524,20.40273570703692
2018-02-19,9.250412935646324e-16,0.585279760859138,20.46439658595731
2018-02-20,6.297598846352658e-05,0.5709575243966907,20.516858056224034
2018-02-21,3.194059600142296e-15,0.583906622253182,20.58828463657221
2018-02-22,1.4729635925496507e-05,0.5909899472978543,20.6684387880744
2018-02-23,3.155462002801812e-15,0.5774950494388752,20.75036663469709
2018-02-26,-3.0459964800721995e-06,0.5782426491829058,20.835184616628585
2018-02-27,3.583505020499089e-15,0.5597910578807724,20.915659599373964
2018-02-28,-8.989341948368494e-05,0.5531568325516413,20.97958462516157
2018-03-01,7.35089072945172e-16,0.5713919262070141,21.010994882541684
2018-03-02,1.371729135244684e-05,0.565637109836393,21.05380741807237
2018-03-05,2.834971840615097e-15,0.5607573754310485,21.099520088521547
2018-03-06,-9.65312449618212e-06,0.561786405609989,21.155820144218318
2018-03-07,2.452465314162211e-15,0.5531661244637537,21.206689982575984
2018-03-08,-1.828763048587626e-05,0.5414551355723786,21.254377656886348
2018-03-09,7.281501790412648e-16,0.5525119781188258,21.294090513929024
2018-03-12,2.9974630967023307e-05,0.5417741460459176,21.34428646016492
2018-03-13,1.5378323614534397e-15,0.525316555137672,21.402519963646697
2018-03-14,-5.943972860526173e-05,0.5143589365507143,21.45117722112317
2018-03-15,2.1545265571631944e-15,0.5224088763059076,21.47808439002329
2018-03-16,-1.0668381967903625e-05,0.5184546458469238,21.508006508215736
2018-03-19,4.122136659789888e-15,0.517254027777411,21.533193928318067
2018-03-20,8.12855777210979e-06,0.5192285062644689,21.53873854005893
2018-03-21,3.527126507529843e-15,0.5105591182436023,21.54677916256887
2018-03-22,-8.127885564123468e-06,0.4913887404313956,21.551112527498
2018-03-23,7.055987738535663e-16,0.4853256997426892,21.552562734417887
2018-03-26,3.149830141585151e-05,0.495140503649743,21.55802635246059
2018-03-27,-1.4268100589909238e-15,0.4909718037518599,21.57379036300001
2018-03-28,2.33699677106387e-05,0.4988388754333547,21.578590867659287
2018-03-29,3.208804749688099e-15,0.4950237889768957,21.591004397536043
2018-04-02,-1.2451076392517874e-05,0.4976595987161388,21.61446347573948
2018-04-03,3.2959746043559335e-17,0.4957919677688233,21.63284621562795
2018-04-04,1.67706821171381e-05,0.4956026072256139,21.642365106255703
2018-04-05,2.338407245616736e-15,0.5096402166296345,21.657109037085178
2018-04-06,1.270360236625169e-05,0.5155688906250099,21.672971417256164
2018-04-09,1.476683358925257e-15,0.5077871863330973,21.69245241509642
2018-04-10,1.2705394919554098e-05,0.5157016433421512,21.69183020866609
2018-04-11,2.4216739724636227e-15,0.5035847539408426,21.69547367266544
2018-04-12,2.2866708326768626e-05,0.4969681057154834,21.713054752118968
2018-04-13,1.2394599235854289e-15,0.4864981650294703,21.73757966150278
2018-04-16,-3.760418666510449e-05,0.4943888913605559,21.74078578997326
2018-04-17,2.970713952610282e-16,0.4952267605734398,21.73131329078007
2018-04-18,4.878792776029763e-05,0.495695847993544,21.736122742717537
2018-04-19,2.338407245616736e-15,0.5060203465475832,21.757029802889384
2018-04-20,-5.590750196560884e-06,0.4970667780874532,21.768973721656284
2018-04-23,2.5318289131881503e-15,0.4813369896667787,21.778582966913213
2018-04-24,-1.2703826431888394e-05,0.4726016336327891,21.789342230302875
2018-04-25,3.548376870110559e-15,0.4731418380003807,21.795438815203298
2018-04-26,5.945765414375106e-05,0.4640648437114736,21.79620691380669
2018-04-27,2.387846864682075e-15,0.4723217740284808,21.81679283556726
2018-04-30,-2.490148057817613e-05,0.4633033581843848,21.83487497316699
2018-05-02,1.0612170864288115e-15,0.4629628308683893,21.843935482797697
2018-05-03,-4.879913121674838e-05,0.5073176846508775,21.81369703232436
2018-05-04,1.330532906074211e-15,0.5152787063241763,21.76835444934622
2018-05-07,3.55799456857632e-06,0.5016538750342789,21.7152873715944
2018-05-08,5.000340419503146e-16,0.4924020368545922,21.66548907292855
2018-05-09,7.62440211350213e-06,0.4865927903050338,21.620189248564127
2018-05-10,3.3653635433950063e-16,0.4799621779122879,21.5792110389563
2018-05-11,-3.964926610419868e-05,0.4895674711497242,21.561899090277866
2018-05-14,2.931682674400804e-16,0.4910693914138925,21.53203046319761
2018-05-15,-9.150761386158418e-06,0.5072997228911332,21.49111580145438
2018-05-16,2.2811613709095013e-15,0.5174256008664883,21.44875096131616
2018-05-17,-0.0001275905948623,0.5141563605942079,21.42196223151711
2018-05-18,2.304146456966194e-15,0.5584087975094734,21.353632197190997
2018-05-21,-3.15164510142278e-05,0.5667391757953993,21.28255128870357
2018-05-22,2.082535532910157e-15,0.5834370041798389,21.20373715615886
2018-05-23,-4.3716345854281045e-05,0.595233188114492,21.146340177957967
2018-05-24,1.5573480005581786e-15,0.5814605566623181,21.07660082506068
2018-05-25,-2.0335174682726848e-05,0.5838166582526745,21.019608732302096
2018-05-28,2.9989032090949053e-15,0.5754957310859284,20.958063407188074
2018-05-29,-7.625298384771138e-06,0.5986765389433308,20.86669085011812
2018-05-30,1.403391292065237e-15,0.5933121407666281,20.77635608033236
2018-06-01,4.3477712177459465e-05,0.5796768681035653,20.69092135917885
2018-06-04,1.9047263766225338e-15,0.5834123109125718,20.623350595979016
2018-06-05,-7.068262396042746e-05,0.5779145487724566,20.57455573833569
2018-06-06,2.546574062733953e-15,0.5907422680637666,20.50407937996384
2018-06-07,-6.254622376673097e-05,0.596160947167717,20.41769445562032
2018-06-08,2.429046547236524e-15,0.6410770808706392,20.31381821526416
2018-06-11,-6.051301999447601e-05,0.6487748194644167,20.21571286885042
2018-06-12,1.6488546639159553e-15,0.6648890971414202,20.10125454774029
2018-06-13,-1.9833035644946543e-05,0.6455327659118669,19.98992727960165
2018-06-14,3.152859917587847e-16,0.6414723601869129,19.876345192584683
2018-06-15,1.8813744932271156e-05,0.6540888270582756,19.74345278826553
2018-06-18,2.1154952789537166e-15,0.6413785731281589,19.62205218884538
2018-06-19,8.644678730495171e-05,0.628648089907457,19.49217225621852
2018-06-20,1.3938503129473645e-15,0.6672245693617977,19.396243016319517
2018-06-21,-5.4409375432139424e-05,0.666561692965333,19.316466966085475
2018-06-22,7.307522642552301e-16,0.6634728070116819,19.221656642354183
2018-06-25,4.067976028692289e-06,0.641744242666901,19.135656542595616
2018-06-26,2.753439837244187e-15,0.6311523835908451,19.054386953197334
2018-06-27,-3.610359534243725e-05,0.6250274078071018,18.97409786594534
2018-06-28,8.74734312761305e-16,0.6236684237516714,18.884905395324434
2018-06-29,3.5087441596712374e-05,0.6230243253032945,18.817373414704903
2018-07-02,1.1835150914851766e-15,0.6116055625270221,18.764202513211995
2018-07-03,4.832679337810108e-05,0.5877146070008149,18.713540999285293
2018-07-04,6.9735883734267655e-16,0.5890373090088643,18.680998491333277
2018-07-05,-1.3734768746238165e-05,0.5707793164748037,18.661109532157404
2018-07-06,1.938987165273076e-15,0.5671252932117038,18.63741564004155
2018-07-10,5.59523158441674e-06,0.5498138500348139,18.62110389197926
2018-07-11,2.33884092648573e-15,0.5507504494735993,18.60729960081
2018-07-12,4.069611733284679e-05,0.5380109818447563,18.596923632242696
2018-07-13,-6.938893903907227e-17,0.5274187910644588,18.60053959894224
2018-07-16,-8.139985300751468e-06,0.531192248702599,18.622692989172137
2018-07-17,1.2862974574368025e-15,0.5164473493873062,18.64126035777997
2018-07-18,-2.8996344909070805e-05,0.5231694432722671,18.673194451894105
2018-07-19,1.5161483180037294e-15,0.5071418138449437,18.69419677087141
2018-07-20,6.51142806830686e-05,0.5182402461328177,18.72524301842053
2018-07-23,1.5191840840866888e-15,0.5291650942540087,18.776807985883284
2018-07-24,-1.525911136850914e-06,0.5232255887693745,18.811237490778755
2018-07-25,1.960237527853792e-16,0.5124521824217956,18.84380744472972
2018-07-26,-3.764451911933073e-05,0.529048241947453,18.899383311609768
2018-07-27,1.4467593789646573e-15,0.5249727636163184,18.940213371956983
2018-07-30,3.408495607058054e-05,0.5137651056552589,18.9836874879378
2018-07-31,1.5161483180037294e-15,0.5079989683422312,19.036834856598823
2018-08-01,2.875098915462726e-05,0.5357398429537185,19.054444316472363
2018-08-02,2.3652954594943765e-15,0.521606201094039,19.080960763218396
2018-08-03,5.54669819834196e-05,0.5205487547462232,19.10915528371048
2018-08-06,2.2252165388092493e-15,0.5211141761584764,19.154759929279773
2018-08-07,-1.424699089986681e-05,0.5135943702871091,19.192800406523663
2018-08-08,3.681950577760773e-16,0.5180596550183015,19.224593220027792
2018-08-09,-1.2213338989718308e-05,0.5314880714879932,19.236793479805534
2018-08-10,2.242130092700023e-16,0.5284871755830024,19.244438284222248
2018-08-13,1.730082980447344e-05,0.5550938688651553,19.22409479847169
2018-08-14,8.357030345518268e-16,0.5637111912734599,19.21032439854024
2018-08-15,-1.526583347589679e-05,0.5531492667257502,19.212382423357177
2018-08-16,2.255574199638844e-15,0.5436505076753122,19.209263754559583
2018-08-17,-5.7500633889544846e-05,0.5243107374286177,19.205248039551385
2018-08-20,1.1817803680091998e-15,0.5230592818570861,19.18219514449832
2018-08-21,-2.839920053382015e-05,0.5117566940912828,19.163045010586085
2018-08-22,8.083811398051921e-16,0.5047150609541662,19.135165741228505
2018-08-23,-8.623347344171445e-05,0.5173279711817435,19.125616972333248
2018-08-24,2.3219273725949563e-15,0.5406565423273457,19.087656510608973
2018-08-27,7.125646514126883e-05,0.5331203893516041,19.056528262533813
2018-08-28,7.819266067965458e-16,0.5411915176607955,19.05040731226824
2018-08-29,3.666175168128829e-05,0.5257680794032628,19.0393557641194
2018-08-30,1.0503750647039569e-15,0.5142720281623607,19.040975906823583
2018-08-31,2.943238354277764e-05,0.5321673767453091,19.01305717152612
2018-09-03,-3.287300986976049e-16,0.5239816422657575,18.99605830319383
2018-09-04,-1.859594968297348e-05,0.5049275990054242,18.969638800811
2018-09-05,2.797241605012601e-16,0.4974419574677172,18.93804772292419
2018-09-06,5.423729030425194e-05,0.4945738959613072,18.911833933784163
2018-09-10,3.926112907004509e-15,0.5088706920179702,18.90475343757763
2018-09-11,-7.644814812356833e-05,0.4929375221779218,18.90467532078441
2018-09-12,4.518954654919582e-16,0.5117476548887272,18.87908061586969
2018-09-13,-1.1880372181386108e-05,0.5009482676295826,18.85655868675087
2018-09-14,2.720913772069622e-15,0.4896638808855543,18.830954106544148
2018-09-17,5.165534110313213e-05,0.4879796381396623,18.81894108132677
2018-09-18,1.4710455076283324e-15,0.4958378765007749,18.82464255915196
2018-09-19,1.5497072876929918e-05,0.4846044971584465,18.82943066258825
2018-09-20,9.710114656780178e-16,0.4923897046060724,18.839204175542434
2018-09-21,3.77079306995618e-05,0.4898825190315952,18.843765979114337
2018-09-24,1.4610708476414658e-15,0.4938358265595122,18.86073641703127
2018-09-25,5.164794683359692e-06,0.50190381327185,18.858246483747145
2018-09-26,1.8752360775309285e-15,0.5031140583882983,18.85757828847363
2018-09-27,6.146777878751966e-05,0.4988991685292258,18.865040883070098
2018-09-28,2.0816681711721685e-15,0.5006373288983015,18.89272978429793
2018-10-01,-2.5577049168182264e-05,0.4965989358939738,18.91278039312736
2018-10-02,8.643259719054441e-16,0.501028363917828,18.923506663110988
2018-10-03,0.0001059269139886,0.5268202039989032,18.962790904627315
2018-10-04,1.7564075194265172e-15,0.5991521670514359,19.035894736961552
2018-10-05,-8.268601010012235e-06,0.5993981643521096,19.106994621903397
2018-10-08,1.796739840242978e-15,0.5949138387165946,19.17254608079857
2018-10-09,-1.343339569361392e-05,0.7051113634088344,19.283996886491828
2018-10-10,7.936359902593892e-16,0.6864784101307232,19.38659278352125
2018-10-11,-2.945187755846752e-05,0.691484601835253,19.455496092667403
2018-10-15,3.1433189384699745e-15,0.6907906401074039,19.51186578923349
2018-10-16,9.921088835000529e-05,0.6719234549783678,19.575511687573325
2018-10-17,1.2741543931049648e-15,0.6842514115371813,19.66977989761756
2018-10-18,-7.595855695651053e-05,0.663966647955724,19.751381914667743
2018-10-19,2.9303816317938214e-15,0.6627249986109514,19.804427634691308
2018-10-22,3.617104016852843e-05,0.6446061985268058,19.854530934020204
2018-10-23,3.039235529911366e-15,0.6318661657150962,19.914743887300816
2018-10-24,-6.56240380721533e-05,0.6234918649805294,19.97552770412944
2018-10-25,1.377804120794579e-15,0.6292253700919037,20.01202145663198
2018-10-26,4.650488684722733e-05,0.6260665586782352,20.056571084089043
2018-10-29,1.377804120794579e-15,0.6190490946589309,20.11489776484953
2018-10-30,7.285743946061499e-05,0.6320119810307061,20.155413027278456
2018-10-31,2.458970527197124e-15,0.6836354836084503,20.21866046969255
2018-11-01,3.643992319185985e-05,0.6992111175460485,20.27528792573421
2018-11-05,1.805413457622862e-15,0.6872947513250082,20.341858944027454
2018-11-06,1.6541011202630528e-05,0.6624014695914983,20.415136694824632
2018-11-07,3.0075768264747893e-15,0.6496573060192979,20.49106247043066
2018-11-08,-3.618269176263811e-05,0.6447375821504998,20.564873409808303
2018-11-09,1.3725999503666486e-15,0.6420548973599555,20.62371142382892
2018-11-12,7.235642077042543e-06,0.6401923901718946,20.69111245599801
2018-11-13,-1.3574211199518516e-16,0.6196063318635535,20.75828568698598
2018-11-14,2.2742125859802256e-05,0.6108618411507419,20.81954695109449
