Date,BB_middle,EMA_long,BB_upper,OBV,ATR,BB_lower,RSI,MACD
2019-01-29,29.783967590332036,30.00200932825399,33.15816393250258,312373300.0,1.3099579689384335,26.409771248161483,26.6511596562824,-0.0350993572844942
2019-01-30,29.591735935211183,29.77870080491196,33.67865815907725,380709200.0,1.3110430390650496,25.50481371134511,27.921643955001656,-0.4689238670255307
2019-01-31,29.46661434173584,29.650239716050333,33.76541371735039,448601700.0,1.3823291098596298,25.167814966121288,39.40332087408269,-0.6283472719977574
2019-02-01,29.30765390396118,29.502283026458937,33.88166138513094,408787100.0,1.3624013823546282,24.733646422791423,37.56681869905415,-0.7959963223924937
2019-02-04,29.229452896118165,29.37685600749854,33.950366729758585,430073800.0,1.298804825073137,24.508539062477745,39.6327624015166,-0.8842473367714376
2019-02-05,29.015893936157227,29.22133161658905,34.013868451738766,394184900.0,1.2954053595990236,24.017919420575687,36.88148764332076,-1.0145422647191928
2019-02-06,28.80574693679809,29.06833738511455,34.04823158212299,372192600.0,1.2597495793283937,23.5632622914732,36.60259612214999,-1.1123231343364104
2019-02-07,28.522802352905277,28.87539833956625,34.117531226099054,342935200.0,1.253452251544683,22.928073479711493,33.12937422209007,-1.2697159615084033
2019-02-08,28.178719139099123,28.67062181166372,34.07441692972261,311532000.0,1.228105580125545,22.28302134847564,31.75874712981576,-1.4180305464159098
2019-02-11,27.896058750152587,28.5088917396128,33.9178008374907,359701600.0,1.2655050301720614,21.874316662814472,36.83722494137305,-1.4468424038721004
2019-02-12,27.60145492553711,28.32807839287132,33.79768679710037,329004300.0,1.2628591497108843,21.40522305397385,34.81141773398449,-1.50464807718107
2019-02-13,27.365431118011475,28.205207250918374,33.5507349059748,365425500.0,1.2664960915733023,21.180127330048155,41.7151435164065,-1.429348952796424
2019-02-14,27.1703558921814,28.113695378745028,33.285305487088344,403578700.0,1.244686353902569,21.05540629727445,44.989689110727134,-1.3000760705602057
2019-02-15,26.971583366394043,28.02956356773534,32.97034625762615,427634100.0,1.1919353100762269,20.97282047516194,45.46106546771321,-1.1762658764086318
2019-02-18,26.73413810729981,27.95363824007522,32.47149379851025,455511800.0,1.140514886376762,20.99678241608936,46.10478544733196,-1.0558766875179302
2019-02-19,26.463705348968507,27.866639051063963,31.842855677275924,436734400.0,1.109829251083647,21.08455502066109,44.48566580758316,-0.978104928213611
2019-02-20,26.185310649871827,27.788404363198637,31.05804557617209,457257900.0,1.059398571980998,21.31257572357156,45.27411116193134,-0.8951376061411835
2019-02-21,25.921418380737304,27.7201516541074,30.185667947743497,482750900.0,1.0300384723012743,21.65716881373111,46.33433022228613,-0.8058694420985795
2019-02-22,25.62937440872192,27.645208270914576,28.98823093320984,461349600.0,0.9954630795578469,22.270517884234007,45.06062056354876,-0.7458010497423864
2019-02-25,25.368894863128663,27.609112112872623,27.18547263150177,478930300.0,0.9926065725966944,23.55231709475555,50.65992818993647,-0.6171955906961095
2019-02-26,25.50425338745117,27.577330884755987,27.323372185087862,495731800.0,0.9765481363885876,23.68513458981448,51.09335517371915,-0.5035048467017624
2019-02-27,25.631080627441406,27.548580135661123,27.45249796975423,506094700.0,0.9348251976488527,23.809663285128583,51.37641190194401,-0.4050636455065231
2019-02-28,25.63762140274048,27.512704779161545,27.47240580321795,491089900.0,0.90501959571227,23.802837002263008,49.93681126228146,-0.3401075365347381
2019-03-01,25.68311986923218,27.48425806081418,27.58338783007177,508967700.0,0.8809991094688262,23.782851908392587,51.01546400014863,-0.2730907337653079
2019-03-06,25.69705371856689,27.448897785082764,27.619284734186284,479095600.0,0.9379107538629784,23.774822702947507,49.48451311600523,-0.2338052761849169
2019-03-07,25.79288511276245,27.44414147677433,27.835827670062542,494339800.0,0.9241343352695288,23.74994255546236,54.80012855083542,-0.1409281623419573
2019-03-08,25.91630048751831,27.45763734863049,28.121813100989662,515452300.0,0.9084981319559836,23.710787874046957,57.75986379706583,-0.0298062279799502
2019-03-11,26.098010635375974,27.470380773420917,28.28975015012753,490006300.0,0.8939787948952896,23.906271120624424,57.709585190778846,0.0571407636682046
2019-03-12,26.33375024795532,27.50559678739024,28.43549272000331,510207900.0,0.8845590198050715,24.23200777590733,61.430909360449895,0.1713404907805724
2019-03-13,26.527403926849367,27.541439209541448,28.648394553612203,525799200.0,0.8530628795920763,24.40641330008653,61.74767137710764,0.2629440999708485
2019-03-14,26.774233913421632,27.59215732403592,28.75844093884053,547798400.0,0.8449406844798293,24.79002688800274,64.30801091796675,0.3648359754146177
2019-03-15,26.956512641906738,27.641109540456995,28.9959082019031,565055800.0,0.8142431120416672,24.917117081910376,64.34322168868783,0.4409618381690983
