Date,Close,High,Low,Open,RSI,EMA_short,EMA_long,MACD,BB_upper,BB_middle,BB_lower,ATR,OBV,wavelet_cA,wavelet_cD,target
2017-06-02,13.414456367492676,13.551707520739953,13.22663936247433,13.443351927256789,44.58068159963074,13.606929783058778,13.355489576688504,0.0531487340499179,14.336566597676976,13.765527629852295,13.194488662027616,0.2502132286835701,122157600.0,18.970119710074336,1.6977722041883363e-06,2.0
2017-06-05,13.660058975219728,13.710624811669328,13.363886466458602,13.378334241962976,45.11003551881705,13.589432199825495,13.357801999857296,0.0324916270149469,14.34320815867352,13.753608655929565,13.16400915318561,0.2555600093680025,150097300.0,19.318240665572063,1.2611439670351388e-15,2.0
2017-06-06,13.775640487670898,13.8551018870352,13.616719066758211,13.623942955592778,53.27772504811581,13.595852815770426,13.369655214577392,0.0355292397604749,14.343434669969843,13.754330968856811,13.165227267743775,0.2620727476424827,166611500.0,19.47540814269234,1.3578144386714591e-05,0.0
2017-06-07,13.6094970703125,13.876774105276471,13.5372595497382,13.833432144058335,56.554110910184605,13.61219714957956,13.3855762056791,0.0467244217964033,14.347056272709947,13.758665180206298,13.170274087702648,0.2603806099735189,182507900.0,19.24673533391284,7.366069559866517e-16,0.0
2017-06-08,13.38555908203125,13.573376043503233,13.38555908203125,13.530032713906447,51.01605444780313,13.61195168782801,13.39435741605688,0.0417094978267726,14.335825565838396,13.746023845672608,13.15622212550682,0.2660330346567155,170131800.0,18.9422249679975,-2.630751470648093e-05,0.0
2017-06-09,13.082164764404297,13.48669292754799,12.988255579682352,13.450574858234027,44.66699680158147,13.591370541846484,13.394012383349992,0.0194411053628673,14.295087969914588,13.709905099868774,13.12472222982296,0.2630262456298965,156284400.0,18.50097483501998,-4.111294638065033e-16,0.0
2017-06-12,13.060491561889648,13.147176847002536,12.952135988860435,13.046043784734856,37.802786647356456,13.545079107533558,13.381783064959963,-0.0224295876359352,14.249046799961462,13.652837705612182,13.056628611262902,0.2798413243610209,136378500.0,18.471503663652648,-2.5460981334258365e-06,0.0
2017-06-13,13.284428596496582,13.30610026549144,13.082165197142189,13.082165197142189,37.36109041900267,13.501025694293205,13.369183398172892,-0.0567075702414552,14.173932409265134,13.592880725860596,13.011829042456055,0.2737841482025266,121918000.0,18.787019089542447,1.4847064550016498e-15,0.0
2017-06-14,13.132728576660156,13.356663602886304,13.002701342781808,13.262755810538504,44.5679833739456,13.481335049038965,13.365859680460098,-0.0650533764139851,14.032135538090088,13.541231107711791,13.050326677333494,0.2717716164453312,135006100.0,18.5807377484252,-1.7821230480747014e-05,0.0
2017-06-15,13.132728576660156,13.132728576660154,13.132728576660154,13.132728576660154,41.11680328119439,13.449643551549984,13.35671728423265,-0.0829521905085997,13.912448065211631,13.488497877120972,13.064547689030311,0.2776423767067001,109277000.0,18.572482864077504,1.2999584048101198e-15,0.0
2017-06-16,12.84378147125244,13.161624327881016,12.814885914568402,13.161624327881016,41.11680328119439,13.420833099287272,13.347933413347452,-0.0960301537963044,13.91482000510303,13.46610436439514,13.017388723687253,0.2578107783705073,109277000.0,18.17957324890593,-3.3944576725272084e-05,0.0
2017-06-19,12.908793449401855,12.995477352765104,12.757094551792466,12.88712178465314,35.11077784087168,13.368373860375014,13.32816274895157,-0.1282319721448797,13.960238505628606,13.4357647895813,12.911291073533992,0.2641627522949435,63781800.0,18.25579077001707,8.029601289427646e-16,2.0
2017-06-20,13.053268432617188,13.197743456937452,12.86545145212722,12.923241186292138,37.32894636056189,13.326593823013818,13.311716894067269,-0.1468138432819028,13.983163647812477,13.410481643676755,12.837799639541036,0.2623213272004931,82710400.0,18.4522475228091,1.697245641467198e-05,2.0
2017-06-21,13.09661102294922,13.197744095996834,12.995479327717614,13.06049295402822,42.06833108656826,13.301746060250489,13.301581660284912,-0.1481741272121723,13.96303183811633,13.380864429473878,12.798697020831426,0.2673192327440459,105542200.0,18.521404929779763,1.6267369395972509e-15,1.0
2017-06-22,13.147177696228027,13.23386160912429,13.074940183603838,13.118282140051967,43.44997045089522,13.283097420495828,13.293543596075668,-0.1440937541143903,13.93800472139508,13.354497718811036,12.770990716226992,0.2626724852822726,117375400.0,18.59016537681884,5.940410161507908e-06,1.0
2017-06-23,13.17607307434082,13.22663892443726,13.082165263849728,13.219415034735473,45.09518776808273,13.270741081926028,13.287803756865957,-0.1352209778461439,13.900160486662203,13.32849235534668,12.756824224031154,0.2552616952992855,125098300.0,18.63378124055175,-2.576064361825558e-16,1.0
2017-06-26,13.314536094665527,13.401987111078723,13.241659320981965,13.285384829188564,46.0608892560507,13.262134899418282,13.283422161472814,-0.1244233482954015,13.84144429970456,13.299958658218385,12.758473016732207,0.247348264248446,129730900.0,18.8220629399116,1.6266190349489666e-05,1.0
2017-06-27,13.329113006591797,13.38012633606336,13.16149599403084,13.3145373724545,50.54932314328418,13.266898644440758,13.284642315715663,-0.1035002540255227,13.77980316488905,13.278348112106324,12.776893059323598,0.2458172479976929,137297600.0,18.85021238832574,1.2600597648626533e-15,0.0
2017-06-28,13.336400032043455,13.416564633386525,13.219797733731202,13.38741475381298,51.01149305244923,13.272554495545398,13.286386264377477,-0.0847651956943131,13.74983704108673,13.266134977340698,12.782432913594668,0.2438753261430377,160616100.0,18.86012126892144,8.560563164699674e-07,0.0
2017-06-29,13.29996395111084,13.380128562194454,13.19064945691177,13.33640165250746,51.25674552158468,13.27835863522704,13.28834758859967,-0.0685394448780556,13.728544701069666,13.257175636291503,12.78580657151334,0.2405104385367724,169368200.0,18.808989398734205,1.4925127106435454e-15,0.0
2017-06-30,13.34368896484375,13.42385357288781,13.29996344682388,13.314539082833557,49.91124568548612,13.28032275485284,13.288803132227558,-0.0579524677046379,13.719479586985443,13.252173614501952,12.784867642018462,0.2368653433043375,163019400.0,18.868446572720867,5.136673998959061e-06,0.0
2017-07-03,13.32182502746582,13.438427319127795,13.263523881634832,13.380126173296809,51.554735191720894,13.286083319397468,13.29095551782035,-0.045509365203129,13.712027804896676,13.248635244369506,12.785242683842336,0.2287956849300227,169982200.0,18.839905629403493,-8.456776945386935e-17,0.0
2017-07-04,13.292675971984863,13.34368930932654,13.256238271029147,13.256238271029147,50.65963456622134,13.2893325655855,13.292166086826056,-0.0369860022340535,13.656936546226117,13.231723546981812,12.806510547737508,0.2249462386845185,164618300.0,18.800268810216544,-3.424337296175066e-06,0.0
2017-07-05,13.278098106384276,13.394700397877632,13.212509143668145,13.278098106384276,49.42751495054178,13.289636511621806,13.29218608232248,-0.0322119416301642,13.554053977742544,13.20757532119751,12.861096664652475,0.215125152942581,161929800.0,18.77806642456915,7.112366251504909e-17,0.0
2017-07-06,12.957442283630373,13.292673518579315,12.91371538254308,13.278097884883552,48.78842533787471,13.288587565691122,13.291633612677844,-0.0292673997618635,13.487038615850684,13.1910053730011,12.894972130151515,0.2127727316045028,152754000.0,18.342039367841988,-3.766961486852474e-05,0.0
2017-07-07,13.132347106933594,13.234373773577214,12.99388135219648,13.023032622671275,37.34904789119262,13.258483449140146,13.278528070362256,-0.0522062727655079,13.468167708118385,13.169599533081056,12.871031358043728,0.2246431176353409,133431900.0,18.571943384416567,5.58797799699029e-16,2.0
2017-07-10,13.34368896484375,13.394702300868458,13.1177721667304,13.154209866745434,44.93344148477866,13.24701650893955,13.272795483561133,-0.0556308594676444,13.4685312427442,13.17210865020752,12.87568605767084,0.2283780013718766,147750700.0,18.85932556097083,2.4827761818044464e-05,2.0
2017-07-11,13.496728897094728,13.576892106423388,13.278098550721731,13.34368751563273,52.427507462572365,13.25580491402175,13.27557562008202,-0.0408207907603301,13.487035259987598,13.186268520355224,12.88550178072285,0.2318460108551752,157896500.0,19.087257053944228,5.455705331947058e-16,2.0
2017-07-12,13.591469764709473,13.678922194282714,13.467579633652754,13.555032063225996,56.99190735729761,13.277707094301112,13.28424829761193,-0.0165439526959989,13.524541842906928,13.196883535385131,12.869225227863335,0.2366279783442096,168064600.0,19.216085469729897,1.1129852454295867e-05,1.0
2017-07-13,13.61333179473877,13.671632945015656,13.518591556783166,13.657057309944168,59.57754545142745,13.306230973429145,13.29629619828242,0.0102225731492673,13.588021651875431,13.219820594787596,12.851619537699763,0.2348218770789061,181238500.0,19.25215845320444,2.5370330836160804e-16,1.0
2017-07-14,13.664346694946287,13.722647851911024,13.598757719609807,13.620621174725043,60.172573735002125,13.334149229911835,13.308728966770904,0.0328209810001833,13.647230766204355,13.243850755691527,12.840470745178704,0.2289804135898763,187751100.0,19.32152839819928,5.993066419524105e-06,1.0
2017-07-17,13.729935646057127,13.788236802918997,13.635195397400832,13.700784372621584,61.59330867620811,13.364167181278605,13.322674760032683,0.0542218227118969,13.684046200564458,13.28487901687622,12.885711833187983,0.2214739649264006,193270600.0,19.41706120116379,-6.938893903907227e-17,1.0
2017-07-18,13.664346694946287,13.759085553760524,13.591469901238064,13.759085553760524,63.40097656891175,13.397418859894834,13.338645775170898,0.075603118469667,13.730804877399232,13.325936126708983,12.921067376018735,0.2165859249686695,203423900.0,19.32787349497756,-7.7051790499192e-06,2.0
2017-07-19,13.71535873413086,13.7590842502095,13.598756431248422,13.7590842502095,60.342402313329146,13.421685026717691,13.351418360260128,0.086261104875378,13.766635559266042,13.35649003982544,12.946344520384836,0.2130880483653689,197399900.0,19.396446334620144,5.022024462952859e-16,2.0
2017-07-20,13.686208724975586,13.76637193869928,13.635194001685312,13.671633089749792,61.882588295773424,13.448382636482526,13.365690531784471,0.0976976830498426,13.807713978921928,13.38742742538452,12.967140871847114,0.2093194605507768,208151300.0,19.35680821862904,-3.424449331921632e-06,2.0
2017-07-21,13.708072662353516,13.737223936791471,13.598758163229723,13.649771503486877,60.43811873122623,13.470003189981895,13.378259872693928,0.1032192443302726,13.83869643947211,13.4143789768219,12.990061514171687,0.2037379231552904,200306800.0,19.3861422730962,1.0083080204115191e-16,2.0
2017-07-24,13.71535873413086,13.788235520934656,13.671633218052218,13.71535873413086,61.17023333312351,13.491645869288408,13.39119370758254,0.1081130979524349,13.868890546444463,13.440978956222532,13.013067366000602,0.1990756267557517,204152400.0,19.39604985688774,8.559442818067368e-07,2.0
2017-07-25,13.759084701538086,13.83924930865275,13.729934819865845,13.759084701538086,61.4264113927645,13.511983402455902,13.403906061564827,0.1112964807559979,13.90074845232588,13.4610200881958,13.02129172406572,0.193184675050515,208426900.0,19.458284190755325,1.0579644799113552e-15,2.0
2017-07-26,13.72264575958252,13.81009817670013,13.664344611507117,13.737221394103624,63.00389139202023,13.53444715691792,13.417834635681425,0.116010359489211,13.93617149696808,13.482518672943115,13.02886584891815,0.1882350964413275,222098600.0,19.4087346005602,-4.280729716480769e-06,2.0
2017-07-27,13.926702499389648,14.14533148898387,13.759085458024249,13.759085458024249,60.77341082737053,13.55155612079652,13.429788013089311,0.1154747037596415,13.96179954436619,13.501830959320069,13.041862374273949,0.1852007013521622,215768400.0,19.69533155377212,1.9567680809018384e-15,2.0
2017-07-28,13.919413566589355,14.006864599421457,13.7882356273321,13.817385508273098,67.67487386256353,13.58566033703226,13.449274855689325,0.1300171099531741,14.018550410586874,13.53316788673401,13.047785362881145,0.20216391764139,235126600.0,19.685420079568104,-8.562803839352873e-07,2.0
2017-07-31,13.955851554870604,14.116180768405012,13.897550401769678,13.912126037547193,67.21993150821166,13.616001539719267,13.467711667881485,0.1393476032437739,14.066868266914735,13.561954116821289,13.05703996672784,0.2033399929591019,224138300.0,19.736554543363656,6.474855374083432e-16,2.0
2017-08-01,14.021440505981444,14.065166023242869,13.912126017823324,13.963139352963172,68.36484840465428,13.646896995642116,13.486854408547725,0.1479765460181727,14.113671832375069,13.593655443191528,13.07363905400799,0.2044321625074043,239380700.0,19.82574224954989,7.705179050832098e-06,1.0
2017-08-02,14.138044357299805,14.159907813324748,13.948565241778152,13.970428697803095,70.37090625669383,13.680946405672964,13.507818569231398,0.1582829383543291,14.162623810945378,13.630093669891355,13.097563528837336,0.2007612941439857,248246100.0,19.99421407552579,1.427243739859918e-15,1.0
2017-08-03,14.036014556884766,14.138041215644288,14.014151105718163,14.11617915448666,73.57862209712594,13.722500764911768,13.532533306018395,0.1738556847245274,14.223559764847383,13.673090982437134,13.122622200026884,0.2015170996727437,263203300.0,19.855474185536103,-1.198613283676141e-05,2.0
2017-08-04,14.036014556884766,14.07245225215346,13.919412264014175,14.050590190995832,66.76717557767178,13.751002018727496,13.552277668797467,0.1759361636455683,14.191018293381587,13.727019596099854,13.26302089881812,0.1959725390948078,253233200.0,19.84992214801262,8.892626218726107e-16,2.0
2017-08-07,14.101605415344238,14.15990656961402,13.963139652700068,14.02872862500472,66.76717557767176,13.776912249469063,13.571247742840107,0.1755611979723603,14.1665342325901,13.772202968597412,13.377871704604726,0.1929059283122704,253233200.0,19.939112447807183,7.705403121204381e-06,2.0
2017-08-08,14.130754470825195,14.254644590152054,14.057879074758048,14.07245331996603,68.91280577027369,13.806429810003172,13.59204608293831,0.1784990432283244,14.177153441555625,13.810098791122437,13.443044140689253,0.1931817132123905,264591300.0,19.98390461920524,1.5467228192678206e-15,2.0
2017-08-09,14.152618408203123,14.17448186177727,14.006864831060414,14.057879556066752,69.84459698394873,13.8359138700779,13.61317190207113,0.1810918774902727,14.204612841099877,13.84180006980896,13.478987298518044,0.1934376990825058,274475600.0,20.013635151404813,2.5685050530296644e-06,2.0
2017-08-10,14.138044357299805,14.17448345067471,14.006866401168717,14.116182291284147,70.55745173958682,13.864705191725648,13.634326667017485,0.1828037070021153,14.237651988860575,13.869857501983642,13.502063015106708,0.1915933656278166,279226700.0,19.99421407552579,1.427243739859918e-15,2.0
2017-08-11,14.225497245788574,14.26922276922588,14.145332627812408,14.240072883604116,69.38009681048104,13.889554206777843,13.654080301930517,0.180899048490593,14.261802443667188,13.896093130111694,13.5303838165562,0.189880771619115,268931000.0,20.113132313911606,1.027368410264724e-05,2.0
2017-08-14,14.363958358764648,14.451410775701756,14.18176709765393,14.21091836663597,72.360489107035,13.920094483051546,13.676488809532792,0.1843215658497214,14.300387996120929,13.924150657653808,13.547913319186687,0.1856877459267551,280444400.0,20.31370472032735,2.638514406960724e-15,2.0
2017-08-15,14.414973258972168,14.502424286989168,14.349384292954904,14.40039762429966,76.29466722468446,13.96044574448001,13.703448399698749,0.1959478256038291,14.366554794860765,13.955851793289185,13.545148791717605,0.1916845982211173,295399700.0,20.38307466532219,5.9930664200857214e-06,1.0
2017-08-16,14.436835289001465,14.5097120721936,14.356672078498242,14.473274375602044,77.56192003486618,14.00176642761566,13.731351335356528,0.2068932596088846,14.427210290639575,13.993383121490478,13.55955595234138,0.1889242693506278,307005200.0,20.416768263452376,2.3288662664988635e-16,1.0
2017-08-17,14.422261238098145,14.46598675259716,14.34209663650908,14.393109968426105,78.1021720242842,14.041318142287096,13.75901737275437,0.2148549637506942,14.48428788648468,14.029456949234008,13.574626011983336,0.1863611068038229,321777000.0,20.39695050226097,-1.7121126299180466e-06,1.0
2017-08-18,14.400399208068848,14.451412545024096,14.320234598562497,14.44412472688632,76.77506678058971,14.075949332815371,13.785026936101184,0.2174816741743459,14.523149738538116,14.066259574890136,13.609369411242156,0.1818988931812699,316103700.0,20.36523986363774,1.609823385706477e-15,1.0
2017-08-21,14.385823249816896,14.436836585630388,14.342097731978065,14.400398885766222,74.72391977798864,14.105444776020237,13.8091591820607,0.2153172349406897,14.548788557956842,14.100875902175904,13.652963246394966,0.1782759684155792,302883600.0,20.345419508838027,-1.7123366994661188e-06,1.0
2017-08-22,14.393111228942873,14.553439056153112,14.305658802276907,14.465988019496312,73.31749815965851,14.130933728183567,13.831773459227607,0.210004937048744,14.561768782188231,14.134399127960204,13.707029473732176,0.1723090316467752,289699700.0,20.354933104715496,4.55581752878409e-16,1.0
2017-08-23,14.458699226379396,14.502424741759048,14.298371409981286,14.349384742925729,73.58520399426878,14.154768046434413,13.853786705098797,0.2040310388921842,14.57087092198256,14.166100454330444,13.761329986678328,0.1776998332345915,307361600.0,20.44411951409757,7.70506701671986e-06,1.0
2017-08-24,14.42954444885254,14.509709032571202,14.385818944100876,14.480559159406337,75.92608798682917,14.182398153702138,13.87750876475686,0.2022575852728092,14.571974637605148,14.202903127670288,13.833831617735427,0.1795822259876752,316288300.0,20.40645745843267,1.5113778284447932e-16,0.0
2017-08-25,14.465985298156738,14.50242299157422,14.40768415468342,14.40768415468342,72.83615073016566,14.20486599871581,13.89915722295669,0.196237460323605,14.5867946912965,14.228045225143433,13.869295758990363,0.1756042161650073,302533500.0,20.45600964223612,4.2809537871421e-06,1.0
2017-08-28,14.465985298156738,14.50242299157422,14.393108521312866,14.465985298156738,74.2469054168153,14.228604116846803,13.92138577492532,0.1921914762158891,14.598864959241348,14.2553738117218,13.911882664202254,0.1698281176454211,309006000.0,20.45799260174306,1.0972125985553304e-16,0.0
2017-08-29,14.502424240112305,14.5169998747377,14.429547456994348,14.436835274307048,74.2469054168153,14.250184224238616,13.942742618973613,0.1868313293939945,14.60693651744384,14.280880498886107,13.954824480328378,0.1655057142608448,309006000.0,20.507542191938192,4.280729719870636e-06,2.0
2017-08-30,14.487848281860352,14.575300697650208,14.385821621779677,14.546149429050592,75.70987905907684,14.273115134772588,13.964690917841796,0.183409462388747,14.621716013556062,14.30492968559265,13.98814335762924,0.1599304787953095,313596700.0,20.48891152981065,2.713107516427727e-15,0.0
2017-08-31,14.47327709197998,14.509714795410249,14.407688113798072,14.407688113798072,73.90139064633554,14.292636329962384,13.985206892901346,0.1774756216279147,14.639045291003589,14.32241988182068,14.00579447263777,0.1620410928721111,305064000.0,20.469097659031743,-1.7117765278157338e-06,2.0
2017-09-01,14.400399208068848,14.546151400796818,14.400399208068848,14.524289336392672,72.04857936960848,14.30905821741853,14.00434690070835,0.1696417127607024,14.638367421687242,14.34428300857544,14.050198595463636,0.1577543492106872,293871000.0,20.36523986363774,1.609823385706477e-15,0.0
2017-09-04,14.378530502319336,14.436831636119583,14.283791681147187,14.400393948747682,63.47666027918793,14.317361943841286,14.019878363742096,0.1557571756124467,14.62092398596791,14.362502241134644,14.104080496301378,0.1568970523190646,276240700.0,20.33550284741736,-2.569065223953851e-06,2.0
2017-09-05,14.444124221801758,14.531576646387832,14.363959615098617,14.502425374856095,61.12651719996349,14.322922721884746,14.033943153490224,0.1413594543041654,14.605374418589554,14.376348495483398,14.147322572377243,0.1566215453657311,264005500.0,20.42707637107377,4.933119884809045e-16,2.0
2017-09-06,14.67004108428955,14.772069145115491,14.495137624313973,14.524288895981138,65.27890159782608,14.33394104005902,14.050028685580871,0.1337008017928109,14.592831056922542,14.392016983032226,14.19120290914191,0.1574069372174085,282391700.0,20.7342776056236,2.6539986485134585e-05,2.0
2017-09-07,14.67004108428955,14.67004108428955,14.67004108428955,14.67004108428955,75.13172717742893,14.364495589534522,14.074342897294938,0.1441986351314561,14.621962060947649,14.417888116836547,14.213814172725446,0.1695882219385746,302518700.0,20.74657106197279,5.108760636751697e-16,0.0
2017-09-08,14.64817714691162,14.844944035469275,14.49513577025268,14.830368401500053,75.13172717742893,14.39227245269407,14.097703610510411,0.1507801440420024,14.63388089745404,14.444487953186036,14.25509500891803,0.1574747775143907,302518700.0,20.71684052977321,-2.568505051315541e-06,2.0
2017-09-11,14.76478099822998,14.866807666773564,14.670040757431703,14.691904210694949,72.81260824671841,14.415536515804757,14.119290808016345,0.1524741728957064,14.64670086996739,14.465621948242188,14.284543026516983,0.1712128837788338,287924800.0,20.8805535331654,1.487525380650112e-15,2.0
2017-09-12,15.311352729797363,15.4571048949638,14.82308012697152,14.859517820760898,76.90667820184393,14.44728601420705,14.144604148809035,0.161365537796275,14.702492779202652,14.485663080215454,14.268833381228257,0.1745998577847703,299076300.0,21.623780527638228,6.420948931774601e-05,2.0
2017-09-13,15.435243606567385,15.53727026628685,15.253052348491767,15.304065678351504,86.88000876304204,14.52583753380617,14.190358995122304,0.210093947142024,14.94801459874644,14.530482053756714,14.112949508766986,0.211580146281131,327516000.0,21.8287308469402,2.4106151103042706e-15,2.0
2017-09-14,15.442532539367676,15.566422659410138,15.333218054626466,15.43524472171705,88.1312358814488,14.6085108131481,14.239177999492698,0.255760275720581,15.151655464917168,14.58040246963501,14.009149474352853,0.2167685585321275,338555100.0,21.838642321144217,8.562803849598583e-07,2.0
2017-09-15,15.639296531677246,15.639296531677246,15.36965425492913,15.544557691470628,88.20252136603824,14.684330970077152,14.286368373605445,0.2892055445941679,15.309333707385916,14.631416034698486,13.953498362011056,0.2179425618358093,346636200.0,22.117305261072467,8.712648658093516e-16,1.0
2017-09-18,15.449822425842283,15.646587968720915,15.391521266839492,15.61015026559765,89.95623443173939,14.771146021131706,14.339424379804337,0.3278095860372669,15.491304864800195,14.693360900878906,13.895416936957616,0.2216353986152597,372881600.0,21.859658803934416,-2.2258808628077952e-05,0.0
2017-09-19,15.595572471618652,15.653873622558926,15.4279568364165,15.449820289272507,77.94119208289166,14.832843876105397,14.38296940121759,0.3392044523886177,15.595633620683731,14.746560859680176,13.897488098676622,0.2240233488485571,358958700.0,22.05547010233559,7.472321372770099e-16,2.0
2017-09-20,15.653873443603516,15.653873443603516,15.44982011264984,15.566422413197389,80.13876732873302,14.902182839333872,14.430522462801946,0.3558932607043026,15.715333600306469,14.806683921813963,13.898034243321463,0.2241585943695478,369037600.0,22.134747631121964,6.849010700955057e-06,0.0
