Date,EMA_long,BB_upper,target
2021-09-02,11.710849790745192,11.904010115266926,0.0
2021-09-03,11.685604871092425,11.889315412307193,0.0
2021-09-06,11.66030947091009,11.79721833970402,1.0
2021-09-08,11.643734923057592,11.714476814051247,0.0
2021-09-09,11.609231398027491,11.719995990894017,2.0
2021-09-10,11.58351258106766,11.709605031217553,1.0
2021-09-13,11.560139882743584,11.711582633941465,0.0
2021-09-14,11.547196232042108,11.714809112906046,0.0
2021-09-15,11.53154068319058,11.714103353097212,0.0
2021-09-16,11.5130591180735,11.711447018714894,1.0
2021-09-17,11.502331872301642,11.7131069052667,0.0
2021-09-20,11.484098361916594,11.714655052524828,2.0
2021-09-21,11.45252086178102,11.750060826449127,2.0
2021-09-22,11.432800727600805,11.748490887510728,2.0
2021-09-23,11.42387461814679,11.698012755818436,1.0
2021-09-24,11.416345611802203,11.652674830958404,1.0
2021-09-27,11.405671863851628,11.628468839176152,1.0
2021-09-28,11.405138412834509,11.59374392615754,2.0
2021-09-29,11.395502397171496,11.554782591154336,2.0
2021-09-30,11.38863731382797,11.499819547240152,2.0
2021-10-01,11.374264067093334,11.420712630623834,2.0
2021-10-04,11.370176233074831,11.439900682784444,2.0
2021-10-05,11.361013969250497,11.443998246105169,2.0
2021-10-06,11.373000436805642,11.542002672296302,1.0
2021-10-07,11.385264639670648,11.62080740114754,1.0
2021-10-08,11.39226175730008,11.670539939651317,2.0
2021-10-11,11.408556525972998,11.769424138967157,2.0
2021-10-13,11.420622840977734,11.83262214829112,2.0
2021-10-14,11.432814164048594,11.893570179460482,2.0
2021-10-15,11.442284017435512,11.935664806613197,2.0
2021-10-18,11.465890171714046,12.049447938391031,0.0
2021-10-19,11.497993233289272,12.201919334362488,0.0
2021-10-20,11.505206124490607,12.177335465757686,0.0
2021-10-21,11.520661369819257,12.203073229679102,0.0
2021-10-22,11.514870733550206,12.199343924717498,1.0
2021-10-25,11.495696752601583,12.21348339039318,1.0
2021-10-26,11.486248543397902,12.208384334829896,1.0
2021-10-27,11.472534424266778,12.2149209762928,1.0
2021-10-28,11.458909400613411,12.2168837146315,1.0
2021-10-29,11.441929981740744,12.22837151786574,1.0
2021-11-01,11.4194843713752,12.243892814792678,2.0
2021-11-03,11.407640624808462,12.248492589725329,2.0
2021-11-04,11.399103063960332,12.24650770962231,2.0
2021-11-05,11.380580356548688,12.243817200300027,2.0
2021-11-08,11.372356152431104,12.220104024588196,2.0
2021-11-09,11.367296116393002,12.205663542018346,1.0
2021-11-10,11.36183635364986,12.159262407028026,2.0
2021-11-11,11.376781854477546,12.1629619991496,0.0
2021-11-12,11.382317002281331,12.138797971091526,1.0
2021-11-16,11.386887180407344,12.120093890425585,0.0
2021-11-17,11.384996451435049,12.017817526595556,1.0
2021-11-18,11.376898184270257,11.807210526734556,2.0
2021-11-19,11.365827132823403,11.749214907439503,2.0
2021-11-22,11.35459193117,11.613604924027284,2.0
2021-11-23,11.341404238908568,11.596285814022432,2.0
2021-11-24,11.346799743309614,11.630344765828903,2.0
2021-11-25,11.360322624924423,11.70156235634552,2.0
2021-11-26,11.397119357181715,11.947796288512482,2.0
2021-11-29,11.416553114474665,12.03096377800771,2.0
2021-11-30,11.43598276642455,12.104173762858006,2.0
2021-12-01,11.470267318258715,12.243916097946904,1.0
2021-12-02,11.495019990360262,12.326564529280471,2.0
2021-12-03,11.531841128278025,12.470168574784893,1.0
2021-12-06,11.56782487426716,12.57655888363837,1.0
2021-12-07,11.615588267319222,12.756261450023237,0.0
2021-12-08,11.65435246984881,12.86904419448674,0.0
2021-12-09,11.693870777724491,12.973624038962807,0.0
2021-12-10,11.720771228314169,13.026996463169462,0.0
2021-12-13,11.753894453675834,13.102846709582652,0.0
2021-12-14,11.781625072670394,13.153788904370538,0.0
2021-12-15,11.80834428596162,13.187802889574142,0.0
2021-12-16,11.82563105717506,13.172688137954822,0.0
2021-12-17,11.840715458047368,13.12568328576168,0.0
2021-12-20,11.838744155186978,13.047111122680828,1.0
2021-12-21,11.822977525527762,12.967606320597207,1.0
2021-12-22,11.809048664029104,12.969213281056067,1.0
2021-12-23,11.793074543985032,13.00304610469053,1.0
2021-12-27,11.776050001380936,13.031822483694867,1.0
2021-12-28,11.760607680267498,13.061835149711046,1.0
2021-12-29,11.743179339769108,13.0924733544477,1.0
2021-12-30,11.72414770218922,13.097316218728256,1.0
2022-01-03,11.70418558209676,13.1114157526817,1.0
2022-01-04,11.684548863162282,13.081414889673862,1.0
2022-01-05,11.66613963871794,13.034627804049515,1.0
2022-01-06,11.641134932510653,12.922407528995013,2.0
2022-01-07,11.620616921193408,12.817761230514389,2.0
2022-01-10,11.60136100225089,12.677081242253571,2.0
2022-01-11,11.585146829203348,12.575291411002656,2.0
2022-01-12,11.571397915211056,12.408001067374885,2.0
2022-01-13,11.562456708359758,12.24010091172497,2.0
2022-01-14,11.561031036111926,12.044607773543133,2.0
2022-01-17,11.571247368352232,11.9308582800736,2.0
2022-01-18,11.581977615082463,11.81709098457726,2.0
2022-01-19,11.596403126172884,11.859108544938309,2.0
2022-01-20,11.614379026694635,11.973745966927297,2.0
2022-01-21,11.634546467135417,12.088630017658907,2.0
2022-01-24,11.653923027558912,12.190937347919418,2.0
2022-01-25,11.674826409484549,12.294193372929554,2.0
2022-01-26,11.70725822599134,12.45763808965942,1.0
2022-01-27,11.733692395028465,12.569530555926985,1.0
2022-01-28,11.765797514142408,12.700288466774923,1.0
2022-01-31,11.799692524466424,12.825366961392492,1.0
2022-02-01,11.834849956703378,12.94229460322405,0.0
2022-02-02,11.86786643723525,13.03532863113066,1.0
2022-02-03,11.891355999726484,13.05659478296084,1.0
2022-02-04,11.917278232381683,13.079682289619884,2.0
2022-02-07,11.94126927712562,13.077738460793396,2.0
2022-02-08,11.958678943092352,13.042089065903117,2.0
2022-02-09,11.980589115669556,12.99981479877748,2.0
2022-02-10,11.997371456951509,12.932314856681849,2.0
2022-02-11,12.018831381505608,12.883343225286524,2.0
2022-02-14,12.056676277459603,12.952527545908955,2.0
2022-02-15,12.095171233370923,13.014697498508822,1.0
2022-02-16,12.156395580982776,13.259974498355149,1.0
2022-02-17,12.218267964073354,13.474703723108036,1.0
2022-02-18,12.277713979199596,13.647840464223592,0.0
2022-02-21,12.34580489624634,13.859625045561415,0.0
2022-02-22,12.399487121982832,13.965598023049337,0.0
2022-02-23,12.456094887912847,14.093771905739416,0.0
2022-02-24,12.513226780353191,14.211469976903238,2.0
2022-02-25,12.550739380655958,14.250896480725409,2.0
2022-03-02,12.595317891882436,14.313966332303323,0.0
2022-03-03,12.644093768477484,14.392281048170148,0.0
2022-03-04,12.69101689098166,14.458963722774207,0.0
2022-03-07,12.722518895587198,14.460495362142431,1.0
2022-03-08,12.730150722045575,14.442532639818952,2.0
2022-03-09,12.74138573389359,14.418141576893586,2.0
2022-03-10,12.781059210494115,14.406972029073112,0.0
2022-03-11,12.812152286463174,14.374517922122807,0.0
2022-03-14,12.831411069993226,14.287588898178022,1.0
2022-03-15,12.853192741026255,14.198667219750137,2.0
2022-03-16,12.868160774176784,14.176256048294883,2.0
2022-03-17,12.88945368309052,14.152046686767305,2.0
2022-03-18,12.914781298820944,14.145065490103542,2.0
2022-03-21,12.938015919936518,14.12931521762542,2.0
2022-03-22,12.971178430331069,14.1352252060641,1.0
2022-03-23,13.013879463614272,14.145086073840467,1.0
2022-03-24,13.052078433120974,14.184543604236422,1.0
2022-03-25,13.095062733805872,14.239745755952669,1.0
2022-03-28,13.136047149302875,14.280497489529187,0.0
2022-03-29,13.17008345745579,14.325758218655295,0.0
2022-03-30,13.205141331967615,14.36963098377645,0.0
2022-03-31,13.235525721908166,14.38662281926897,0.0
2022-04-01,13.261576677760017,14.393008684267814,0.0
2022-04-04,13.286291801162523,14.41537924113722,0.0
2022-04-05,13.305011017614138,14.36935362188674,1.0
2022-04-06,13.308701204926033,14.323249596860276,2.0
2022-04-07,13.314917116691914,14.321027613568068,2.0
2022-04-08,13.330628750316109,14.323997967224976,2.0
2022-04-11,13.355306461784544,14.32970362459842,2.0
2022-04-12,13.382472385988748,14.347005096139576,2.0
2022-04-13,13.407473299847702,14.327949640816897,1.0
2022-04-14,13.434164223394095,14.33129246388967,2.0
2022-04-18,13.460279746163588,14.34203678778751,2.0
2022-04-19,13.505792476813902,14.46126751286722,0.0
2022-04-20,13.529256199036636,14.474584301273955,0.0
2022-04-22,13.551014396441047,14.476727923536782,0.0
2022-04-25,13.56045193983276,14.473096538164292,0.0
2022-04-26,13.573760691060118,14.45422196620063,0.0
2022-04-27,13.574294760256445,14.442728202496156,0.0
2022-04-28,13.577164171705103,14.437117238002337,0.0
2022-04-29,13.578978527798048,14.423634523073614,0.0
2022-05-02,13.568312036279677,14.443354758011974,2.0
2022-05-03,13.55429368348114,14.47046429926264,2.0
2022-05-04,13.551507007730637,14.464711568740295,1.0
2022-05-05,13.564224085990489,14.471018085147692,1.0
2022-05-06,13.562304663646673,14.464657219127298,2.0
2022-05-09,13.56218849583066,14.460896111938451,2.0
2022-05-10,13.563490453346146,14.460553574164091,2.0
2022-05-11,13.558614987294565,14.44923572401543,2.0
2022-05-12,13.56555533272522,14.42235305795566,2.0
2022-05-13,13.585890034690864,14.4311069563261,1.0
2022-05-16,13.60464176891896,14.427662697426335,2.0
2022-05-17,13.622658141020466,14.42239937055153,2.0
2022-05-18,13.660703374097022,14.41377038836442,2.0
2022-05-19,13.689088173635534,14.467449082043697,2.0
2022-05-20,13.71306102822144,14.503476363870696,2.0
2022-05-23,13.75651500469447,14.68491414946291,0.0
2022-05-24,13.822770631090108,15.015116004943726,0.0
2022-05-25,13.88257010452478,15.255037525399535,0.0
2022-05-26,13.936362465992849,15.435676438415866,0.0
2022-05-27,13.986294003054766,15.581845143176787,0.0
2022-05-30,14.027739147238837,15.660581430346529,1.0
2022-05-31,14.051954897687954,15.657190570280395,1.0
2022-06-01,14.083978396417658,15.688156207796771,0.0
2022-06-02,14.1158606364512,15.734248539585389,0.0
2022-06-03,14.146970327295886,15.745160345299851,0.0
2022-06-06,14.168739586957594,15.723558753559129,0.0
2022-06-07,14.182489914530374,15.680431736386776,0.0
2022-06-08,14.191720489171184,15.589074157502171,0.0
2022-06-09,14.195493729516668,15.53309871091249,0.0
2022-06-10,14.198323149085732,15.519163784929066,0.0
2022-06-13,14.191647208427174,15.52311398164668,1.0
2022-06-14,14.172654179927656,15.572405767433418,1.0
2022-06-15,14.154571130027382,15.623883706893745,0.0
2022-06-17,14.145699132372163,15.64372114265108,0.0
2022-06-20,14.13845836523257,15.657736245380669,0.0
2022-06-21,14.135672285422592,15.639168704396017,0.0
2022-06-22,14.110377151182671,15.55714991098908,1.0
2022-06-23,14.084149019432958,15.469116580193676,1.0
2022-06-24,14.055580764992015,15.37950366145382,1.0
2022-06-27,14.025084891139407,15.276228329130165,1.0
2022-06-28,14.00653284345437,15.157825835176856,1.0
2022-06-29,13.990633103614554,15.096192990084049,1.0
2022-06-30,13.97262989802512,14.9812609376475,1.0
2022-07-01,13.960145128093568,14.834946837758489,1.0
2022-07-04,13.94446047154513,14.658366883625002,1.0
2022-07-05,13.927626302889925,14.5100455547429,1.0
2022-07-06,13.908564871073258,14.3886961143331,1.0
2022-07-07,13.886882269509169,14.276082576050134,1.0
2022-07-08,13.873749932476295,14.17269233333629,1.0
2022-07-11,13.86626563821338,14.06088801305832,1.0
2022-07-12,13.85025216149174,13.995473806620652,2.0
2022-07-13,13.836631186128686,13.98343015939799,2.0
2022-07-14,13.817769513385953,13.972594159205755,2.0
2022-07-15,13.799005859564636,13.918059561508906,2.0
2022-07-18,13.791725757855874,13.84994318710492,2.0
2022-07-19,13.792270562886342,13.761232006623183,2.0
2022-07-20,13.807391577883449,13.92851868644614,1.0
2022-07-21,13.822080053579386,14.052523224201977,2.0
2022-07-22,13.840042587333397,14.177231213508245,2.0
2022-07-25,13.8534506312862,14.249571654934254,2.0
2022-07-26,13.874834820026068,14.370123097011415,1.0
2022-07-27,13.897305414086492,14.483911100489356,1.0
2022-07-28,13.922584480812535,14.602897860514243,2.0
2022-07-29,13.957459417662372,14.769586898932449,2.0
2022-08-01,13.987116820212014,14.888117731750048,2.0
2022-08-02,14.010959164052124,14.966351279762478,2.0
