Date,EMA_long,BB_middle,BB_upper,OBV,BB_lower,EMA_short,MACD_signal,ADX,wavelet_cA,target
2021-11-16,55.31795725557991,51.70548248291016,59.10910563072057,964596200.0,44.30185933509974,51.05603804524346,-2.3564142805188983,32.236292599926905,67.19293320793146,0.0
2021-11-17,55.00973710853205,51.19211959838867,58.271578754526175,947388300.0,44.11266044225117,50.72897490529945,-2.374877245161338,32.17347360527091,65.77046325595772,0.0
2021-11-18,54.67628626388642,50.65836524963379,57.45501164285061,921900700.0,43.86171885641696,50.345135420278446,-2.394782615718333,32.42827189770098,63.17277778128343,2.0
2021-11-19,54.28099635491852,50.06200580596924,56.7881614212429,870556800.0,43.33585019069557,49.82252252618087,-2.4395688623596943,33.371793037999296,64.78896632962416,2.0
2021-11-22,53.94890698561756,49.609817314147946,56.20050403480293,897406300.0,43.01913059349296,49.45799479086844,-2.472636183463316,34.16640327105145,68.25255906602871,2.0
2021-11-23,53.72972850194062,49.33900451660156,55.66234796576632,942099800.0,43.01566106743681,49.35816396004908,-2.4503511248734795,32.92395951047875,70.192265138475,2.0
2021-11-24,53.56908921426686,49.098958015441895,54.979348921885446,972491400.0,43.21856710899834,49.383187842431866,-2.368636559061221,30.717540505105863,71.75866451035003,2.0
2021-11-25,53.45992345071335,48.88359565734864,54.154031491175125,993255500.0,43.61315982352215,49.51065824254282,-2.230179280831199,28.668722857259613,71.3356707006497,2.0
2021-11-26,53.34157102099596,48.680397605896,53.34687011375442,976056300.0,44.013925098037575,49.595319901668006,-2.0638110566381025,26.655837161000367,69.52603236586748,2.0
2021-11-29,53.17567106453916,48.472548484802246,52.647575952316174,953392100.0,44.29752101728832,49.55130192254797,-1.905198612481392,25.55419379802254,70.32380646420185,2.0
2021-11-30,53.04040711807439,48.32229633331299,52.06759940470533,971556100.0,44.57699326192065,49.5672236050152,-1.7456026903184134,24.06254874136241,70.76161792345484,2.0
2021-12-01,52.92307383925974,48.26291084289551,51.85610016280416,1014224800.0,44.66972152298686,49.61096768713208,-1.5846412308731868,22.365452161288378,71.06246741075675,2.0
2021-12-02,52.81819849630815,48.18814258575439,51.54278139254557,1042419500.0,44.83350377896321,49.66894813321044,-1.4244536540123365,20.930784392659767,74.23417546655936,2.0
2021-12-03,52.8089059197066,48.42639999389648,52.28109940804816,1067307900.0,44.57170057974481,49.933701738643016,-1.2326883721524386,20.17086163246422,72.72190145300988,2.0
2021-12-06,52.75452332121627,48.63389167785645,52.66067918222811,1032856400.0,44.60710417348479,50.06901518587576,-1.0468664775956686,19.72807101232997,76.51628299485223,2.0
2021-12-07,52.81170088183302,49.05102119445801,53.54718121186738,1061705200.0,44.55486117704864,50.445700270518266,-0.8276056278124324,19.84207468563613,77.23476210749712,1.0
2021-12-08,52.882348848409805,49.36333141326904,54.45443666312587,1098830300.0,44.27222616341222,50.82456606679306,-0.5906011218280348,20.935055397077008,76.68020715043666,1.0
2021-12-09,52.93423330040423,49.71463661193848,55.11471267557871,1074549300.0,44.31456054829824,51.13191482201802,-0.3600598606240536,21.442722092000057,76.071142242427,1.0
2021-12-10,52.967809270279616,50.05413589477539,55.58123342789856,1057624100.0,44.527038361652224,51.3735971593097,-0.1514551335647312,21.67559440737877,76.52841095131456,1.0
2021-12-13,53.01325586910329,50.32745227813721,56.08754209389772,1074451200.0,44.5673624623767,51.62387901212548,0.0381750945266502,21.96215547315422,78.78290149569843,1.0
2021-12-14,53.1189291247918,50.66945533752441,56.83991601076586,1106150300.0,44.49899466428296,51.99515581912864,0.2311122784820241,22.890305514878005,78.77317546448946,1.0
2021-12-15,53.220177838791614,51.0815767288208,57.43734489978925,1085086800.0,44.725808557852346,52.33202995664304,0.4153672458027099,23.791293028161043,78.32757526706892,1.0
2021-12-16,53.30511045786818,51.52553768157959,57.78070362507902,1062974600.0,45.270371738080165,52.60965992651587,0.5785520751985676,24.09390954714033,81.2755275456822,1.0
2021-12-17,53.47172942198977,52.17341270446777,58.09909758487631,1093100300.0,46.24772782405923,53.05913575528431,0.7532456221863129,24.97246987433075,80.10842999660969,1.0
2021-12-20,53.596179800767054,52.7150375366211,58.17837206064113,1054355800.0,47.25170301260106,53.38514287578669,0.909780628774645,25.840058647352603,79.24253310931272,1.0
2021-12-21,53.69077786665686,53.09746627807617,58.35472627920512,1035160400.0,47.84020627694722,53.623623567165815,1.0344953058151267,25.71798191229786,81.29228574376164,1.0
2021-12-22,53.839466048653385,53.4899112701416,58.82547273940314,1054750700.0,48.15434980088007,53.97441474356605,1.1538851935288257,26.02874980866179,80.8836679397855,1.0
2021-12-23,53.97053904851663,53.80973453521729,59.22473228016173,1036095100.0,48.394736790272844,54.26599772552968,1.256254768051356,26.02712335044901,80.08818871973124,1.0
2021-12-27,54.07486698138538,54.11918277740479,59.43543629026184,1022973900.0,48.802929264547735,54.48098896290607,1.3309369931286128,26.025613067822857,79.89359547451886,2.0
2021-12-28,54.169491679505455,54.48801651000976,59.369033852608005,1011602500.0,49.60699916741152,54.66342603750072,1.3790337341262937,25.72556646438217,77.96330241561279,2.0
2021-12-29,54.207095136065135,54.75811347961426,59.12618084256306,992678800.0,50.39004611666546,54.705694563344046,1.383114097618228,24.57170276918805,78.1578749119586,2.0
2021-12-30,54.24883529214929,55.01926651000976,58.81711478037069,1004792300.0,51.22141823964884,54.75712861360467,1.3585224583500994,23.39142679318329,78.88409169570086,2.0
2022-01-03,54.3088604244482,55.29580268859864,58.40735946808552,1031360800.0,52.18424590911175,54.85006930016529,1.3222575058802004,22.714026811053564,78.92299582053671,2.0
2022-01-04,54.36765359977429,55.45714511871338,58.31308182628482,1049918000.0,52.60120841114193,54.93716176335605,1.2780197827593285,22.476239322526947,77.99365354133724,2.0
2022-01-05,54.398327627571135,55.64352970123291,57.82986615300059,1031739300.0,53.45719324946523,54.95649626746857,1.2176891144836166,21.652185461208227,78.70388724434092,2.0
2022-01-06,54.44828143269396,55.716509628295896,57.80202795234868,1053778300.0,53.63099130424311,55.02155566662626,1.1559920981407652,20.8869925899837,80.3209202454605,2.0
2022-01-07,54.54032794030239,55.8256217956543,57.89713017405467,1075822400.0,53.754113417253926,55.18282036754288,1.1119600791513555,20.881063540669107,84.81580945909761,2.0
