Date,BB_upper,ATR,BB_lower,EMA_long,OBV,RSI,BB_middle,target
2019-09-13,18.434512718680125,0.4871056519750419,16.39071730756499,18.139423510791467,639809772.0,51.20850398911553,17.412615013122558,1.0
2019-09-16,18.444280115871663,0.4839927115745792,16.392004712314375,18.12089828819073,611778513.0,47.97481400449885,17.41814241409302,1.0
2019-09-17,18.44950962269981,0.4743136135909329,16.39992637430947,18.0939887762716,590984966.0,44.92002666625686,17.42471799850464,2.0
2019-09-18,18.498602540340325,0.4792800753884038,16.427335684452157,18.086356076601827,615162181.0,51.56296084197157,17.46296911239624,0.0
2019-09-19,18.54436487657439,0.4642802604182985,16.429583411389473,18.081093181527137,633180992.0,52.26741466813872,17.486974143981932,0.0
2019-09-20,18.568071412929108,0.4669462494688039,16.454929113499112,18.067547103128938,613977458.0,49.11333171993426,17.51150026321411,0.0
2019-09-23,18.60846360343697,0.4558451649992127,16.532209271013716,18.06674914807555,652987737.0,53.465239433967646,17.570336437225343,0.0
2019-09-24,18.618744841077262,0.4511936147917169,16.660709771654666,18.0674317711462,670144060.0,53.9681738934908,17.639727306365966,0.0
2019-09-25,18.6096066894338,0.4476285953221873,16.764288955707805,18.058976856048588,654734940.0,50.28866631952058,17.6869478225708,0.0
2019-09-26,18.580941382743365,0.4409239415697853,16.90903645386552,18.055408553976022,667625941.0,52.04891103641403,17.744988918304443,0.0
2019-09-27,18.610000702603127,0.4373380811123595,16.990270140902734,18.06212615807485,687603452.0,55.80293075860582,17.80013542175293,0.0
2019-09-30,18.647537544290635,0.4355170138992491,17.035586044271376,18.06816624507054,669451008.0,55.61157556677336,17.841561794281006,0.0
2019-10-01,18.628565495225388,0.4293002510806871,17.124728305128613,18.061960350129432,650181057.0,50.23171545548229,17.876646900177,0.0
2019-10-02,18.5370269487353,0.4386134650373018,17.2901874830274,18.04647289853505,631228017.0,46.39783375478145,17.91360721588135,0.0
2019-10-03,18.569899418944324,0.4609075506180352,17.24191069305519,18.00484571151472,605773574.0,37.69689885860827,17.905905055999757,2.0
2019-10-04,18.63138934461676,0.4544008012037056,17.130169188098087,17.966715153396187,627967865.0,38.561679523100224,17.880779266357422,2.0
2019-10-07,18.61051064118597,0.4502455976886385,17.04483832731989,17.936916895954102,646374796.0,41.75480148247649,17.82767448425293,2.0
2019-10-08,18.538067391816995,0.4524249682637352,16.97674622207461,17.90393642319897,616566386.0,40.31875042938939,17.757406806945802,2.0
2019-10-09,18.51174243658644,0.4472788509374755,16.893687594236315,17.871628254642147,593667596.0,40.10670763221188,17.70271501541138,2.0
2019-10-10,18.46668419373504,0.4594805256434238,16.885885195608225,17.8596469461823,612465575.0,48.97568230883968,17.67628469467163,2.0
2019-10-11,18.45467288694724,0.4511892962543432,16.884647677322786,17.85600850452652,628009791.0,52.12903793329898,17.66966028213501,2.0
2019-10-14,18.48036331341276,0.4457541148063689,16.889016493105796,17.86038553403364,649687654.0,55.1161928012438,17.684689903259276,2.0
2019-10-15,18.54375903280904,0.4456127220809512,16.904270294583537,17.874535157914405,665140164.0,58.62792037462846,17.724014663696288,2.0
2019-10-16,18.611714910011,0.4409531852667913,16.88329241420775,17.893931226347334,691395603.0,60.56630211315631,17.747503662109374,2.0
2019-10-17,18.76799609488988,0.4524754564487446,16.812557722859147,17.92976204835332,718956220.0,65.69655267740204,17.79027690887451,2.0
2019-10-18,18.85161779531754,0.458646559008497,16.80443345895492,17.951757362049563,690013625.0,59.65466519387994,17.82802562713623,2.0
2019-10-21,18.895578291452004,0.4437781572838082,16.79575204607241,17.96933511576476,672867417.0,58.011490035683074,17.845665168762206,2.0
2019-10-22,18.95555514140297,0.4358060506010517,16.780426990555036,17.991348404586255,689208503.0,59.7334042356226,17.867991065979005,2.0
2019-10-23,19.13325806368104,0.4462954535650301,16.723429291360468,18.03321253252374,727589884.0,65.83247326222062,17.92834367752075,2.0
2019-10-24,19.32169876158717,0.4610919823531756,16.660414504404038,18.079841227824588,764086303.0,67.47337748992848,17.991056632995605,2.0
2019-10-25,19.46892298796898,0.4499384195066697,16.610565575568614,18.123787079045584,735139183.0,67.0112212589341,18.0397442817688,2.0
2019-10-28,19.65691962006256,0.4438601031462185,16.546048786614687,18.175832558606984,756784171.0,69.59051061466546,18.10148420333862,0.0
2019-10-29,20.00357194242081,0.4685545857295171,16.423746058372643,18.253384688278647,807251298.0,75.39952686363873,18.213659000396728,0.0
2019-10-30,20.23398937021633,0.4646483053966546,16.414193689476054,18.31700414848192,779603633.0,69.72818232585473,18.3240915298462,0.0
2019-10-31,20.407350256375807,0.4715217301173536,16.53916063077019,18.381759197719983,805069123.0,70.5240638926104,18.473255443573,0.0
2019-11-01,20.41568383249737,0.5062983268650245,16.74271975484394,18.411942895120976,754028734.0,56.42769318556822,18.579201793670656,0.0
2019-11-04,20.39965331348888,0.5117525573807162,16.936873175768937,18.43453684463733,724526853.0,54.09879267005903,18.668263244628907,0.0
2019-11-05,20.341878275296263,0.4931005100468165,17.18598923263831,18.45707755768943,740464247.0,54.36249527401719,18.763933753967287,0.0
2019-11-06,20.26077648186426,0.4858991810356167,17.485622062447266,18.488776025574925,770521953.0,57.53072152348251,18.87319927215576,0.0
2019-11-07,20.20792731107817,0.4823255453925074,17.698048221453575,18.51517205481192,754284153.0,55.84301045845957,18.95298776626587,0.0
2019-11-08,20.159186657426684,0.4622729542056361,17.89119309568611,18.54245585226127,767782090.0,56.49408650775722,19.0251898765564,0.0
2019-11-11,20.101159549127363,0.4747862350546021,18.01797535382674,18.54687618179499,738732217.0,47.877798480517214,19.05956745147705,1.0
2019-11-12,20.070527617554934,0.4595530650935204,18.087646706480708,18.54941418069748,715158078.0,47.2689784583701,19.07908716201782,1.0
