Date,EMA_long,BB_upper,BB_lower,OBV,ATR,RSI,MACD,wavelet_cD,target
2018-12-11,6.980770460530602,7.865585759872236,6.756886287933551,611111400.0,0.2633926365451686,54.27015466573315,0.198541004290222,1.4223648300837333e-15,0.0
2018-12-12,6.997371186548971,7.857925911035637,6.815534715566536,638187000.0,0.2627891077337388,54.896231612938365,0.1791545317766232,1.7654579027095887e-05,0.0
2018-12-13,7.019214293087827,7.86424554029436,6.869864528980542,666640200.0,0.2612701571314617,59.11589317978952,0.1739123151150714,1.6371452804531117e-17,0.0
2018-12-14,7.035465047553084,7.844464344386708,6.941976361866344,639658800.0,0.2556427390785933,54.6882933388259,0.1581898329502626,-1.1034174911319088e-05,0.0
2018-12-17,7.047395128127605,7.8215782357314385,7.001091174974128,618855300.0,0.2540592819202477,51.45997507772543,0.1365762091323645,1.3791051634015616e-16,0.0
2018-12-18,7.053069251185868,7.82452269008906,6.9849973637744665,574190100.0,0.2541224237830862,46.78614272708782,0.1063119276595045,-4.728980118951127e-06,0.0
2018-12-19,7.056942248128295,7.814111172357027,7.005875171026762,547141200.0,0.2478554135689385,45.570487811450406,0.0781778714864307,1.2678660205045489e-15,2.0
2018-12-20,7.055506584015928,7.827889603346816,6.978946954041489,511748700.0,0.2489367037706591,41.7538775635534,0.0447547460953305,-1.8916480644377929e-06,2.0
2018-12-21,7.053495757163052,7.841299892715891,6.952386878676932,470577900.0,0.2507075590080697,41.29776194840944,0.0167739960702473,3.699297812520541e-16,2.0
2018-12-26,7.058299139174054,7.834686727588611,6.96812417977528,536845800.0,0.2550355640048097,47.8424940262981,0.0083615736649766,-1.5348122885892965e-05,2.0
2018-12-27,7.057790696943883,7.838522285746339,6.960616498662231,512568600.0,0.2467303058640416,43.83861114646245,-0.0087467176968436,5.8709547640090075e-16,2.0
2018-12-28,7.0584688178061095,7.8331594787995,6.920465580328308,541404000.0,0.2424362710573346,44.96797954482897,-0.0196778390307068,2.0651840461560485e-05,2.0
2019-01-02,7.066014270331683,7.8116617341446,6.91027225061187,578238600.0,0.2432784888326905,51.21157596114283,-0.0139943199962822,-6.47268696973846e-17,2.0
2019-01-03,7.083657844334741,7.783806940989094,6.92086420349638,652083600.0,0.2496627884744571,58.800985049198594,0.0117614532803314,3.844382991584209e-05,2.0
2019-01-04,7.113442697361893,7.83971762634345,6.89249181770257,700294800.0,0.2650569320759828,65.86196770627132,0.0579115533750194,5.131528882373892e-16,0.0
2019-01-07,7.130923181451877,7.840346936351872,6.892344971530819,634960200.0,0.2735560822327979,56.76942445800292,0.0707556780934295,-4.765895517693636e-06,2.0
2019-01-08,7.146127221907635,7.843707107260121,6.8921192419983015,600397200.0,0.2702435978627217,55.58874446550919,0.0767761464263987,2.7441156985608117e-16,2.0
2019-01-09,7.161583515131932,7.839800667933653,6.893004774876405,634489500.0,0.2634972597970732,56.11298750820735,0.0823440832222903,4.130547348545912e-06,2.0
2019-01-10,7.177812523976233,7.824170790989271,6.898932160060534,678417300.0,0.2580055868551766,57.00126531172128,0.0885728622791131,4.99708781298569e-16,2.0
2019-01-11,7.196162678436284,7.823727144642609,6.899120078639252,715880700.0,0.2507811664549249,58.79738225710279,0.0980530133013211,1.9063021898232187e-05,2.0
2019-01-14,7.220156769817881,7.884403600867393,6.880982742134926,746017200.0,0.2471636754455155,62.67233376435644,0.1173077277308562,1.6489630841332037e-15,2.0
2019-01-15,7.249997833632659,7.977151039206141,6.845936796105749,792528000.0,0.2470886492539878,66.31182478443372,0.1448643899336357,-9.213948898112855e-06,2.0
2019-01-16,7.275592891684901,8.031337372868625,6.826580603510769,764980800.0,0.242962240501554,63.30009573502928,0.1585468008122488,2.2941717969793274e-16,2.0
2019-01-17,7.306866113019045,8.125566534096325,6.796296592658436,790304400.0,0.2472441163364094,66.8251396083094,0.1810520600632736,4.765503397211827e-06,2.0
2019-01-18,7.338503737074307,8.219358792024872,6.7798986771523735,819297600.0,0.2429133787031784,67.62248225312156,0.1998571079094651,4.296693209560054e-16,2.0
2019-01-21,7.373143136935421,8.321050061707616,6.781179724211573,857659500.0,0.2423692193362693,69.71311205176178,0.2209428091202641,3.176964919969472e-06,2.0
2019-01-22,7.407484652197681,8.409861081235546,6.80207081497417,882027300.0,0.2418639250979892,70.23058809299619,0.2371023823083495,8.390640612865319e-16,2.0
2019-01-23,7.432737101881718,8.436435646169334,6.878605180628151,859520700.0,0.2412016141357068,61.91373036718596,0.2313116207755348,3.018346344552841e-05,2.0
2019-01-24,7.467074996869583,8.490229493175665,6.955223626102288,895263000.0,0.2508251451141986,67.33504214708559,0.2446346140332558,6.186457596202288e-16,2.0
2019-01-28,7.509929955500405,8.59832513642636,6.985517427202789,968015700.0,0.2531931524594864,71.59731066391011,0.27234951201181,1.8427897797144684e-05,2.0
2019-01-29,7.557255863450011,8.70128261805161,7.049700620168604,1021881600.0,0.2571306384251423,73.88588348107785,0.3034731460611786,6.74807432154978e-16,0.0
2019-01-30,7.595513682073237,8.735124470083534,7.161633514077844,992581500.0,0.2627186574845535,67.06317895516676,0.3097284635053006,-2.541840817892743e-06,0.0
2019-01-31,7.631422685735136,8.765805072113094,7.256984453872623,955936200.0,0.2609530007409477,66.28764212042914,0.3093736586112117,7.248975725238085e-16,2.0
2019-02-01,7.665923493175,8.809550478216995,7.312765834572921,955936200.0,0.2540976064645744,66.28764212042914,0.305570051829676,1.4932754636616486e-05,2.0
2019-02-04,7.70405612732745,8.882506125442825,7.319323594100632,992566800.0,0.2492772784098001,68.74988484013481,0.309247757837829,2.959871930885427e-16,0.0
2019-02-05,7.744193461000347,8.944876438003845,7.373789590972596,1015880700.0,0.2513694033585245,70.38543599956057,0.3157248157716132,2.2558053023588988e-05,0.0
2019-02-06,7.7902870313893695,9.023701567319046,7.435059790942062,1043000100.0,0.2546643718179318,73.58819715077213,0.3325193742526906,1.0126448291014611e-15,0.0
2019-02-07,7.826300428373315,9.041625143636097,7.533972810160288,988152000.0,0.2555987746738736,65.2407350395043,0.3250601213893116,-3.812660396762665e-05,0.0
2019-02-08,7.848174246640615,9.007991370619926,7.648472538529244,901362300.0,0.2738530553928904,54.919086384089546,0.2896218903034953,9.495442626628048e-16,2.0
2019-02-11,7.872690178056343,8.974818718527073,7.764404094125514,939649200.0,0.2707125287966475,56.93672304621852,0.2656758350033517,-1.747459545521049e-05,2.0
2019-02-12,7.890411392494927,8.944014582069038,7.846865144340875,902194500.0,0.2677963430028607,52.70294713357605,0.2320209905885537,2.1575623232461536e-16,2.0
2019-02-13,7.911043705632477,8.931791228917277,7.902631645533408,937659900.0,0.2619975914813338,54.93388189558036,0.2103445014116829,-2.541840817458412e-06,2.0
2019-02-14,7.930018400102255,8.899555070212678,7.984090464302703,888149400.0,0.2533289103150597,54.28503507812303,0.1892383832059181,1.248784062268804e-15,2.0
2019-02-15,7.962249002669381,8.919547167876633,8.031982239624586,921426000.0,0.2674953542888187,62.21510678964114,0.1990243484117613,-1.2710324431531531e-06,2.0
2019-02-18,7.992791368464477,8.932408256086564,8.081866531816267,898809300.0,0.2626839385881445,61.86485260427547,0.2035602425844391,1.3695641842836892e-15,2.0
2019-02-19,8.01842391999509,8.936595712903115,8.120140374895959,879107100.0,0.2558979906346735,58.748672893441736,0.1972431735946109,2.637081425150515e-05,2.0
2019-02-20,8.051854285750778,8.972532022403959,8.146408712459321,913966800.0,0.2579035955654571,63.45042916599953,0.2079530998993952,5.956606735635361e-16,1.0
2019-02-21,8.081322142979397,8.950946856022078,8.243180131435196,871457700.0,0.25455003094932,61.18819732817264,0.2085805542784573,-6.354377976697983e-06,1.0
2019-02-22,8.107513201890113,8.952644245459137,8.285566814111174,848155500.0,0.2535610178588778,59.36471099902673,0.2023802515449713,7.35089072945172e-17,0.0
2019-02-25,8.141586273718277,9.006455088304259,8.273405980421328,872012400.0,0.2538018949160998,64.19150995992653,0.2133389484528631,8.260758592016628e-06,0.0
2019-02-26,8.177080723986352,9.06283077627866,8.250025707180813,900873300.0,0.2472641145885973,65.55532614010886,0.2251030398293405,6.810958047553939e-16,0.0
2019-02-27,8.215425552377532,9.143521594001555,8.23153925041983,922408200.0,0.2400340370817298,67.59978270713935,0.2403843149194156,-1.6521293112624477e-05,0.0
2019-02-28,8.246751582135992,9.182284871966946,8.243080576031101,888568500.0,0.2391158779190638,62.41337321117836,0.2383986920170926,4.180683577104105e-16,0.0
2019-03-01,8.27112185838179,9.195257190492944,8.265808292600317,858828900.0,0.2415475342662822,57.4813000341858,0.2224758423275989,-2.8912879137987096e-05,0.0
2019-03-06,8.284884842048957,9.195143209252574,8.264299501623892,829954500.0,0.2449645576867223,50.27170724146957,0.1878321779396188,-2.8579569266717897e-16,0.0
2019-03-07,8.295244497386708,9.19284066282834,8.248751839765655,813740100.0,0.2388648041424227,48.334655440093286,0.1527240602673281,-1.652140514708843e-05,2.0
2019-03-08,8.299682774459548,9.176721273205864,8.213755335070502,772163700.0,0.2388030496786935,44.757712315936296,0.112258469576048,-2.8579569266717897e-16,2.0
2019-03-11,8.309462118722374,9.17286157393969,8.201657774204842,804210300.0,0.2399047104742176,48.83534534239217,0.0904941459671686,4.0986174889336754e-05,2.0
2019-03-12,8.332539819819697,9.185882902211372,8.240022516184624,833554200.0,0.2486550845998003,57.26314386434017,0.1002425301349152,4.629543276513104e-16,2.0
2019-03-13,8.356303279189609,9.205456027740604,8.26696714425647,852364800.0,0.2459621777894163,58.12677126858993,0.1099737055279188,7.3077923538661296e-06,2.0
2019-03-14,8.381574299694448,9.212424391165396,8.32761209641395,882753000.0,0.2486774794837291,59.47907878759244,0.1213069075896271,2.3939183968479943e-16,2.0
2019-03-15,8.404793739149502,9.217307913798273,8.378442036610664,864464100.0,0.2440511356960503,58.59312334324037,0.126646402293904,2.1923265027389872e-05,2.0
2019-03-18,8.434420959459548,9.240936218117977,8.431352676535344,906652800.0,0.2457438914986527,62.71969411619294,0.1442733973642909,8.268125767374457e-16,0.0
2019-03-19,8.468083105037287,9.311764204161388,8.414615381104726,930039600.0,0.2415199974731464,65.35969626662651,0.1670108015372644,1.0167251240593813e-05,0.0
2019-03-20,8.503819162470338,9.392544591676394,8.397662317503293,947675400.0,0.2393367458390922,67.00315626448759,0.1898257761306752,6.68519059554562e-16,0.0
2019-03-21,8.531472027034729,9.424844787258118,8.421616699558287,920868000.0,0.2402071771654719,60.87945933601257,0.1919455049300147,-1.84281218651198e-05,0.0
2019-03-22,8.55188885480803,9.436336601689453,8.42824517397583,892139400.0,0.2533790401010195,55.82122204621898,0.1789053150128143,5.956606735635361e-16,0.0
2019-03-25,8.56174751325009,9.436336601689453,8.42824517397583,848538900.0,0.2609736221179069,48.883379328727976,0.1468012260893552,-2.2242227504297527e-06,0.0
2019-03-26,8.570477075431535,9.435767852070304,8.43232964396241,825778200.0,0.2655144144449546,48.390526548221,0.1184651530067046,7.494005416219809e-16,0.0
2019-03-27,8.587561400217863,9.437924530678774,8.433148047751402,856715100.0,0.2670263587799081,54.21375745565283,0.1126060291640005,-5.870702237500882e-05,0.0
2019-03-28,8.584378380063889,9.44128389510916,8.375758646394745,814161000.0,0.2906433236419364,42.56045602332411,0.0668675494866253,1.0878884598719551e-15,2.0
2019-03-29,8.589854335194751,9.412953814288048,8.361002866009803,857368200.0,0.3050527415856147,47.8204690915415,0.0476306027055368,1.5980614182147055e-06,1.0
2019-04-01,8.595649006220452,9.399557415530303,8.346737178280732,885048600.0,0.2990021930324166,48.14016170127255,0.0331012782524222,7.793245215825806e-16,1.0
2019-04-02,8.606123669287442,9.39930096151923,8.346449561094296,903138000.0,0.2898862800886373,51.1076792568988,0.0313229186187609,2.5566293852109616e-06,0.0
2019-04-03,8.617041006269467,9.399692123022458,8.372302181634524,920141100.0,0.2816157852721672,51.62611692374056,0.0313087282127177,6.667843360785852e-16,0.0
2019-04-04,8.61579553041852,9.39697394677787,8.378642889769981,880639500.0,0.2900635559347395,44.62015976504849,0.0070702660994452,3.770938714900136e-05,0.0
2019-04-05,8.627186911547462,9.371914203115915,8.453488152078176,914371500.0,0.2959648668481501,52.12553715623616,0.0136058342312583,-1.710871028182126e-16,0.0
2019-04-08,8.639838424480228,9.360638339059047,8.504838459952182,933795300.0,0.2903690442918763,53.05458375016149,0.0220433005528111,3.196010799699908e-06,0.0
2019-04-09,8.653060680718538,9.36469343362875,8.508689611567783,948050100.0,0.2818697722563695,53.65991772169311,0.0305728820869735,2.988061187370049e-16,0.0
2019-04-10,8.65530986525799,9.364496307614644,8.486077422854105,923156700.0,0.2838873529977586,47.23275589434107,0.015640669480808,3.834944078287637e-06,0.0
2019-04-11,8.658751014005723,9.35708894063426,8.467719275460713,942637200.0,0.2766282875008595,48.05324668327577,0.0063675027206873,1.2257989762121113e-15,0.0
2019-04-12,8.654376360198398,9.36209035305373,8.4200705966533,919141500.0,0.2776599626810084,43.6661089744937,-0.0165946674482331,-2.3648373669603968e-05,2.0
2019-04-15,8.642279044643074,9.360428370364534,8.340293274990689,896265600.0,0.2809496904722848,39.658553556525,-0.0504541800446354,5.759281940243002e-16,2.0
2019-04-16,8.635670029589095,9.302029705357889,8.316786288904808,921231900.0,0.2797297048550465,43.222740088458586,-0.066208104607087,9.587136123915228e-06,2.0
2019-04-17,8.632520535606952,9.196959241612973,8.339457288996158,944958000.0,0.2780138698967135,45.4380800467043,-0.0712863131896117,1.1644331332494318e-16,2.0
2019-04-18,8.62576078534753,9.128695324462814,8.332839175659256,901087500.0,0.2876905003664301,43.31465978479407,-0.0820477688047471,2.7163795093095933e-05,2.0
2019-04-22,8.628333845728932,9.082466987341316,8.342994781762687,948342600.0,0.2922068632245186,49.48833134350672,-0.0710986389718701,1.3643600138557588e-15,2.0
2019-04-23,8.63080600178165,9.07460067998252,8.339670007120752,948342600.0,0.2816332733941928,49.48833134350672,-0.0617100199977134,2.8441661646564503e-05,2.0
2019-04-24,8.642675505845418,9.093883342013315,8.33530004574303,982851900.0,0.2815301211789519,55.38836861623814,-0.0343378343930158,4.820362858870553e-16,2.0
2019-04-25,8.66112038574314,9.11805477217693,8.321817874154856,1041938400.0,0.2806572621430745,59.19485911483453,0.0018213303878749,4.058598732786952e-05,2.0
2019-04-26,8.692390208346215,9.266950012835917,8.268133281078878,1072757400.0,0.2986945495442167,65.32579584878494,0.0576901358635257,4.744468706796567e-16,0.0
2019-04-29,8.715499653540128,9.342039758588705,8.248810117815106,1054029600.0,0.2983444394382368,60.32965885614225,0.0866992712626526,8.94786674318377e-06,0.0
2019-04-30,8.740689791339317,9.424380044047584,8.228492804463158,1071585300.0,0.2904413677842127,61.68889692268053,0.114515208970074,6.461844948013606e-16,0.0
2019-05-02,8.765425502431672,9.49537197217525,8.208370627312057,1095312900.0,0.2852401970147126,61.93969835565315,0.136088386244598,-1.757654693192688e-05,0.0
2019-05-03,8.783323844652584,9.53214995433228,8.205324391828608,1079679600.0,0.2823535816839994,57.48217361638245,0.139504308586174,1.1013325668107754e-15,0.0
2019-05-06,8.802333768261011,9.574650293367506,8.231103605253098,1096883100.0,0.2707349336910219,58.476824517345335,0.1442797618695337,-1.182413081719986e-05,0.0
2019-05-07,8.81665111496897,9.597544599226516,8.234324335404832,1084603500.0,0.268107109402461,55.43699719979704,0.1383478774238007,9.475926987523308e-17,0.0
2019-05-08,8.829980237193302,9.61584695252396,8.236696306143031,1057901400.0,0.2662501276892025,55.10346685310223,0.1312556657264831,2.2050648357665537e-05,0.0
2019-05-09,8.850147518505116,9.657789416414632,8.231477837461101,1075329900.0,0.2670517418973288,59.61651210413045,0.1391766917409391,1.6427831317500365e-15,0.0
2019-05-10,8.86472342872315,9.684607744690082,8.255801343444682,1059642300.0,0.2642983788967446,55.68519219872216,0.1340314504383268,-1.9174496315661583e-05,0.0
2019-05-13,8.87232697179913,9.693527622765522,8.278436927252788,1035923100.0,0.2689311999560311,50.86847927804252,0.1154524994033057,4.974319567363494e-16,0.0
2019-05-14,8.869391183521811,9.683035939228924,8.313955313670247,1013973600.0,0.2722615030685296,44.27028407187753,0.0787482119036742,8.308821431333383e-06,0.0
2019-05-15,8.869344145699591,9.644356997894644,8.404863945556283,1036535700.0,0.2687474691768159,46.30179512353763,0.0547359436505718,8.831910897066919e-16,2.0
2019-05-16,8.8682322584252,9.616375280664649,8.469569848729883,994889700.0,0.2672332565646588,45.613143254452055,0.033129285211606,-1.9174720384911503e-05,2.0
2019-05-17,8.860763136955573,9.603856032644826,8.494330269540233,957046500.0,0.2658273737705622,41.6135293974574,0.0028029425601978,9.41304326151915e-16,2.0
2019-05-20,8.85145342186797,9.581060088573029,8.533448063435028,924200400.0,0.2750142489303198,40.34370282770805,-0.0253288957411204,3.22769418271186e-05,2.0
2019-05-21,8.853283368674312,9.56982281523676,8.565359660806942,950521500.0,0.2839335629043858,48.83501530776771,-0.0251633498154042,2.7994100093575724e-16,2.0
2019-05-22,8.872216703713374,9.583758276369826,8.615895158383593,990913200.0,0.3015423789757918,58.8819974956449,0.010190599579392,-1.0865114710970632e-05,2.0
