Date,Open,High,Low,Close,ATR,Volume,wavelet_cD,EMA_long,OBV,MACD,RSI
2017-06-19,12.88712178465314,12.995477352765104,12.757094551792466,12.908793449401855,0.2641627522949435,18928600.0,8.029601289427646e-16,13.32816274895157,63781800.0,-0.1282319721448797,35.11077784087168
2017-06-20,12.923241186292138,13.197743456937452,12.86545145212722,13.053268432617188,0.2623213272004931,22831800.0,1.697245641467198e-05,13.311716894067269,82710400.0,-0.1468138432819028,37.32894636056189
2017-06-21,13.06049295402822,13.197744095996834,12.995479327717614,13.09661102294922,0.2673192327440459,11833200.0,1.6267369395972509e-15,13.301581660284912,105542200.0,-0.1481741272121723,42.06833108656826
2017-06-22,13.118282140051967,13.23386160912429,13.074940183603838,13.147177696228027,0.2626724852822726,7722900.0,5.940410161507908e-06,13.293543596075668,117375400.0,-0.1440937541143903,43.44997045089522
2017-06-23,13.219415034735473,13.22663892443726,13.082165263849728,13.17607307434082,0.2552616952992855,4632600.0,-2.576064361825558e-16,13.287803756865957,125098300.0,-0.1352209778461439,45.09518776808273
2017-06-26,13.285384829188564,13.401987111078723,13.241659320981965,13.314536094665527,0.247348264248446,7566700.0,1.6266190349489666e-05,13.283422161472814,129730900.0,-0.1244233482954015,46.0608892560507
2017-06-27,13.3145373724545,13.38012633606336,13.16149599403084,13.329113006591797,0.2458172479976929,23318500.0,1.2600597648626533e-15,13.284642315715663,137297600.0,-0.1035002540255227,50.54932314328418
2017-06-28,13.38741475381298,13.416564633386525,13.219797733731202,13.336400032043455,0.2438753261430377,8752100.0,8.560563164699674e-07,13.286386264377477,160616100.0,-0.0847651956943131,51.01149305244923
2017-06-29,13.33640165250746,13.380128562194454,13.19064945691177,13.29996395111084,0.2405104385367724,6348800.0,1.4925127106435454e-15,13.28834758859967,169368200.0,-0.0685394448780556,51.25674552158468
2017-06-30,13.314539082833557,13.42385357288781,13.29996344682388,13.34368896484375,0.2368653433043375,6962800.0,5.136673998959061e-06,13.288803132227558,163019400.0,-0.0579524677046379,49.91124568548612
2017-07-03,13.380126173296809,13.438427319127795,13.263523881634832,13.32182502746582,0.2287956849300227,5363900.0,-8.456776945386935e-17,13.29095551782035,169982200.0,-0.045509365203129,51.554735191720894
2017-07-04,13.256238271029147,13.34368930932654,13.256238271029147,13.292675971984863,0.2249462386845185,2688500.0,-3.424337296175066e-06,13.292166086826056,164618300.0,-0.0369860022340535,50.65963456622134
2017-07-05,13.278098106384276,13.394700397877632,13.212509143668145,13.278098106384276,0.215125152942581,9175800.0,7.112366251504909e-17,13.29218608232248,161929800.0,-0.0322119416301642,49.42751495054178
2017-07-06,13.278097884883552,13.292673518579315,12.91371538254308,12.957442283630373,0.2127727316045028,19322100.0,-3.766961486852474e-05,13.291633612677844,152754000.0,-0.0292673997618635,48.78842533787471
2017-07-07,13.023032622671275,13.234373773577214,12.99388135219648,13.132347106933594,0.2246431176353409,14318800.0,5.58797799699029e-16,13.278528070362256,133431900.0,-0.0522062727655079,37.34904789119262
2017-07-10,13.154209866745434,13.394702300868458,13.1177721667304,13.34368896484375,0.2283780013718766,10145800.0,2.4827761818044464e-05,13.272795483561133,147750700.0,-0.0556308594676444,44.93344148477866
2017-07-11,13.34368751563273,13.576892106423388,13.278098550721731,13.496728897094728,0.2318460108551752,10168100.0,5.455705331947058e-16,13.27557562008202,157896500.0,-0.0408207907603301,52.427507462572365
2017-07-12,13.555032063225996,13.678922194282714,13.467579633652754,13.591469764709473,0.2366279783442096,13173900.0,1.1129852454295867e-05,13.28424829761193,168064600.0,-0.0165439526959989,56.99190735729761
2017-07-13,13.657057309944168,13.671632945015656,13.518591556783166,13.61333179473877,0.2348218770789061,6512600.0,2.5370330836160804e-16,13.29629619828242,181238500.0,0.0102225731492673,59.57754545142745
2017-07-14,13.620621174725043,13.722647851911024,13.598757719609807,13.664346694946287,0.2289804135898763,5519500.0,5.993066419524105e-06,13.308728966770904,187751100.0,0.0328209810001833,60.172573735002125
2017-07-17,13.700784372621584,13.788236802918997,13.635195397400832,13.729935646057127,0.2214739649264006,10153300.0,-6.938893903907227e-17,13.322674760032683,193270600.0,0.0542218227118969,61.59330867620811
2017-07-18,13.759085553760524,13.759085553760524,13.591469901238064,13.664346694946287,0.2165859249686695,6024000.0,-7.7051790499192e-06,13.338645775170898,203423900.0,0.075603118469667,63.40097656891175
2017-07-19,13.7590842502095,13.7590842502095,13.598756431248422,13.71535873413086,0.2130880483653689,10751400.0,5.022024462952858e-16,13.351418360260128,197399900.0,0.086261104875378,60.342402313329146
2017-07-20,13.671633089749792,13.76637193869928,13.635194001685312,13.686208724975586,0.2093194605507768,7844500.0,-3.424449331921632e-06,13.365690531784471,208151300.0,0.0976976830498426,61.882588295773424
2017-07-21,13.649771503486877,13.737223936791471,13.598758163229723,13.708072662353516,0.2037379231552904,3845600.0,1.0083080204115191e-16,13.378259872693928,200306800.0,0.1032192443302726,60.43811873122623
2017-07-24,13.71535873413086,13.788235520934656,13.671633218052218,13.71535873413086,0.1990756267557517,4274500.0,8.559442818067368e-07,13.39119370758254,204152400.0,0.1081130979524349,61.17023333312351
2017-07-25,13.759084701538086,13.83924930865275,13.729934819865845,13.759084701538086,0.193184675050515,13671700.0,1.0579644799113552e-15,13.403906061564827,208426900.0,0.1112964807559979,61.4264113927645
2017-07-26,13.737221394103624,13.81009817670013,13.664344611507117,13.72264575958252,0.1882350964413275,6330200.0,-4.280729716480769e-06,13.417834635681425,222098600.0,0.116010359489211,63.00389139202023
2017-07-27,13.759085458024249,14.14533148898387,13.759085458024249,13.926702499389648,0.1852007013521622,19358200.0,1.9567680809018384e-15,13.429788013089311,215768400.0,0.1154747037596415,60.77341082737053
2017-07-28,13.817385508273098,14.006864599421457,13.7882356273321,13.919413566589355,0.20216391764139,10988300.0,-8.562803839352873e-07,13.449274855689325,235126600.0,0.1300171099531741,67.67487386256353
2017-07-31,13.912126037547193,14.116180768405012,13.897550401769678,13.955851554870604,0.2033399929591019,15242400.0,6.474855374083432e-16,13.467711667881485,224138300.0,0.1393476032437739,67.21993150821166
2017-08-01,13.963139352963172,14.065166023242869,13.912126017823324,14.021440505981444,0.2044321625074043,8865400.0,7.705179050832098e-06,13.486854408547725,239380700.0,0.1479765460181727,68.36484840465428
2017-08-02,13.970428697803095,14.159907813324748,13.948565241778152,14.138044357299805,0.2007612941439857,14957200.0,1.427243739859918e-15,13.507818569231398,248246100.0,0.1582829383543291,70.37090625669383
2017-08-03,14.11617915448666,14.138041215644288,14.014151105718163,14.036014556884766,0.2015170996727437,9970100.0,-1.198613283676141e-05,13.532533306018395,263203300.0,0.1738556847245274,73.57862209712594
2017-08-04,14.050590190995832,14.07245225215346,13.919412264014175,14.036014556884766,0.1959725390948078,8045200.0,8.892626218726107e-16,13.552277668797467,253233200.0,0.1759361636455683,66.76717557767178
2017-08-07,14.02872862500472,14.15990656961402,13.963139652700068,14.101605415344238,0.1929059283122704,11358100.0,7.705403121204381e-06,13.571247742840107,253233200.0,0.1755611979723603,66.76717557767176
2017-08-08,14.07245331996603,14.254644590152054,14.057879074758048,14.130754470825195,0.1931817132123905,9884300.0,1.5467228192678206e-15,13.59204608293831,264591300.0,0.1784990432283244,68.91280577027369
2017-08-09,14.057879556066752,14.17448186177727,14.006864831060414,14.152618408203123,0.1934376990825058,4751100.0,2.5685050530296644e-06,13.61317190207113,274475600.0,0.1810918774902727,69.84459698394873
2017-08-10,14.116182291284147,14.17448345067471,14.006866401168717,14.138044357299805,0.1915933656278166,10295700.0,1.427243739859918e-15,13.634326667017485,279226700.0,0.1828037070021153,70.55745173958682
2017-08-11,14.240072883604116,14.26922276922588,14.145332627812408,14.225497245788574,0.189880771619115,11513400.0,1.027368410264724e-05,13.654080301930517,268931000.0,0.180899048490593,69.38009681048104
2017-08-14,14.21091836663597,14.451410775701756,14.18176709765393,14.363958358764648,0.1856877459267551,14955300.0,2.638514406960724e-15,13.676488809532792,280444400.0,0.1843215658497214,72.360489107035
2017-08-15,14.40039762429966,14.502424286989168,14.349384292954904,14.414973258972168,0.1916845982211173,11605500.0,5.9930664200857214e-06,13.703448399698749,295399700.0,0.1959478256038291,76.29466722468446
2017-08-16,14.473274375602044,14.5097120721936,14.356672078498242,14.436835289001465,0.1889242693506278,14771800.0,2.3288662664988635e-16,13.731351335356528,307005200.0,0.2068932596088846,77.56192003486618
2017-08-17,14.393109968426105,14.46598675259716,14.34209663650908,14.422261238098145,0.1863611068038229,5673300.0,-1.7121126299180466e-06,13.75901737275437,321777000.0,0.2148549637506942,78.1021720242842
2017-08-18,14.44412472688632,14.451412545024096,14.320234598562497,14.400399208068848,0.1818988931812699,13220100.0,1.609823385706477e-15,13.785026936101184,316103700.0,0.2174816741743459,76.77506678058971
2017-08-21,14.400398885766222,14.436836585630388,14.342097731978065,14.385823249816896,0.1782759684155792,13183900.0,-1.7123366994661188e-06,13.8091591820607,302883600.0,0.2153172349406897,74.72391977798864
2017-08-22,14.465988019496312,14.553439056153112,14.305658802276907,14.393111228942873,0.1723090316467752,17661900.0,4.55581752878409e-16,13.831773459227607,289699700.0,0.210004937048744,73.31749815965851
2017-08-23,14.349384742925729,14.502424741759048,14.298371409981286,14.458699226379396,0.1776998332345915,8926700.0,7.70506701671986e-06,13.853786705098797,307361600.0,0.2040310388921842,73.58520399426878
2017-08-24,14.480559159406337,14.509709032571202,14.385818944100876,14.42954444885254,0.1795822259876752,13754800.0,1.5113778284447932e-16,13.87750876475686,316288300.0,0.2022575852728092,75.92608798682917
2017-08-25,14.40768415468342,14.50242299157422,14.40768415468342,14.465985298156738,0.1756042161650073,6472500.0,4.2809537871421e-06,13.89915722295669,302533500.0,0.196237460323605,72.83615073016566
2017-08-28,14.465985298156738,14.50242299157422,14.393108521312866,14.465985298156738,0.1698281176454211,4165300.0,1.0972125985553304e-16,13.92138577492532,309006000.0,0.1921914762158891,74.2469054168153
2017-08-29,14.436835274307048,14.5169998747377,14.429547456994348,14.502424240112305,0.1655057142608448,4590700.0,4.280729719870636e-06,13.942742618973613,309006000.0,0.1868313293939945,74.2469054168153
2017-08-30,14.546149429050592,14.575300697650208,14.385821621779677,14.487848281860352,0.1599304787953095,8532700.0,2.7131075164277267e-15,13.964690917841796,313596700.0,0.183409462388747,75.70987905907684
2017-08-31,14.407688113798072,14.509714795410249,14.407688113798072,14.47327709197998,0.1620410928721111,11193000.0,-1.7117765278157338e-06,13.985206892901346,305064000.0,0.1774756216279147,73.90139064633554
2017-09-01,14.524289336392672,14.546151400796818,14.400399208068848,14.400399208068848,0.1577543492106872,17630300.0,1.609823385706477e-15,14.00434690070835,293871000.0,0.1696417127607024,72.04857936960848
2017-09-04,14.400393948747682,14.436831636119583,14.283791681147187,14.378530502319336,0.1568970523190646,12235200.0,-2.569065223953851e-06,14.019878363742096,276240700.0,0.1557571756124467,63.47666027918793
2017-09-05,14.502425374856095,14.531576646387832,14.363959615098617,14.444124221801758,0.1566215453657311,18386200.0,4.933119884809045e-16,14.033943153490224,264005500.0,0.1413594543041654,61.12651719996349
2017-09-06,14.524288895981138,14.772069145115491,14.495137624313973,14.67004108428955,0.1574069372174085,20127000.0,2.6539986485134585e-05,14.050028685580871,282391700.0,0.1337008017928109,65.27890159782608
2017-09-07,14.67004108428955,14.67004108428955,14.67004108428955,14.67004108428955,0.1695882219385746,0.0,5.108760636751697e-16,14.074342897294938,302518700.0,0.1441986351314561,75.13172717742893
2017-09-08,14.830368401500053,14.844944035469275,14.49513577025268,14.64817714691162,0.1574747775143907,14593900.0,-2.568505051315541e-06,14.097703610510411,302518700.0,0.1507801440420024,75.13172717742893
2017-09-11,14.691904210694949,14.866807666773564,14.670040757431703,14.76478099822998,0.1712128837788338,11151500.0,1.4875253806501119e-15,14.119290808016345,287924800.0,0.1524741728957064,72.81260824671841
2017-09-12,14.859517820760898,15.4571048949638,14.82308012697152,15.311352729797363,0.1745998577847703,28439700.0,6.420948931774601e-05,14.144604148809035,299076300.0,0.161365537796275,76.90667820184393
2017-09-13,15.304065678351504,15.53727026628685,15.253052348491767,15.435243606567385,0.211580146281131,11039100.0,2.4106151103042706e-15,14.190358995122304,327516000.0,0.210093947142024,86.88000876304204
2017-09-14,15.43524472171705,15.566422659410138,15.333218054626466,15.442532539367676,0.2167685585321275,8081100.0,8.562803849598583e-07,14.239177999492698,338555100.0,0.255760275720581,88.1312358814488
2017-09-15,15.544557691470628,15.639296531677246,15.36965425492913,15.639296531677246,0.2179425618358093,26245400.0,8.712648658093515e-16,14.286368373605445,346636200.0,0.2892055445941679,88.20252136603824
2017-09-18,15.61015026559765,15.646587968720915,15.391521266839492,15.449822425842283,0.2216353986152597,13922900.0,-2.2258808628077952e-05,14.339424379804337,372881600.0,0.3278095860372669,89.95623443173939
2017-09-19,15.449820289272507,15.653873622558926,15.4279568364165,15.595572471618652,0.2240233488485571,10078900.0,7.472321372770098e-16,14.38296940121759,358958700.0,0.3392044523886177,77.94119208289166
2017-09-20,15.566422413197389,15.653873443603516,15.44982011264984,15.653873443603516,0.2241585943695478,17051700.0,6.849010700955057e-06,14.430522462801946,369037600.0,0.3558932607043026,80.13876732873302
2017-09-21,15.66844624848823,15.814199792849788,15.500830645478612,15.56641960144043,0.2227225041255569,9042900.0,1.4849232954361469e-15,14.478497011068674,386089300.0,0.369563564007926,80.95604681722018
2017-09-22,15.58099635294646,15.755901190349556,15.566422108170402,15.683024406433104,0.2291972643573868,12365600.0,1.3698357505149972e-05,14.521160642063643,377046400.0,0.3690859901386929,75.91000110510066
2017-09-25,15.68302312810387,15.72674863888604,15.566420839345463,15.668447494506836,0.2263604303967968,8295000.0,1.8409752888803863e-16,14.56672392694088,389412000.0,0.3738075222332817,77.88894544653026
2017-09-26,15.741324975734772,15.741324975734772,15.384230276707648,15.435243606567385,0.2216438139070668,24397700.0,-2.73960427981093e-05,14.60992877272778,381117000.0,0.3720839829259983,77.03696480031803
2017-09-27,15.500833708442194,15.508121526101226,15.180176681490254,15.376943588256836,0.231318877129928,13320700.0,2.3136874360840665e-15,14.642294060329332,356719300.0,0.3478901991553105,64.82107574448445
2017-09-28,15.435243130863638,15.457105191553184,15.325928657389063,15.347790718078612,0.2382207319500026,10429400.0,-3.4247854366988885e-06,14.671103845738251,343398600.0,0.3203196810748085,62.16705801629906
2017-09-29,15.391517813095737,15.442531142025006,15.180175290378529,15.333216667175291,0.2305747178224396,13225300.0,2.235408039230613e-15,14.697640585830031,332969200.0,0.2927428959995151,60.82591966963392
2017-10-02,15.245765592520826,15.245765592520826,14.925108566786497,15.085437774658203,0.2328447988098709,17620100.0,-2.910826746595099e-05,14.72256513803965,319743900.0,0.2666384489767335,60.12757376359886
2017-10-03,15.070861504283974,15.675736442105396,15.005272538374866,15.610147476196287,0.2453636060655083,20186000.0,1.199127602768968e-15,14.736795437514887,302123800.0,0.2233817945104927,49.68364171521581
2017-10-04,15.57371256247438,15.668451424600445,15.36236999233346,15.449822425842283,0.2757279130415813,13302000.0,-1.883447132990058e-05,14.77104453707102,322309800.0,0.2288027759543922,63.95993339884577
2017-10-05,15.559134011983174,15.70488618719539,15.442531715809796,15.471681594848633,0.2778960215576816,17195000.0,1.663382973027261e-15,14.797663277807148,309007800.0,0.2176530818898392,58.49837032656114
2017-10-06,15.384232831565098,15.39880707822466,15.223903608226957,15.35508155822754,0.276785910831104,7564200.0,-1.3697797329501266e-05,14.82409536867152,326202800.0,0.2081809409692319,59.012271661613305
2017-10-09,15.274916946558466,15.44982180656539,15.209329361567391,15.35508155822754,0.2747139162447162,5283100.0,1.5749120757524437e-15,14.844918356497246,318638600.0,0.1890858881417827,55.09337597926282
2017-10-10,15.52998220668312,15.908940351165633,15.4498189995876,15.712173461914062,0.2722695254413793,32801000.0,4.195000848321458e-05,14.8649247565651,318638600.0,0.1719705517311958,55.09337597926282
2017-10-11,15.748615069449857,15.843353925740496,15.61743712227113,15.763189315795898,0.2923830445482873,26552700.0,-1.251169307048272e-16,14.89815019599055,351439600.0,0.1850872855869987,63.6639477318773
2017-10-12,15.763189315795898,15.763189315795898,15.763189315795898,15.763189315795898,0.2876354558997929,0.0,-1.251169307048272e-16,14.932073298728014,377992300.0,0.1973243128710144,64.70046887386587
2017-10-13,15.923517766872536,16.542968381970017,15.894366495569535,16.12757110595703,0.2670900661926649,26243900.0,7.916844263489153e-16,14.964666083711068,377992300.0,0.2046630172915851,64.70046887386587
2017-10-16,16.215018762845997,16.215018762845997,15.85792413442032,15.974526405334473,0.303710709048483,13271300.0,-1.7979199256565022e-05,15.010270202230515,404236200.0,0.2371478656420169,71.44740853836488
2017-10-17,15.974529453499066,16.02554278300698,15.770474745458444,15.85063934326172,0.3075238461468539,7051900.0,1.5397839253639134e-15,15.048084170979692,390964900.0,0.2476877238083101,65.76202964850499
2017-10-18,15.88707657067476,15.989104616694366,15.799625548382451,15.872502326965332,0.3037770026755456,14515700.0,2.568393018018188e-06,15.07955692283389,383913000.0,0.2432400667213041,61.496107735257766
2017-10-19,15.814202422339456,15.930804721213098,15.639297584019948,15.908941268920898,0.2956128645067148,7696100.0,9.465084965798454e-16,15.110652821035124,398428700.0,0.2387275242081674,61.96501728394536
2017-10-20,15.908940382590163,15.96724152877887,15.639296712711802,15.690311431884766,0.2953195982700315,11901300.0,-2.568393016831659e-05,15.141958250363976,406124800.0,0.2353783250252927,62.77863014700189
2017-10-23,15.777764564976806,15.777764564976806,15.43524545908911,15.522696495056152,0.2976499709698198,8081700.0,6.754579534584694e-16,15.163462296698128,394223500.0,0.2126313776965069,55.15521576898587
2017-10-24,15.624722963013877,15.624722963013877,15.47896939792621,15.537270545959473,0.3008549091782395,11173800.0,1.7121126324934604e-06,15.17754991232001,386141800.0,0.1790155536013422,50.12927795079188
2017-10-25,15.595572540003554,15.632011628256684,15.172888846330874,15.442532539367676,0.2897762417431986,15875200.0,-1.1991276027689682e-16,15.191656603835284,397315600.0,0.1518009085435565,50.55120607456208
2017-10-26,15.508120104936625,15.522694348910012,15.194750924360878,15.333216667175291,0.3018724231848137,11557100.0,-1.2842077116720233e-05,15.201494875816946,381440400.0,0.1211915204819167,47.72460939474077
2017-10-27,15.42066608162376,15.544556177525632,15.223899213425112,15.23847484588623,0.3037346375679793,14504400.0,4.3303034769071047e-16,15.206660436262371,369883300.0,0.0871083517632111,44.62401718045669
2017-10-30,15.209327165993074,15.29677819336314,15.048997965799586,15.274914741516112,0.3049433751774466,17553000.0,4.280841754060504e-06,15.20790806016919,355378900.0,0.0518545745529817,42.07280308525124
2017-10-31,15.34050421058846,15.427956630838104,15.114587427456389,15.231189727783203,0.3008602932050257,14383100.0,1.4437236128816977e-15,15.210535773163189,372931900.0,0.0265500447712501,43.41283836000805
2017-11-01,15.304066873814172,15.464394693041331,15.114587783813477,15.114587783813477,0.3017537867890749,16742000.0,-1.369802139931887e-05,15.211345732167894,358548800.0,0.0029339585787067,42.1527608641529
2017-11-02,15.114587783813477,15.114587783813477,15.114587783813477,15.114587783813477,0.3051861526775591,0.0,9.410874857174178e-16,15.20755130282066,341806800.0,-0.0249036880549606,38.90940788736461
2017-11-03,15.114587510264052,15.14373878051,14.88867072589426,15.012560844421388,0.2833871417720192,20765200.0,-1.1985796732643349e-05,15.203905674624302,341806800.0,-0.0464300073485173,38.9094078873646
2017-11-06,15.0489952114068,15.11458416493422,14.859516166773,14.968832015991213,0.281364349832285,12867100.0,2.078198724220215e-15,15.196401955792815,321041600.0,-0.0709051414776134,36.09135094489472
2017-11-07,14.888670664013071,14.96154744931597,14.648178245519857,14.721055030822754,0.2794860389986375,17643000.0,-2.9108043395403505e-05,15.187477644428046,308174500.0,-0.0927611201546376,34.9238560285618
2017-11-08,14.684616553356754,14.874095647014087,14.473275396206462,14.772068977355955,0.2824265912466888,19153700.0,2.005123497794692e-15,15.169186561541563,290531500.0,-0.1285933288164038,29.16660079990441
2017-11-09,14.823082460273277,14.84494591399378,14.626315546816135,14.73563003540039,0.2908832812153271,12872400.0,-4.280729715439935e-06,15.15361332294605,309685200.0,-0.1511320569183709,31.66437461602208
2017-11-10,14.80850858009307,14.84494767394731,14.538866235618212,14.728343963623049,0.285722358784064,15202100.0,7.426784881525705e-16,15.137221821473672,296812800.0,-0.169975112118152,30.828148013267874
2017-11-13,14.721055789595855,14.823082460273277,14.568014393570593,14.73563003540039,0.2871765787515664,9161800.0,8.559442837131979e-07,15.121187395675609,281610700.0,-0.183382376338189,30.653826842176773
2017-11-14,14.772068363532062,14.859519393888288,14.721055030822754,14.721055030822754,0.2848831136052177,14925800.0,2.3178074043395118e-15,15.106067499194229,290772500.0,-0.1912155904276247,31.073559954014407
2017-11-15,14.721055030822754,14.721055030822754,14.721055030822754,14.721055030822754,0.2744246314238117,0.0,2.3178074043395118e-15,15.090968971022797,275846700.0,-0.1963363073537163,30.67360099145131
2017-11-16,14.735628426322725,15.005272099394958,14.713766364998616,14.88138198852539,0.2548228720363966,15850600.0,2.3284325856298693e-15,15.076462541995344,275846700.0,-0.1981108142632894,30.67360099145131
