,ticker,label,capital_inicial,capital_final,retorno_total,retorno_anual_pct,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_pct,volatilidade_pct,win_rate_pct,ml_metrics
0,PETR4.SA,Modelo de Predição,100000.0,102176.67754211563,2.176677542115635,2.1942806353365762,0.4584977969710557,0.29760216178280385,0.6985262179247858,3.1413003249261675,5.024154796437238,38.88888888888889,
1,PETR4.SA,Simulação Simples,100000.0,102031.56470214394,2.03156470214394,2.0479825239627436,0.3355340247350229,0.166902692642101,0.37712853713285016,5.430462885499714,6.7348907324637315,38.88888888888889,
2,PETR4.SA,Buy and Hold,100000.0,117383.78592864318,17.38378592864318,17.45876647598339,0.7714891618226246,1.0213926291829294,1.0330775205938558,16.89976417834294,25.016569680101536,50.0,
3,PETR4.SA,Métricas de ML,,,,,,,,,,,"{'Acurácia': '73.71%', 'Precisão (Up)': '66.67%', 'Recall (Up)': '16.67%', 'F1-Score (Up)': '0.27', 'Distribuição Predições': 'Up: 18, Not-Up: 233'}"
4,VALE3.SA,Modelo de Predição,100000.0,105480.26028364114,5.480260283641147,5.525291942664334,0.5966222414764756,0.5450639389307498,0.9833703702490924,5.61872933111128,9.842416136372968,48.57142857142857,
5,VALE3.SA,Simulação Simples,100000.0,105734.27460597602,5.73427460597602,5.781450156489698,0.6148931803394951,0.5677220827057803,1.0112376078640433,5.717202476974126,9.965797306619626,45.714285714285715,
6,VALE3.SA,Buy and Hold,100000.0,77351.39470303607,-22.64860529696393,-22.72770718886147,-1.006382247033826,-1.7904369972563687,-0.9567695593171174,23.75463032611854,23.0884031254387,40.400000000000006,
7,VALE3.SA,Métricas de ML,,,,,,,,,,,"{'Acurácia': '71.31%', 'Precisão (Up)': '29.73%', 'Recall (Up)': '19.30%', 'F1-Score (Up)': '0.23', 'Distribuição Predições': 'Up: 37, Not-Up: 214'}"
8,BBDC4.SA,Modelo de Predição,100000.0,111751.37608037514,11.751376080375131,11.85075054855027,0.9475710347298927,1.1464494257891282,1.1818814225776215,10.027021596383504,12.702386061469662,51.578947368421055,
9,BBDC4.SA,Simulação Simples,100000.0,111636.87722164954,11.636877221649545,11.735233540348112,0.9303953439638182,1.1218667605266186,1.1869944086712856,9.886511220793754,12.844854505564493,49.473684210526315,
10,BBDC4.SA,Buy and Hold,100000.0,73345.80009197087,-26.65419990802913,-26.744726042664023,-1.0044334133942063,-1.098557853322212,-0.9640607906177172,27.7417423288499,27.268443406948716,46.800000000000004,
11,BBDC4.SA,Métricas de ML,,,,,,,,,,,"{'Acurácia': '62.95%', 'Precisão (Up)': '30.93%', 'Recall (Up)': '53.57%', 'F1-Score (Up)': '0.39', 'Distribuição Predições': 'Up: 97, Not-Up: 154'}"
12,ITUB4.SA,Modelo de Predição,100000.0,106981.72192175343,6.9817219217534365,7.039497214459112,1.1383149464236608,0.6347343725691845,1.4647084412409879,4.806074039209355,6.166626065601872,58.06451612903226,
13,ITUB4.SA,Simulação Simples,100000.0,108850.0721607707,8.850072160770694,8.923942205224655,1.239612842743365,0.6442907373767481,1.695425495718831,5.2635413515714875,7.128041935469974,58.06451612903226,
14,ITUB4.SA,Buy and Hold,100000.0,98317.21066214197,-1.6827893378580372,-1.6894367240500197,-0.0015325068342512116,-0.002384137613784716,-0.1025314033304946,16.477261299198002,18.38064268833971,48.4,
15,ITUB4.SA,Métricas de ML,,,,,,,,,,,"{'Acurácia': '72.51%', 'Precisão (Up)': '48.39%', 'Recall (Up)': '22.06%', 'F1-Score (Up)': '0.30', 'Distribuição Predições': 'Up: 31, Not-Up: 220'}"
16,BBAS3.SA,Modelo de Predição,100000.0,98589.5785121735,-1.4104214878265076,-1.4216242748817942,-0.27670589490939296,-0.09115141544079462,-0.26494964410406857,5.365639496097605,4.782228377367474,50.0,
17,BBAS3.SA,Simulação Simples,100000.0,99032.07793329029,-0.9679220667097144,-0.9756275470311104,-0.16579121773563188,-0.05587024274297955,-0.1722795241372993,5.6630499295643375,5.140829089993707,50.0,
