,ticker,label,capital_inicial,capital_final,retorno_total,retorno_anual_pct,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_pct,volatilidade_pct,win_rate_pct,ml_metrics
0,ABEV3.SA,Modelo de Predição,100000.0,99446.9694114955,-0.5530305885044995,-0.5574424790166232,0.006907951592179184,0.005671526358826327,-0.03768198129941264,14.793343125652267,11.310924686053003,49.473684210526315,
1,ABEV3.SA,Simulação Simples,100000.0,103025.40809064274,3.025408090642734,3.0499767707514724,0.294967582491717,0.2697375417197942,0.18743228593581468,16.27241942615971,13.131123658308145,47.368421052631575,
2,ABEV3.SA,Buy and Hold,100000.0,90350.64598780114,-9.649354012198863,-9.68587277529711,-0.40074044817287446,-0.541980789323025,-0.49916688072336607,19.40407737240271,20.355644058466158,46.0,
3,ABEV3.SA,Métricas de ML,,,,,,,,,,,"{'Acurácia': '56.97%', 'Precisão (Up)': '10.53%', 'Recall (Up)': '30.30%', 'F1-Score (Up)': '0.16', 'Distribuição Predições': 'Up: 95, Not-Up: 156'}"
4,B3SA3.SA,Modelo de Predição,100000.0,89634.17504822857,-10.36582495177143,-10.444262478844191,-0.7732277046921717,-0.6772462548690603,-0.5803825852483114,17.995478748515012,13.197275932986436,53.96825396825397,
5,B3SA3.SA,Simulação Simples,100000.0,90375.12542331041,-9.62487457668959,-9.698013475382572,-0.5771780023473109,-0.5633310334985189,-0.4727014484790266,20.516149266280205,15.63326575736551,55.55555555555556,
6,B3SA3.SA,Buy and Hold,100000.0,74775.60944246201,-25.22439055753799,-25.310936676535988,-0.9181851192869608,-1.4632680358875503,-0.7398142204969136,34.21255766013162,27.71794463219498,49.2,
7,B3SA3.SA,Métricas de ML,,,,,,,,,,,"{'Acurácia': '65.34%', 'Precisão (Up)': '19.05%', 'Recall (Up)': '25.00%', 'F1-Score (Up)': '0.22', 'Distribuição Predições': 'Up: 63, Not-Up: 188'}"
8,BBAS3.SA,Modelo de Predição,100000.0,100000.0,0.0,0.0,-inf,0.0,0.0,0.0,0.0,0.0,
9,BBAS3.SA,Simulação Simples,100000.0,100000.0,0.0,0.0,-inf,0.0,0.0,0.0,0.0,0.0,
10,BBAS3.SA,Buy and Hold,100000.0,95679.13605531957,-4.320863944680431,-4.337699675634998,-0.17594236199285773,-0.25411692712941314,-0.2684132960179686,16.160524608827934,17.04757031834731,52.800000000000004,
11,BBAS3.SA,Métricas de ML,,,,,,,,,,,"{'Acurácia': '77.69%', 'Precisão (Up)': '0.00%', 'Recall (Up)': '0.00%', 'F1-Score (Up)': '0.00', 'Distribuição Predições': 'Up: 0, Not-Up: 251'}"
12,BBDC4.SA,Modelo de Predição,100000.0,103443.71924777156,3.4437192477715595,3.471741811333695,0.26866384980947444,0.21668849751028085,0.22000026250701085,15.780625767312706,21.633277231585847,52.98507462686567,
13,BBDC4.SA,Simulação Simples,100000.0,101962.30217622747,1.9623021762274817,1.9781548533472693,0.20719281998478026,0.15499308366578207,0.10166359475463241,19.457848781774782,24.38426359208466,52.23880597014925,
14,BBDC4.SA,Buy and Hold,100000.0,73345.80009197087,-26.65419990802913,-26.744726042664023,-1.0044334133942063,-1.098557853322212,-0.9640607906177172,27.7417423288499,27.268443406948716,46.800000000000004,
15,BBDC4.SA,Métricas de ML,,,,,,,,,,,"{'Acurácia': '51.39%', 'Precisão (Up)': '27.21%', 'Recall (Up)': '61.67%', 'F1-Score (Up)': '0.38', 'Distribuição Predições': 'Up: 136, Not-Up: 115'}"
16,ITUB4.SA,Modelo de Predição,100000.0,100000.0,0.0,0.0,-inf,0.0,0.0,0.0,0.0,0.0,
17,ITUB4.SA,Simulação Simples,100000.0,100000.0,0.0,0.0,-inf,0.0,0.0,0.0,0.0,0.0,
18,ITUB4.SA,Buy and Hold,100000.0,98317.21066214197,-1.6827893378580372,-1.6894367240500197,-0.0015325068342512116,-0.002384137613784716,-0.1025314033304946,16.477261299198002,18.38064268833971,48.4,
19,ITUB4.SA,Métricas de ML,,,,,,,,,,,"{'Acurácia': '94.02%', 'Precisão (Up)': '0.00%', 'Recall (Up)': '0.00%', 'F1-Score (Up)': '0.00', 'Distribuição Predições': 'Up: 0, Not-Up: 251'}"
20,PETR4.SA,Modelo de Predição,100000.0,116440.3578044183,16.440357804418305,16.58223033271884,1.046953800716748,0.7614101186389641,1.4826530032882528,11.184161294613434,15.960694058766634,55.08474576271186,
21,PETR4.SA,Simulação Simples,100000.0,123892.63729021745,23.892637290217444,24.105166570996882,1.3355641311252253,1.0279958717903637,2.048437667303495,11.767586075844932,17.393276971397402,56.779661016949156,
22,PETR4.SA,Buy and Hold,100000.0,117383.78592864318,17.38378592864318,17.45876647598339,0.7714891618226246,1.0213926291829294,1.0330775205938558,16.89976417834294,25.016569680101536,50.0,
23,PETR4.SA,Métricas de ML,,,,,,,,,,,"{'Acurácia': '60.16%', 'Precisão (Up)': '41.53%', 'Recall (Up)': '61.25%', 'F1-Score (Up)': '0.49', 'Distribuição Predições': 'Up: 118, Not-Up: 133'}"
24,VALE3.SA,Modelo de Predição,100000.0,88216.5602186004,-11.783439781399608,-11.871876973344387,-1.03527459270539,-0.6649502756017831,-0.6996065020106677,16.9693634053209,11.606348312116312,40.0,
25,VALE3.SA,Simulação Simples,100000.0,88821.21957297562,-11.178780427024382,-11.262974708992346,-0.9374669166011459,-0.6025635307885395,-0.652493059577665,17.261447526020365,12.027295578678155,40.0,
26,VALE3.SA,Buy and Hold,100000.0,77351.39470303607,-22.64860529696393,-22.72770718886147,-1.006382247033826,-1.7904369972563687,-0.9567695593171174,23.75463032611854,23.0884031254387,40.400000000000006,
27,VALE3.SA,Métricas de ML,,,,,,,,,,,"{'Acurácia': '75.70%', 'Precisão (Up)': '12.50%', 'Recall (Up)': '16.13%', 'F1-Score (Up)': '0.14', 'Distribuição Predições': 'Up: 40, Not-Up: 211'}"
