,ticker,label,capital_inicial,capital_final,retorno_total,ml_metrics
0,ABEV3.SA,Modelo de Predição,100043.73900000002,107991.15240482148,7.943938805427364,
1,ABEV3.SA,Simulação Simples,100000.0,105002.30965061643,5.002309650616432,
2,ABEV3.SA,Buy and Hold,100000.0,90350.64598780114,-9.649354012198863,
3,ABEV3.SA,Métricas de ML,,,,"{'Acurácia': '51.39%', 'Precisão (Classe Alta)': '49.23%', 'Recall (Classe Alta)': '53.33%', 'F1-Score (Classe Alta)': '0.51', 'Distribuição Predições': 'Alta: 130, Baixa: 121'}"
4,B3SA3.SA,Modelo de Predição,100043.73900000002,94089.6665943897,-5.9514692924564905,
5,B3SA3.SA,Simulação Simples,100000.0,91159.415562443,-8.840584437556998,
6,B3SA3.SA,Buy and Hold,100000.0,74775.60944246201,-25.22439055753799,
7,B3SA3.SA,Métricas de ML,,,,"{'Acurácia': '54.98%', 'Precisão (Classe Alta)': '48.12%', 'Recall (Classe Alta)': '59.26%', 'F1-Score (Classe Alta)': '0.53', 'Distribuição Predições': 'Alta: 133, Baixa: 118'}"
8,BBAS3.SA,Modelo de Predição,100039.43680005058,103427.78493693582,3.3870124075743746,
9,BBAS3.SA,Simulação Simples,100000.0,97163.96250686065,-2.836037493139343,
10,BBAS3.SA,Buy and Hold,100000.0,95679.13605531957,-4.320863944680431,
11,BBAS3.SA,Métricas de ML,,,,"{'Acurácia': '47.81%', 'Precisão (Classe Alta)': '34.92%', 'Recall (Classe Alta)': '19.64%', 'F1-Score (Classe Alta)': '0.25', 'Distribuição Predições': 'Alta: 63, Baixa: 188'}"
12,BBDC4.SA,Modelo de Predição,100043.73900000002,83421.67375006368,-16.61479810339389,
13,BBDC4.SA,Simulação Simples,100000.0,80605.40363798497,-19.394596362015026,
14,BBDC4.SA,Buy and Hold,100000.0,73345.80009197087,-26.65419990802913,
15,BBDC4.SA,Métricas de ML,,,,"{'Acurácia': '45.42%', 'Precisão (Classe Alta)': '43.81%', 'Recall (Classe Alta)': '90.83%', 'F1-Score (Classe Alta)': '0.59', 'Distribuição Predições': 'Alta: 226, Baixa: 25'}"
16,ITUB4.SA,Modelo de Predição,100043.73900000002,110724.73191465632,10.67632319765288,
17,ITUB4.SA,Simulação Simples,100000.0,100000.0,0.0,
18,ITUB4.SA,Buy and Hold,100000.0,98317.21066214197,-1.6827893378580372,
19,ITUB4.SA,Métricas de ML,,,,"{'Acurácia': '56.97%', 'Precisão (Classe Alta)': '0.00%', 'Recall (Classe Alta)': '0.00%', 'F1-Score (Classe Alta)': '0.00', 'Distribuição Predições': 'Alta: 0, Baixa: 251'}"
20,PETR4.SA,Modelo de Predição,99882.83118912484,140409.49804924396,40.57420717618949,
21,PETR4.SA,Simulação Simples,100000.0,139362.01531451207,39.362015314512064,
22,PETR4.SA,Buy and Hold,100000.0,117383.78592864318,17.38378592864318,
23,PETR4.SA,Métricas de ML,,,,"{'Acurácia': '52.19%', 'Precisão (Classe Alta)': '48.37%', 'Recall (Classe Alta)': '64.35%', 'F1-Score (Classe Alta)': '0.55', 'Distribuição Predições': 'Alta: 153, Baixa: 98'}"
24,VALE3.SA,Modelo de Predição,100043.73900000002,110724.73191465632,10.67632319765288,
25,VALE3.SA,Simulação Simples,100000.0,100000.0,0.0,
26,VALE3.SA,Buy and Hold,100000.0,77351.39470303607,-22.64860529696393,
27,VALE3.SA,Métricas de ML,,,,"{'Acurácia': '61.35%', 'Precisão (Classe Alta)': '0.00%', 'Recall (Classe Alta)': '0.00%', 'F1-Score (Classe Alta)': '0.00', 'Distribuição Predições': 'Alta: 0, Baixa: 251'}"
28,VIVT3.SA,Modelo de Predição,100043.73900000002,110724.73191465632,10.67632319765288,
29,VIVT3.SA,Simulação Simples,100000.0,100000.0,0.0,
30,VIVT3.SA,Buy and Hold,100000.0,94069.11177018369,-5.930888229816311,
31,VIVT3.SA,Métricas de ML,,,,"{'Acurácia': '52.19%', 'Precisão (Classe Alta)': '0.00%', 'Recall (Classe Alta)': '0.00%', 'F1-Score (Classe Alta)': '0.00', 'Distribuição Predições': 'Alta: 0, Baixa: 251'}"
