,ticker,label,capital_inicial,capital_final,retorno_total,retorno_anual_pct,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_pct,volatilidade_pct,win_rate_pct,ml_metrics
0,PETR4.SA,Modelo de Predição,100000.0,147415.63822127224,47.41563822127224,47.8740288565302,2.1343812509409457,3.543764778732324,4.503803301341713,10.6296890990484,19.275215196481323,52.17391304347826,
1,PETR4.SA,Simulação Simples,100000.0,149198.82986303663,49.19882986303663,49.677162139621565,2.1802670609205004,3.65535963135616,4.6727197224826345,10.631316468779747,19.44305371959767,52.71739130434783,
2,PETR4.SA,Buy and Hold,100000.0,117383.78592864318,17.38378592864318,17.45876647598339,0.7714891618226246,1.0213926291829294,1.0330775205938558,16.89976417834294,25.016569680101536,50.0,
3,PETR4.SA,Métricas de ML,,,,,,,,,,,"{'accuracy': 0, 'precision': 0, 'recall': 0, 'f1': 0}"
4,VALE3.SA,Modelo de Predição,100000.0,108967.63112725363,8.967631127253629,9.042522574018474,0.6221550780800157,0.8202478751055079,0.9464778475676553,9.55386604901189,15.998953486573178,47.05882352941176,
5,VALE3.SA,Simulação Simples,100000.0,109723.74033240907,9.723740332409081,9.805225590145984,0.661818402715094,0.8826290158269751,1.0258729052404207,9.557934067717733,16.1294118652891,47.05882352941176,
6,VALE3.SA,Buy and Hold,100000.0,77351.39470303607,-22.64860529696393,-22.72770718886147,-1.006382247033826,-1.7904369972563687,-0.9567695593171174,23.75463032611854,23.0884031254387,40.400000000000006,
7,VALE3.SA,Métricas de ML,,,,,,,,,,,"{'accuracy': 0, 'precision': 0, 'recall': 0, 'f1': 0}"
8,BBDC4.SA,Modelo de Predição,100000.0,103778.93069533011,3.778930695330107,3.809730860911209,0.33036444772077467,0.4157238302162786,0.2747227355890792,13.867548503920233,14.49275914807718,48.4375,
9,BBDC4.SA,Simulação Simples,100000.0,104703.23381217314,4.7032338121731465,4.741738022776332,0.3868854413772613,0.4776644300955159,0.34190919430829225,13.868413314737618,14.820061953564887,48.4375,
10,BBDC4.SA,Buy and Hold,100000.0,73345.80009197087,-26.65419990802913,-26.744726042664023,-1.0044334133942063,-1.098557853322212,-0.9640607906177172,27.7417423288499,27.268443406948716,46.800000000000004,
