,ticker,label,capital_inicial,capital_final,retorno_total,ml_metrics
0,ABEV3.SA,Modelo de Predição,100043.73900000002,105669.69733097892,5.62349866889611,
1,ABEV3.SA,Simulação Simples,100000.0,97968.56989891763,-2.0314301010823654,
2,ABEV3.SA,Buy and Hold,100000.0,90350.64598780114,-9.649354012198863,
3,ABEV3.SA,Métricas de ML,,,,"{'Acurácia': '51.79%', 'Precisão (Up)': '62.71%', 'Recall (Up)': '27.21%', 'F1-Score (Up)': '0.38', 'Distribuição Predições': 'Up: 59, Not-Up: 192'}"
4,B3SA3.SA,Modelo de Predição,100043.73900000002,127143.06586238198,27.08747906991156,
5,B3SA3.SA,Simulação Simples,100000.0,119026.76973591058,19.026769735910577,
6,B3SA3.SA,Buy and Hold,100000.0,74775.60944246201,-25.22439055753799,
7,B3SA3.SA,Métricas de ML,,,,"{'Acurácia': '61.35%', 'Precisão (Up)': '68.29%', 'Recall (Up)': '25.00%', 'F1-Score (Up)': '0.37', 'Distribuição Predições': 'Up: 41, Not-Up: 210'}"
8,BBAS3.SA,Modelo de Predição,100043.73900000002,110046.4923956837,9.99838020416619,
9,BBAS3.SA,Simulação Simples,100000.0,99664.7787543494,-0.3352212456505965,
10,BBAS3.SA,Buy and Hold,100000.0,95679.13605531957,-4.320863944680431,
11,BBAS3.SA,Métricas de ML,,,,"{'Acurácia': '52.99%', 'Precisão (Up)': '25.00%', 'Recall (Up)': '0.86%', 'F1-Score (Up)': '0.02', 'Distribuição Predições': 'Up: 4, Not-Up: 247'}"
12,BBDC4.SA,Modelo de Predição,100043.73900000002,103268.20759990816,3.2230588661906534,
13,BBDC4.SA,Simulação Simples,100000.0,93129.21234514125,-6.8707876548587565,
14,BBDC4.SA,Buy and Hold,100000.0,73345.80009197087,-26.65419990802913,
15,BBDC4.SA,Métricas de ML,,,,"{'Acurácia': '54.18%', 'Precisão (Up)': '44.29%', 'Recall (Up)': '28.97%', 'F1-Score (Up)': '0.35', 'Distribuição Predições': 'Up: 70, Not-Up: 181'}"
16,ITUB4.SA,Modelo de Predição,100043.73900000002,110724.73191465632,10.67632319765288,
17,ITUB4.SA,Simulação Simples,100000.0,100000.0,0.0,
18,ITUB4.SA,Buy and Hold,100000.0,98317.21066214197,-1.6827893378580372,
19,ITUB4.SA,Métricas de ML,,,,"{'Acurácia': '53.78%', 'Precisão (Up)': '0.00%', 'Recall (Up)': '0.00%', 'F1-Score (Up)': '0.00', 'Distribuição Predições': 'Up: 0, Not-Up: 251'}"
20,PETR4.SA,Modelo de Predição,99858.99299492111,135281.138056979,35.472163297159895,
21,PETR4.SA,Simulação Simples,99947.09294629154,133610.67701804248,33.681403910207486,
22,PETR4.SA,Buy and Hold,100000.0,117383.78592864318,17.38378592864318,
23,PETR4.SA,Métricas de ML,,,,"{'Acurácia': '54.98%', 'Precisão (Up)': '55.71%', 'Recall (Up)': '60.47%', 'F1-Score (Up)': '0.58', 'Distribuição Predições': 'Up: 140, Not-Up: 111'}"
24,VALE3.SA,Modelo de Predição,100043.73900000002,110724.73191465632,10.67632319765288,
25,VALE3.SA,Simulação Simples,100000.0,100000.0,0.0,
26,VALE3.SA,Buy and Hold,100000.0,77351.39470303607,-22.64860529696393,
27,VALE3.SA,Métricas de ML,,,,"{'Acurácia': '57.77%', 'Precisão (Up)': '0.00%', 'Recall (Up)': '0.00%', 'F1-Score (Up)': '0.00', 'Distribuição Predições': 'Up: 0, Not-Up: 251'}"
28,VIVT3.SA,Modelo de Predição,100043.73900000002,104544.19327503216,4.498486681942326,
29,VIVT3.SA,Simulação Simples,100000.0,93374.02950360312,-6.625970496396882,
30,VIVT3.SA,Buy and Hold,100000.0,94069.11177018369,-5.930888229816311,
31,VIVT3.SA,Métricas de ML,,,,"{'Acurácia': '44.62%', 'Precisão (Up)': '54.17%', 'Recall (Up)': '9.22%', 'F1-Score (Up)': '0.16', 'Distribuição Predições': 'Up: 24, Not-Up: 227'}"
