,ticker,label,capital_inicial,capital_final,retorno_total,retorno_anual_pct,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_pct,volatilidade_pct,win_rate_pct,ml_metrics
0,ABEV3.SA,Modelo de Predição,100000.0,108487.74334912938,8.487743349129385,8.55847177662319,0.5681292226703606,0.7313039704861061,0.714248116555409,11.982491207534395,17.057889780052164,47.159090909090914,
1,ABEV3.SA,Simulação Simples,100000.0,108259.82015240326,8.259820152403252,8.328577344682575,0.5545288493154308,0.7159619135102014,0.6949672313406626,11.984129566247175,17.107054927155836,47.159090909090914,
2,ABEV3.SA,Buy and Hold,100000.0,90350.64598780114,-9.649354012198863,-9.68587277529711,-0.40074044817287446,-0.541980789323025,-0.49916688072336607,19.40407737240271,20.355644058466158,46.0,
3,ABEV3.SA,Métricas de ML,,,,,,,,,,,"{'Acurácia': '43.03%', 'Precisão (Up)': '18.75%', 'Recall (Up)': '100.00%', 'F1-Score (Up)': '0.32', 'Distribuição Predições': 'Up: 176, Not-Up: 75'}"
4,B3SA3.SA,Modelo de Predição,100000.0,98839.33478563697,-1.1606652143630325,-1.169896009564586,-0.07745312446767925,-0.05528589341789944,-0.14397434916779037,8.125725285975543,9.492380252755877,58.82352941176471,
5,B3SA3.SA,Simulação Simples,100000.0,101813.87039992365,1.813870399923645,1.828513232442619,0.2123750568047888,0.16091020126213892,0.1966894330514953,9.296448741930613,11.811061242619816,58.82352941176471,
6,B3SA3.SA,Buy and Hold,100000.0,74775.60944246201,-25.22439055753799,-25.310936676535988,-0.9181851192869608,-1.4632680358875503,-0.7398142204969136,34.21255766013162,27.71794463219498,49.2,
7,B3SA3.SA,Métricas de ML,,,,,,,,,,,"{'Acurácia': '76.10%', 'Precisão (Up)': '32.35%', 'Recall (Up)': '22.92%', 'F1-Score (Up)': '0.27', 'Distribuição Predições': 'Up: 34, Not-Up: 217'}"
8,BBAS3.SA,Modelo de Predição,100000.0,98686.96564663309,-1.3130343533669042,-1.3234688103233139,-0.24638924151242275,-0.14646798981717135,-0.309494830258799,4.276222672981748,4.935873401360917,54.054054054054056,
9,BBAS3.SA,Simulação Simples,100000.0,96475.86529932643,-3.5241347006735757,-3.5518210830212227,-0.4830710853402305,-0.27467937823156896,-0.553096762915701,6.4216992778939215,7.007366604722498,54.054054054054056,
10,BBAS3.SA,Buy and Hold,100000.0,95679.13605531957,-4.320863944680431,-4.337699675634998,-0.17594236199285773,-0.25411692712941314,-0.2684132960179686,16.160524608827934,17.04757031834731,52.800000000000004,
11,BBAS3.SA,Métricas de ML,,,,,,,,,,,"{'Acurácia': '71.71%', 'Precisão (Up)': '29.73%', 'Recall (Up)': '19.64%', 'F1-Score (Up)': '0.24', 'Distribuição Predições': 'Up: 37, Not-Up: 214'}"
12,BBDC4.SA,Modelo de Predição,100000.0,96462.47597894355,-3.5375240210564485,-3.5653136373062777,-0.05953606213744519,-0.04836468458331136,-0.16499480173158915,21.608642211081726,21.52988336165905,50.0,
13,BBDC4.SA,Simulação Simples,100000.0,93893.5649826701,-6.106435017329903,-6.153751706760346,-0.13553502896345243,-0.10196110466544654,-0.24334361270937147,25.2883222955593,24.34663338481523,49.21875,
14,BBDC4.SA,Buy and Hold,100000.0,73345.80009197087,-26.65419990802913,-26.744726042664023,-1.0044334133942063,-1.098557853322212,-0.9640607906177172,27.7417423288499,27.268443406948716,46.800000000000004,
15,BBDC4.SA,Métricas de ML,,,,,,,,,,,"{'Acurácia': '51.39%', 'Precisão (Up)': '26.15%', 'Recall (Up)': '56.67%', 'F1-Score (Up)': '0.36', 'Distribuição Predições': 'Up: 130, Not-Up: 121'}"
